method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,23.38562,23.62999,23.77998,22.01001,0,0,771.5028,745.7802,18.53847,0,12861,0,6522
Hand,_3D,True,1,16.92,Right,Same,168.5298,3,171.4133,0,289.7045,647.1202,163.86,174.12,-6,4,1336.991,884.8702,2982.03,0,135714,0,121606
Hand,_3D,True,2,32.06,Left,Up,168.5298,41.2026,388.071,0,559.7998,542.8599,138.31,188.24,-2,20,2769.408,1997.338,439.7,0,121150,0,143499
Hand,_3D,True,3,44.36,Straight,Same,168.5298,41.2026,608.071,0,789.209,447.05,126.4799,134.68,-5,8,1262.48,463.3679,2584.372,0,113559,4076,113892
Hand,_3D,True,4,62.34,Left,Up,2.560349,79.4052,747.3359,0,1083.625,808.49,182.2899,240.38,-3,20,2080.975,1043.952,1924.363,0,116634,216,161777
Hand,_3D,True,5,73.53999,Left,Up,-210.8058,117.6078,709.7137,0,1308.294,593.86,126.5401,142.93,-4,16,2340.944,829.8271,779.1597,0,86900,2563,94356
Hand,_3D,False,6,95.44,Straight,Same,-427.4636,117.6078,671.5111,6.57621,1677.75,879.0901,246.65,298.8998,-8,6,2462.163,990.3414,2681.809,0,126731,15833,190689
Hand,_3D,True,7,101.46,Right,Down,-593.433,79.4052,810.776,0,1798.012,124.08,73.53,79.39,-13,0,110.9198,1114.001,25.8968,0,62802,7438,63706
Hand,_3D,True,8,113.12,Right,Up,-593.433,117.6078,1027.434,0,2035.51,412.78,180.21,145.32,-2,25,2326.777,483.1455,1516.241,1404,102755,10061,102821
Hand,_3D,True,9,125.06,Right,Down,-427.4635,79.4052,1166.699,0,2262.568,381.8,149.87,117.3199,-22,0,161.0235,456.378,1503.941,26248,102855,11773,110514
Hand,_3D,True,10,137.58,Straight,Down,-261.4941,41.2026,1305.964,0,2485.04,340.37,135.8,131.89,-22,2,177.2348,819.5261,777.6808,24027,112388,17861,122460
Hand,_3D,False,11,159.74,Left,Down,-261.494,3.000004,1522.621,6.486396,2886.354,844.41,251.27,349.7401,-20,2,1750.836,1130.984,1971.55,22640,165830,8888,198220
Hand,_3D,True,12,165.82,Right,Same,-92.96425,3.000004,1664.034,0,3002.928,139.22,120.54,89.48997,0,0,1190.099,1841.88,27.07213,16293,54282,17117,64199
Hand,_3D,True,13,177.04,Straight,Up,73.00522,41.20261,1803.299,0,3230.006,442.69,197.5599,161.4101,-2,18,1946.289,490.9449,429.1335,12204,84810,4678,107900
Hand,_3D,False,14,199.36,Right,Down,286.3714,3.000011,1765.677,6.59377,3634.657,1117.34,284.7601,381.9,-40,5,995.795,761.075,3049.038,11215,140174,7182,199320
Hand,_3D,True,15,211.76,Left,Same,454.9012,3.000011,1907.09,0,3861.598,453.45,184.4301,132.34,-1,2,1627,893.644,439.5308,4011,94422,2403,117568
