method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,24.29481,83.64992,47.24001,32.68004,-1,0,61.93127,30.40417,1468.651,50215,34168,10424,80088
Hand,_3D,True,1,11.39999,Straight,Same,0,3,250,0,243.1628,126.68,79.73003,49.94003,0,0,133.9442,45.30878,5083.048,89784,34876,41663,48459
Hand,_3D,True,2,24.16,Right,Same,168.5298,3,391.4133,0,497.0728,322.04,93.32999,93.54996,0,0,156.0779,128.7003,447.9547,60962,20391,40359,66385
Hand,_3D,True,3,40.43999,Left,Up,168.5298,41.2026,608.071,0,819.4662,406.07,138.78,184.94,-7,37,1248.719,1234.167,104.6758,48594,12270,44220,77251
Hand,_3D,False,4,69.12,Straight,Up,168.5298,79.4052,824.7287,5.624043,1331.836,771.2401,235.9001,342.82,-28,37,2839.027,500.8245,643.1111,86960,42648,101770,137096
Hand,_3D,False,5,100.04,Straight,Down,168.5298,41.2026,1041.386,8.469048,1793.354,820.6901,225.92,348.8701,-18,3,1799.981,1495.634,1052.754,55821,20215,161665,193096
Hand,_3D,True,6,110.14,Straight,Up,168.5298,79.4052,1258.044,0,1991.127,215.5201,80.87997,114.97,0,24,862.6857,65.75386,423.9323,23232,3241,44388,47058
Hand,_3D,True,7,122.18,Right,Down,334.4992,41.20259,1397.309,0,2214.449,292.16,85.93008,80.38,-32,0,117.3853,1912.488,426.1053,31108,12372,23227,56072
Hand,_3D,True,8,139.98,Left,Up,334.4992,79.4052,1613.967,0,2559.582,417.8699,148.6301,149.75,-4,38,1289.997,928.0993,522.1304,19715,23660,62385,90279
Hand,_3D,True,9,150.48,Left,Down,168.5298,41.20259,1753.232,0,2783.315,139.43,92.87006,71.20996,-22,0,861.5822,1499.435,1123.341,34649,22798,24769,44461
Hand,_3D,True,10,163.78,Right,Up,168.5297,79.40519,1969.889,0,3083.296,358.4101,127.46,157.76,-11,27,1595.087,197.4296,475.0768,18837,8047,51535,70939
Hand,_3D,False,11,182.86,Right,Up,334.4991,117.6078,2109.154,7.020994,3482.64,546.3601,167.72,146.5401,-26,33,997.566,879.3782,2642.317,65629,23106,59455,79465
Hand,_3D,True,12,185.32,Left,Down,334.4991,79.40519,2325.812,0,3539.655,195.08,47.80002,42.8,-6,0,39.29033,27.52927,374.4382,530,882,0,2876
Hand,_3D,False,13,205.28,Right,Down,500.4685,41.20259,2465.077,6.552056,3913.233,859.4198,171.85,225.56,-30,0,965.2675,1287.143,2284.322,121916,51487,10223,40386
Hand,_3D,False,14,220.4,Left,Down,500.4685,2.999996,2681.735,9.448156,4176.591,367.07,113.56,127.81,-32,5,553.6812,1159.219,1150.079,103983,35150,11041,30652
Hand,_3D,False,15,234.16,Left,Same,331.9387,2.999996,2823.148,8.743937,4353.981,154.29,100.04,102.4,-4,0,542.0622,2671.781,1902.664,48035,15181,0,8576
