method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,24.09689,70.17,38.38,125.61,0,0,34.22144,26.40047,15.68442,21204,47393,27535,33836
Feet,_2D,True,1,15,Straight,Same,0,3,250,0,243.1792,169.38,117.25,212.9399,0,0,539.6893,1899.467,410.9478,91057,218194,150572,130963
Feet,_2D,False,2,39.86,Right,Same,168.5298,3,391.4133,7.078372,605.1099,383.9999,221.8,362.22,0,0,2450.587,660.9502,862.8401,65304,372879,166534,163565
Feet,_2D,True,3,50.79999,Left,Same,168.5298,3,611.4133,0,752.0371,155.2401,87.38002,183.6501,0,0,1215.788,774.4404,403.4241,66502,134680,113445,108208
Feet,_2D,True,4,64.99998,Straight,Same,168.5298,3,831.4133,0,978.853,177.6,134.8,211.35,0,0,1219.627,2261.074,782.5493,94592,154473,155230,157980
Feet,_2D,True,5,79.92,Right,Same,337.0595,3,972.8265,0,1219.141,217.22,126.4499,235.0399,0,0,501.288,101.9253,2226.149,82572,126560,125980,151741
Feet,_2D,True,6,95.18001,Left,Same,337.0595,3,1192.827,0,1470.535,241.3401,109.44,231.0601,0,0,509.9394,484.8364,1864.168,146197,185412,89612,120345
Feet,_2D,True,7,107.84,Straight,Same,337.0595,3,1412.827,0,1692.559,206.14,118.79,197.83,0,0,859.4131,425.2261,2216.04,123011,153218,130650,155348
Feet,_2D,True,8,120.54,Right,Same,505.5893,3,1554.24,0,1928.567,249.92,122.42,199.1601,0,0,880.801,838.0531,1148.579,71858,102927,129738,124988
Feet,_2D,True,9,137.62,Left,Same,505.5893,3,1774.24,0,2182.219,281.0899,126.14,217.4099,0,0,531.8401,2683.365,799.5662,170267,217873,111672,122265
Feet,_2D,True,10,151.24,Straight,Same,505.5893,3,1994.24,0,2407.201,212.21,127.18,191.82,0,0,874.3928,1880.814,419.5927,120430,154047,145515,156275
Feet,_2D,True,11,166.62,Right,Same,674.1191,3,2135.653,0,2650.012,282.4199,120.1501,217.47,0,0,506.852,496.9282,1870.71,67962,138989,127438,163810
Feet,_2D,True,12,182.96,Left,Same,674.1191,3,2355.653,0,2924.104,341.2,184.59,236.0301,0,0,2366.236,572.4971,1547.991,168718,222213,109946,107496
Feet,_2D,True,13,196.04,Left,Same,505.5893,3,2497.066,0,3153.067,300.92,129.88,205.02,0,0,497.7535,812.2122,781.429,110729,171177,82104,85811
Feet,_2D,True,14,210.56,Left,Same,288.9316,3,2458.864,0,3383.969,306.33,151.46,240.71,0,0,893.6922,452.2311,1149.776,88169,148222,89182,113300
Feet,_2D,True,15,226.56,Right,Same,120.4018,3,2600.277,0,3624.134,299.56,125.42,228.4801,0,0,903.2302,1259.243,1530.778,75073,128627,106159,154463
