method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,21.54325,22.61,49.09003,25.87999,0,0,46.10617,35.24452,17.81577,0,60943,23094,27572
Hand,_3D,True,1,19.06,Right,Same,168.5298,3,171.4133,0,250.9582,606.0901,183.14,167.18,0,0,168.5594,1586.627,1514.025,0,258222,121905,155543
Hand,_3D,True,2,38.06,Left,Up,168.5298,41.2026,388.071,0,496.9893,495.3699,153.89,145.53,0,29,181.7755,1588.052,444.9633,0,204327,134673,142139
Hand,_3D,True,3,52.37997,Left,Up,2.560349,79.4052,527.3359,0,728.7343,342.04,131.4,111.03,0,32,146.1214,1545.911,69.43082,0,178634,105494,96542
Hand,_3D,True,4,67.94,Left,Same,-214.0974,79.4052,489.1333,0,958.9811,676.4901,176.1099,170.08,0,0,128.6886,1271.566,1158.491,0,197385,94093,118882
Hand,_3D,True,5,83.13998,Right,Up,-380.0668,117.6078,628.3982,0,1206.54,564.3,227.4001,202.67,0,24,150.0372,511.4818,1168.073,0,97250,123907,126914
Hand,_3D,True,6,97.65997,Right,Down,-380.0667,79.4052,845.0559,0,1439.475,388.1501,183.95,161.22,-21,0,1939.623,107.0937,2592.386,0,226900,75927,73844
Hand,_3D,True,7,111.2,Right,Up,-214.0973,117.6078,984.3208,0,1676.457,389.9001,196.42,139.79,0,23,120.8141,109.4835,1151.904,0,167346,104250,97403
Hand,_3D,True,8,125.72,Straight,Same,-45.5675,117.6078,1125.734,0,1905.537,578.7,199.26,176.76,-5,5,853.2521,1233.02,2249.38,0,205797,106617,112129
Hand,_3D,True,9,140.84,Straight,Down,120.4019,79.4052,1264.999,0,2130.614,595.42,208.11,234.86,-22,0,1936.548,488.795,429.8509,0,217117,62830,63887
Hand,_3D,True,10,158.58,Left,Same,120.402,79.4052,1484.999,0,2377.89,450.62,231.22,184.27,-9,5,1941.303,1626.12,1170.23,0,204701,138059,142805
Hand,_3D,True,11,176,Right,Down,286.3714,41.2026,1624.264,0,2652.746,676.9901,219.01,293.73,-35,16,1253.958,1289.336,1547.537,0,163384,128319,132161
Hand,_3D,False,12,204.82,Left,Same,286.3715,41.2026,1844.264,8.627424,3043.301,1111.68,335.8,388.0299,-16,4,3129.736,740.449,4489.041,0,210374,224385,274319
Hand,_3D,True,13,216.98,Right,Down,452.3409,2.999992,1983.529,0,3211.191,654.71,145.3,158.47,-6,0,1542.486,509.2657,1520.258,0,100584,94375,89973
Hand,_3D,True,14,242.28,Left,Up,452.3409,41.20259,2200.186,0,3542.794,798.3099,272.8401,296.7601,0,24,915.1117,1304.652,3035.618,0,299346,221754,230865
Hand,_3D,False,15,268.36,Straight,Down,452.341,2.999992,2416.844,4.00052,3890.241,926.4202,289.08,351.33,-23,4,1701.359,1700.841,3031.1,0,317214,163762,194316
