method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,23.93293,108.62,62.25002,38.93002,0,0,749.3801,759.8181,737.8711,5091,20908,0,897
Feet,_2D,False,1,34.03998,Right,Same,168.5298,3,171.4133,6.21081,515.4373,817.7198,657.52,458.3002,0,0,3281.905,1262.866,7821.51,107477,141302,137100,222912
Feet,_2D,False,2,50.53998,Straight,Same,337.0596,3,312.8265,15.37853,780.3133,375.1901,341.1799,223.8099,0,0,2444.207,684.2672,4106.839,71612,109767,65313,58860
Feet,_2D,False,3,62.12,Left,Same,337.0596,3,532.8265,10.97726,995.5661,204.46,228.2801,111.26,0,0,3800.873,1294.845,2634.899,2611,13920,56539,901
Feet,_2D,True,4,68.41998,Straight,Same,337.0596,3,752.8265,0,1107.488,106.42,151.36,75.65999,0,0,438.3662,418.1509,1476.506,20475,2248,0,0
Feet,_2D,True,5,85.73999,Left,Same,168.5298,3,894.2398,0,1348.468,375.6601,325.65,228.76,0,0,2728.387,958.7577,3364.396,67775,123506,56841,76778
Feet,_2D,True,6,103.56,Right,Same,168.5298,3,1114.24,0,1578.579,367.33,291.27,237.93,0,0,2781.244,899.3204,3358.984,70321,113874,81935,138997
Feet,_2D,True,7,117.68,Left,Same,3.051758E-05,3,1255.653,0,1811.298,293.85,269.49,144.38,0,0,2050.419,1279.333,2963.327,46028,93919,32230,30466
Feet,_2D,True,8,128.78,Straight,Same,-168.5298,3,1397.066,0,2034.847,235.2,234.47,127.9201,0,0,1280.237,451.5549,2228.988,12793,29735,31716,30880
Feet,_2D,True,9,141.04,Right,Same,-168.5298,3,1617.066,0,2266.229,334.36,268.73,170.69,0,0,2040.189,908.2162,2667.741,34325,84045,72205,88850
Feet,_2D,True,10,150.9,Straight,Same,-168.5298,3,1837.066,0,2489.773,226.5001,215.77,117.39,0,0,1648.712,845.7619,3319.512,36326,143278,52449,61356
Feet,_2D,True,11,161.78,Left,Same,-337.0595,3,1978.48,0,2713.547,293.11,197.9,110.19,0,0,3417.297,1252.094,1533.17,22824,85252,44814,55255
Feet,_2D,True,12,172.78,Right,Same,-337.0595,3,2198.48,0,2958.523,237.01,206.4,163.27,0,0,2413.363,143.6562,2279.089,43569,84786,60663,65866
Feet,_2D,True,13,184.2,Left,Same,-505.5893,3,2339.893,0,3193.657,304,219.56,134.9,0,0,2020.86,1260.52,2252.966,35466,104655,52538,86215
Feet,_2D,False,14,206.18,Right,Same,-505.5893,3,2559.893,7.93908,3597.512,413.71,366.94,351.9799,0,0,4396.182,1571.389,3432.585,74564,215337,79832,174452
Feet,_2D,False,15,220.42,Left,Same,-674.1191,3,2701.306,8.317252,3786.808,289.08,239.97,224.29,0,0,3474.565,3612.193,3405.658,23285,118333,104140,130729
