method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,22.55436,33.89001,48.38997,30.90999,0,0,24.39044,21.20085,15.21158,0,53982,0,12588
Hand,_3D,True,1,8.540009,Straight,Same,0,3,250,0,242.3577,214.92,127.41,76.74998,0,0,78.53249,467.0384,46.82074,0,152448,0,34390
Hand,_3D,True,2,17.86002,Right,Same,168.5298,3,391.4133,0,475.1212,452.2699,157.8599,186.04,0,3,90.90823,496.7157,59.19223,0,168184,5814,39248
Hand,_3D,True,3,28.48001,Left,Up,168.5298,41.2026,608.071,0,708.7742,349.17,173.95,172.18,0,17,469.2578,471.6103,416.7392,0,190199,18058,36524
Hand,_3D,False,4,41.64001,Straight,Up,168.5298,79.4052,824.7287,6.436634,1041.803,260.27,202.55,172.52,-17,19,1221.256,1146.477,1502.249,27462,237471,16127,58502
Hand,_3D,True,5,45.90002,Straight,Down,168.5298,41.2026,1041.386,0,1155.08,89.41002,55.40999,120.68,-10,0,56.18512,382.9733,21.63632,18444,76162,9633,19679
Hand,_3D,True,6,54.40002,Straight,Up,168.5298,79.4052,1258.044,0,1380.512,349.59,182.63,208.92,0,21,1165.831,62.86243,56.54095,39380,152156,3277,43175
Hand,_3D,True,7,64.64001,Right,Down,334.4992,41.20259,1397.309,0,1612.488,158.98,152.29,157.56,-22,0,126.9108,791.3666,771.3922,47621,182336,4602,55836
Hand,_3D,True,8,75.12003,Left,Up,334.4992,79.4052,1613.967,0,1865.672,300.3299,208.1401,212.78,-2,19,1172.164,841.0384,426.2393,53919,185578,11232,53529
Hand,_3D,True,9,85.02002,Left,Down,168.5298,41.20259,1753.232,0,2091.238,374.36,147.2001,258.42,-21,3,108.5691,442.0778,2218.811,51252,178365,6847,55039
Hand,_3D,True,10,97.48001,Right,Up,168.5297,79.40519,1969.889,0,2415.2,636.59,251.38,311.11,-11,25,883.8887,1651.77,111.4391,72475,219141,5006,70691
Hand,_3D,False,11,111.2,Right,Up,334.4991,117.6078,2109.154,7.858663,2773.449,490.07,281.42,341.7001,-12,16,1218.406,902.4138,3685.536,100574,245879,41889,70260
Hand,_3D,True,12,116.42,Left,Down,334.4991,79.40519,2325.812,0,2907.661,256.18,118.89,191.83,-10,0,56.68776,45.48291,33.71033,46382,90529,3016,27417
Hand,_3D,False,13,134.64,Right,Down,500.4685,41.20259,2465.077,6.966357,3362.742,782.2499,348.97,484.11,-36,0,234.2926,979.751,2295.351,139583,322213,19640,102749
Hand,_3D,False,14,145.1,Left,Down,500.4685,2.999996,2681.735,9.68712,3635.457,574.5401,279.64,323.75,0,0,1600.768,537.3489,1166.96,72257,188224,25844,61841
Hand,_3D,True,15,146.92,Left,Same,331.9387,2.999996,2823.148,0,3695.369,31.28999,112.14,100.89,0,0,391.5931,10.15894,11.84152,11388,30278,0,10215
