method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,23.02026,169.05,105.25,82.72,0,0,429.146,1147.098,38.04149,0,62398,0,79169
Hand,_3D,True,1,11.28,Straight,Same,0,3,250,0,243.6124,580.0199,245.81,231.94,0,0,97.94275,867.6832,69.74179,64296,110774,1363,144886
Hand,_3D,False,2,30.74001,Right,Same,168.5298,3,391.4133,7.877321,658.6588,1335.38,389.74,395.61,0,27,2374.968,1449.776,1572.998,86859,161519,358,181594
Hand,_3D,True,3,35.96001,Left,Up,168.5298,41.2026,608.071,0,747.8694,372.25,190.24,87.81001,0,5,47.92825,421.8807,29.73727,16210,44663,0,49024
Hand,_3D,True,4,49,Straight,Up,168.5298,79.4052,824.7287,0,976.0349,708.0099,311.64,218.36,-3,30,525.1692,1232.659,790.1032,19271,107544,0,141009
Hand,_3D,True,5,62.28,Straight,Down,168.5298,41.2026,1041.386,0,1201.906,362.26,264.3801,144.9801,-17,0,139.4804,438.9638,56.16153,45703,132343,0,152334
Hand,_3D,True,6,73.86,Straight,Up,168.5298,79.4052,1258.044,0,1421.929,496.84,260.2799,158.28,0,18,849.9243,827.0243,61.60301,52758,96383,0,125188
Hand,_3D,True,7,88.49998,Right,Down,334.4992,41.20259,1397.309,0,1671.456,632.95,287.44,213.4399,-22,0,125.562,548.7428,88.7572,40005,150143,0,177606
Hand,_3D,True,8,105.6,Left,Up,334.4992,79.4052,1613.967,0,1944.086,1162.63,373.7901,289.61,0,26,1701.899,1608.095,2281.782,78857,202956,0,195295
Hand,_3D,True,9,120.26,Left,Down,168.5298,41.20259,1753.232,0,2172.138,753.0201,336.7401,231.23,-31,0,112.3073,859.0566,792.759,87900,168377,0,150136
Hand,_3D,False,10,151.16,Right,Up,168.5297,79.40519,1969.889,7.567842,2610.876,1817.66,559.2999,560.1902,0,51,4432.705,2119.218,1289.665,64031,247520,0,324243
Hand,_3D,True,11,154.1,Right,Up,334.4991,117.6078,2109.154,0,2658.774,305.6,218.99,73.93002,0,0,29.78525,410.144,19.05626,0,22543,0,37501
Hand,_3D,True,12,170.08,Left,Down,334.4991,79.40519,2325.812,0,2901.297,932.08,369.7,285.5099,-27,0,137.5562,567.3314,87.53998,25194,118730,0,175086
Hand,_3D,True,13,186.3,Right,Down,500.4685,41.20259,2465.077,0,3152.004,1262.23,381.22,356.75,-16,0,144.682,651.3047,92.32437,14692,94990,0,188666
Hand,_3D,True,14,203.42,Left,Down,500.4685,2.999996,2681.735,0,3399.408,876.5802,333.11,289.14,-29,0,148.6604,549.7042,4408.261,255,98557,0,196884
Hand,_3D,True,15,221.84,Left,Same,331.9387,2.999996,2823.148,0,3622.403,845.2701,500.0801,256.42,-13,15,204.161,2733.973,84.00058,35915,119266,0,199035
