method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,24.64255,464.7101,171.63,212.69,0,27,2798.947,6016.526,2662.76,14333,305322,59838,343707
Hand,_3D,True,1,6.420044,Straight,Same,0,3,250,0,246.1674,159.52,57.53001,57.15001,0,0,91.37155,871.6542,412.9673,2773,87869,24217,94573
Hand,_3D,True,2,15.32007,Right,Same,168.5298,3,391.4133,0,481.9572,774.04,100.84,115.89,0,0,843.6359,1318.522,2239.39,1923,117599,7614,119504
Hand,_3D,True,3,24.84009,Left,Up,168.5298,41.2026,608.071,0,718.4739,590.7499,157.7099,135.09,-1,19,1207.815,521.42,1538.862,2841,127214,8876,131189
Hand,_3D,True,4,32.62012,Straight,Up,168.5298,79.4052,824.7287,0,941.0657,182.35,132.26,75.35999,-1,17,810.6988,416.8744,52.9205,0,98729,6641,104431
Hand,_3D,True,5,40.18005,Straight,Down,168.5298,41.2026,1041.386,0,1160.372,131.38,148.28,114.44,-11,0,1546.01,1126.867,56.99117,0,103918,4728,101462
Hand,_3D,True,6,46.5,Straight,Up,168.5298,79.4052,1258.044,0,1381.267,286.34,124.18,62.64001,0,10,442.5594,434.0204,414.9211,0,86178,12682,88515
Hand,_3D,True,7,55.06006,Right,Down,334.4992,41.20259,1397.309,0,1609.676,391.37,125.76,99.00996,-12,0,853.4761,1231.07,1872.094,54,114037,304,109588
Hand,_3D,True,8,64.22009,Left,Up,334.4992,79.4052,1613.967,0,1880.124,329.44,186.78,124.78,-5,19,1229.316,1629.637,100.6558,4650,123035,21091,124721
Hand,_3D,True,9,70.9801,Left,Down,168.5298,41.20259,1753.232,0,2095.576,262.79,161.85,116.36,-17,0,478.4757,4410.446,75.94884,0,88700,19180,92883
Hand,_3D,False,10,85.40002,Right,Up,168.5297,79.40519,1969.889,7.701178,2571.326,889.86,244.78,240.11,-3,34,229.5782,649.6441,3789.353,0,178407,70489,200797
Hand,_3D,False,11,85.40002,Right,Up,334.4991,117.6078,2109.154,162.4267,2571.326,0,0,0,0,0,0,0,0,0,0,0,0
Hand,_3D,False,12,85.40002,Left,Down,334.4991,79.40519,2325.812,57.81827,2571.326,0,0,0,0,0,0,0,0,0,0,0,0
Hand,_3D,False,13,85.40002,Right,Down,500.4685,41.20259,2465.077,259.6891,2571.326,0,0,0,0,0,0,0,0,0,0,0,0
Hand,_3D,False,14,85.40002,Left,Down,500.4685,2.999996,2681.735,451.243,2571.326,0,0,0,0,0,0,0,0,0,0,0,0
Hand,_3D,True,15,124.7001,Left,Same,331.9387,2.999996,2823.148,0,3810.422,1224.75,528.0098,743.0001,-53,6,8056.024,6946.589,6707.358,22266,510907,88345,524732
