method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,26.05086,154.94,115.52,103.11,0,0,1559.899,92.49472,3294.623,1937,8955,11222,0
Hand,_3D,False,1,22.56,Straight,Same,0,3,250,4.146154,399.3179,750.34,282.6401,437.98,0,0,5017.155,2451.004,1207.847,31243,59561,269764,0
Hand,_3D,True,2,26.59998,Right,Same,168.5298,3,391.4133,0,468.4258,239.13,120.58,128.16,0,0,1500.149,410.4808,391.6589,36118,3604,42833,0
Hand,_3D,True,3,44.44,Left,Up,168.5298,41.2026,608.071,0,738.6676,1138.57,372.17,621.4198,0,36,1750.845,250.7761,1238.987,102899,5314,228275,0
Hand,_3D,False,4,80.58002,Straight,Up,168.5298,79.4052,824.7287,6.914817,1122.788,1499.56,478.1399,930.5901,-29,33,4503.081,1208.073,2414.685,343340,10523,32671,0
Hand,_3D,True,5,88.38,Straight,Down,168.5298,41.2026,1041.386,0,1237.882,355.43,119.53,208.54,-10,0,1590.713,1506.728,411.6442,79294,1469,32396,0
Hand,_3D,False,6,117,Straight,Up,168.5298,79.4052,1258.044,6.261122,1628.45,1034.96,314.22,711.6599,-14,24,3365.351,1403.597,3063.026,152797,2379,40177,0
Hand,_3D,True,7,119.06,Right,Down,334.4992,41.20259,1397.309,0,1662.946,105.71,48.33002,103.35,0,0,405.1385,42.39337,14.88438,13308,0,12550,0
Hand,_3D,False,8,153.44,Left,Up,334.4992,79.4052,1613.967,5.836679,2070.257,1495.97,550.8099,882.6704,-41,40,3373.04,1903.978,6808.411,198590,10380,296555,2242
Hand,_3D,False,9,172.32,Left,Down,168.5298,41.20259,1753.232,7.952102,2314.27,848.3199,352.85,444.43,0,20,2484.107,1148.984,4181.619,89420,5558,180176,0
Hand,_3D,True,10,181.58,Right,Up,168.5297,79.40519,1969.889,0,2458.004,769.7301,266.5599,366.85,0,7,1243.137,117.2867,798.847,44426,57,119785,261
Hand,_3D,False,11,217.26,Right,Up,334.4991,117.6078,2109.154,5.389293,2816.852,1671.95,723.49,981.0801,-11,22,6693.105,1627.416,5122.954,29973,79,324724,2000
Hand,_3D,False,12,262.42,Left,Down,334.4991,79.40519,2325.812,25.37326,3277.49,2077.95,874.4297,1244.77,-46,0,6403.681,2938.551,8738.653,76727,21277,363570,0
Hand,_3D,False,13,280.56,Right,Down,500.4685,41.20259,2465.077,18.85406,3447.487,856.55,484.42,590.0302,-27,0,2128.875,1095.525,2761.549,0,0,189115,0
Hand,_3D,False,14,324.3,Left,Down,500.4685,2.999996,2681.735,17.3803,3762.988,1558.849,916.4098,1017.71,-13,13,4361.047,2451.013,6039.899,0,0,599193,0
Hand,_3D,True,15,327.56,Left,Same,331.9387,2.999996,2823.148,0,3808.496,109.32,71.90999,79.75,0,0,404.7018,749.1456,2177.925,0,15,32698,142
