method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,21.50227,131.34,63.31001,41.32997,0,0,810.5176,2189.25,31.13507,0,49068,3304,4405
Hand,_3D,True,1,12.72,Straight,Same,0,3,250,0,243.6172,763.42,202.3499,241.34,0,0,977.3956,2265.117,86.31012,9309,94678,20333,50052
Hand,_3D,True,2,25.22,Right,Same,168.5298,3,391.4133,0,484.2464,1209.85,201.77,330.43,0,0,553.3712,922.503,2633.256,11325,54753,24601,66284
Hand,_3D,True,3,43.34,Left,Up,168.5298,41.2026,608.071,0,738.5508,899.9602,236.2,294.62,-5,37,1347.492,1286.723,864.4065,0,816,0,0
Hand,_3D,True,4,55.54001,Straight,Up,168.5298,79.4052,824.7287,0,966.4937,839.4701,248.2399,257.82,-1,28,245.642,853.6116,831.9998,4125,73486,6926,42395
Hand,_3D,True,5,69.5,Straight,Down,168.5298,41.2026,1041.386,0,1189.524,953.8601,219.62,242.5701,-27,0,2421.391,864.4813,3683.392,52077,147478,13067,88333
Hand,_3D,True,6,81.04004,Straight,Up,168.5298,79.4052,1258.044,0,1410.824,597.4199,286.64,199.83,0,22,293.4373,836.4313,455.8123,45660,102301,10106,53751
Hand,_3D,True,7,94.22003,Right,Down,334.4992,41.20259,1397.309,0,1644.723,524.48,270.06,257.49,-18,0,3129.814,1937.227,1174.181,69961,145204,21780,70078
Hand,_3D,True,8,107.66,Left,Up,334.4992,79.4052,1613.967,0,1888.599,670.6602,277.83,250.34,-9,26,2492.548,508.3702,1179.647,79963,149864,26197,85255
Hand,_3D,False,9,129.02,Left,Down,168.5298,41.20259,1753.232,8.188354,2273.561,853.96,402.7602,292.4599,-22,23,3386.022,1704.7,2358.407,116482,215156,20056,86546
Hand,_3D,True,10,132.52,Right,Up,168.5297,79.40519,1969.889,0,2329.225,295.54,170.16,152.11,0,0,799.1829,406.1706,22.89499,853,17237,3306,13469
Hand,_3D,False,11,157.96,Right,Up,334.4991,117.6078,2109.154,6.622609,2698.589,880.8699,370.43,314.63,-13,28,1573.823,3962.554,2693.572,163649,282642,1182,126256
Hand,_3D,True,12,166.52,Left,Down,334.4991,79.40519,2325.812,0,2802.802,493.92,216.12,179.71,-27,0,495.0038,1857.571,419.3106,35471,98183,452,25365
Hand,_3D,True,13,184.94,Right,Down,500.4685,41.20259,2465.077,0,3054.452,979.1901,354.0799,337.26,-32,11,1786.827,1675.667,1238.672,67764,133126,15527,94463
Hand,_3D,True,14,199.38,Left,Down,500.4685,2.999996,2681.735,0,3321.729,597.22,324.71,324.3801,-24,0,2028.906,2023.702,1563.777,101317,178786,1923,72735
Hand,_3D,True,15,210.02,Left,Same,331.9387,2.999996,2823.148,0,3542.787,575.21,290.2001,179.33,-1,2,2377.408,1525.49,1156.904,70773,111522,28488,55624
