method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,25.72592,157.83,93.79997,81.36998,0,0,2503.097,3528.688,3109.583,108455,71738,108334,80827
Head,_2D,True,1,9.639999,Straight,Same,0,3,250,0,243.3177,297.1299,183.7,135.68,0,0,1643.821,3045.329,1196.939,104376,80164,107365,113266
Head,_2D,True,2,17.16,Right,Same,168.5298,3,391.4133,0,504.3689,359.6801,135.56,114.86,0,0,131.0727,1505.225,1252.062,84894,64155,81046,89311
Head,_2D,True,3,24.5,Left,Same,168.5298,3,611.4133,0,765.3917,289.2499,127.2,129.15,0,0,865.8125,992.733,823.6738,82149,66552,74918,78779
Head,_2D,True,4,30.77998,Straight,Same,168.5298,3,831.4133,0,991.8934,185.23,53.83998,82.95,0,0,106.5335,1231.592,90.10565,64339,50021,53735,63690
Head,_2D,False,5,44.90001,Right,Same,337.0595,3,972.8265,5.23373,1454.214,394.53,200.69,193.0401,0,0,601.3835,1995.12,584.2343,145924,109958,130746,155119
Head,_2D,True,6,46.21999,Left,Same,337.0595,3,1192.827,0,1503.219,81.59001,25.41,18.58,0,0,28.21642,29.32669,43.99136,22265,16949,17687,18839
Head,_2D,True,7,51.99998,Straight,Same,337.0595,3,1412.827,0,1725.223,163.59,69.90002,95.22995,0,0,89.95412,492.627,478.3933,62119,51246,53762,65014
Head,_2D,True,8,62.65999,Right,Same,505.5893,3,1554.24,0,2108.503,399.87,200.34,210.75,0,0,195.7218,1185.504,212.4907,117274,84856,99065,130750
Head,_2D,True,9,69.03999,Left,Same,505.5893,3,1774.24,0,2365.875,295.79,133.91,132.93,0,0,112.6005,867.3439,143.4393,65511,51986,41156,63039
Head,_2D,True,10,75.74001,Straight,Same,505.5893,3,1994.24,0,2599.106,301.14,152.68,167.4601,0,0,108.7818,1192.769,863.1549,66796,48787,54966,81083
Head,_2D,True,11,83.05998,Right,Same,674.1191,3,2135.653,0,2865.628,234.83,150.52,117.47,0,0,152.0337,1004.255,472.3495,85482,70876,65854,88126
Head,_2D,True,12,90.08,Left,Same,674.1191,3,2355.653,0,3132.762,274.43,172.4801,108.69,0,0,152.2442,1715.93,489.1111,80072,72277,78924,95690
Head,_2D,True,13,95.43999,Left,Same,505.5893,3,2497.066,0,3352.006,256.6,118.94,100.03,0,0,469.8322,956.333,834.6398,59279,55774,56136,66638
Head,_2D,True,14,100.44,Left,Same,288.9316,3,2458.864,0,3578.741,91.22,125.56,81.26003,0,0,93.9944,1581.368,48.70331,43616,45129,37323,48695
Head,_2D,False,15,111.24,Right,Same,120.4018,3,2600.277,6.219095,4002.716,326.72,187.67,160.07,0,0,961.7528,1644.073,887.8044,108713,102413,93576,110946
