method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,21.66501,72.39,55.16002,88.17,0,0,31.21866,16.63997,375.8118,54048,76097,50767,70757
Feet,_3D,False,1,18.07999,Right,Same,168.5298,3,171.4133,8.40004,391.3321,617.8301,358.89,455.39,0,0,2339.91,668.7573,1980.499,192819,271851,211313,221190
Feet,_3D,False,2,27.06,Left,Up,168.5298,41.2026,388.071,18.78261,608.3231,304.42,181.56,207.45,0,0,1977.506,114.6163,1522.07,82087,143871,77907,69145
Feet,_3D,False,3,43.12,Left,Up,2.560349,79.4052,527.3359,13.5312,883.3861,571.0799,215.5499,298.2699,0,0,1268.928,2268.903,4051.279,185975,245903,204239,166181
Feet,_3D,False,4,53.56,Left,Same,-214.0974,79.4052,489.1333,19.43764,1078.422,270.94,194.35,368.5099,0,0,881.3769,619.4852,1191.618,120183,69425,139058,142526
Feet,_3D,True,5,65.07999,Right,Up,-380.0668,117.6078,628.3982,0,1283.467,329.64,221.78,234.05,0,0,537.0798,561.9091,1580.781,61600,67537,112983,188275
Feet,_3D,False,6,86.45999,Right,Down,-380.0667,79.4052,845.0559,9.466195,1675.462,666.52,390.79,606.85,0,0,666.5731,1809.493,2409.412,248640,252947,266814,201460
Feet,_3D,True,7,88.97998,Right,Up,-214.0973,117.6078,984.3208,0,1714.466,73.29997,73.06999,111.19,0,0,40.69519,378.9543,12.50896,21921,42307,27221,26634
Feet,_3D,False,8,109.12,Straight,Same,-45.5675,117.6078,1125.734,9.436187,2058.336,684.6299,305.0199,592.51,0,0,2122.359,2009.624,3396.426,228616,213896,309060,159689
Feet,_3D,True,9,115.12,Straight,Down,120.4019,79.4052,1264.999,0,2171.234,176.08,110.76,188.41,0,0,1131.815,398.7959,396.8563,58007,100792,71880,72107
Feet,_3D,False,10,134.38,Left,Same,120.402,79.4052,1484.999,4.866056,2539.377,655.86,274.01,700.9602,0,0,3551.287,2511.392,2385.795,192917,221259,265463,175719
Feet,_3D,False,11,149.88,Right,Down,286.3714,41.2026,1624.264,30.52918,2850.484,477.64,183.68,522.03,0,0,241.9487,232.648,3443.207,184384,211308,203909,43139
Feet,_3D,False,12,164.92,Left,Same,286.3715,41.2026,1844.264,7.570689,3114.352,555.36,254.58,569.2398,0,0,257.2821,1016.885,1615.146,197728,113860,252089,113008
Feet,_3D,False,13,185.42,Right,Down,452.3409,2.999992,1983.529,25.23004,3495.131,608.7,309.9,618.3902,0,0,1500.172,1633.605,2902.884,239653,245868,353075,91908
Feet,_3D,True,14,219.44,Left,Up,452.3409,41.20259,2200.186,0,3924.345,971.86,405.7599,777.9903,0,0,4396.504,908.2404,3611.853,375404,531483,281215,143178
Feet,_3D,False,15,247.18,Straight,Down,452.341,2.999992,2416.844,4.178142,4364.033,836.3101,433.9701,700.8801,0,0,1532.421,2361.413,2454.001,169560,208068,356071,193340
