method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,23.39709,38.09999,79.21005,18.92,0,0,750.8823,739.6545,16.47705,99088,80125,61678,70334
Head,_2D,True,1,14.6,Right,Same,168.5298,3,171.4133,0,253.3491,111.82,164.22,67.21001,0,0,819.3834,1225.34,2576.836,164445,147318,150356,163845
Head,_2D,True,2,26.8,Straight,Same,337.0596,3,312.8265,0,473.3232,83.84998,208.1,63.03,0,0,832.4387,1870.749,2570.957,128873,136496,126957,145539
Head,_2D,True,3,40.04,Left,Same,337.0596,3,532.8265,0,710.4016,101.54,265.7,62.10008,0,0,1915.803,1977.96,2220.683,158951,154186,143229,165358
Head,_2D,True,4,50.27999,Straight,Same,337.0596,3,752.8265,0,933.369,91.99005,209,47.78998,0,0,1535.355,2941.797,2919.144,105548,108337,91269,123058
Head,_2D,True,5,64.12,Left,Same,168.5298,3,894.2398,0,1168.92,127.2299,180.59,75.38998,0,0,1926.613,1627.264,2220.095,163707,161828,155235,184662
Head,_2D,True,6,77.52,Right,Same,168.5298,3,1114.24,0,1407.375,107.27,194.91,77.50005,0,0,2274.074,1603.67,1859.421,152649,137386,139247,157888
Head,_2D,True,7,90.07999,Left,Same,3.051758E-05,3,1255.653,0,1639.2,104.84,156.01,77.28,0,0,2259.078,2324.597,1140.565,149692,131836,142233,156308
Head,_2D,True,8,102.42,Straight,Same,-168.5298,3,1397.066,0,1860.977,92.29999,188.43,63.88995,0,0,2253.033,2253.8,1484.546,136516,128585,127511,156651
Head,_2D,True,9,115.32,Right,Same,-168.5298,3,1617.066,0,2090.044,110.16,198.22,69.60004,0,0,2255.832,1919.801,2214.072,131913,128463,118412,152256
Head,_2D,True,10,127.5,Straight,Same,-168.5298,3,1837.066,0,2314.295,116.84,172.06,63.63998,0,0,2610.725,804.2761,2929.366,121682,124725,118276,143906
Head,_2D,True,11,142.66,Left,Same,-337.0595,3,1978.48,0,2546.317,157.03,163.65,86.64999,0,0,2980.88,3464.642,2587.901,145293,154152,128982,171999
Head,_2D,True,12,157.5,Right,Same,-337.0595,3,2198.48,0,2782.037,151.4901,161.23,85.91,0,0,2980.482,1256.055,3305.239,152917,147588,124487,171458
Head,_2D,True,13,171.14,Left,Same,-505.5893,3,2339.893,0,3030.353,124.18,161.42,79.20999,0,0,2268.644,1271.562,783.5186,134670,139713,119477,154663
Head,_2D,True,14,184.66,Right,Same,-505.5893,3,2559.893,0,3276.171,106.85,187.73,78.14005,0,0,2635.481,1635.277,2942.93,132467,136011,120043,156097
Head,_2D,True,15,198.52,Left,Same,-674.1191,3,2701.306,0,3523.331,126.82,179.8699,72.41997,0,0,2644.393,2350.387,1507.54,118966,142390,115368,163082
