method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,24.47927,209,265.53,63.88,0,0,1163.737,431.4523,741.3437,0,43758,0,56342
Head,_3D,True,1,13.81999,Right,Same,168.5298,3,171.4133,0,259.3719,391.92,412.16,161.99,0,0,3036.676,1223.935,4030.655,58570,134354,0,186071
Head,_3D,True,2,27.29999,Left,Up,168.5298,41.2026,388.071,0,514.7293,590.9299,377.84,209.51,0,0,3801.673,1759.746,807.2739,20904,123139,0,142328
Head,_3D,True,3,39.32001,Left,Up,2.560349,79.4052,527.3359,0,757.8006,466.23,393.05,156.86,0,0,1317.66,2373.378,808.3901,13486,116945,0,121912
Head,_3D,True,4,52.39999,Left,Same,-214.0974,79.4052,489.1333,0,996.5145,371.3901,401.5701,135.93,0,0,3440.492,3035.638,3662.704,38175,142595,0,152682
Head,_3D,True,5,64.66,Right,Up,-380.0668,117.6078,628.3982,0,1244.208,334.79,428.0601,158.86,0,0,1304.522,2665.072,1865.159,35136,115858,0,149697
Head,_3D,True,6,77.38,Right,Down,-380.0667,79.4052,845.0559,0,1483.062,384.26,415.96,144.87,0,0,1999.463,2310.069,1505.961,63727,119996,0,150181
Head,_3D,False,7,92.76001,Right,Up,-214.0973,117.6078,984.3208,4.877338,1828.078,454.7799,459.27,180.62,0,0,2449.63,2680.198,1166.845,77070,122076,0,165413
Head,_3D,True,8,98.12,Straight,Same,-45.5675,117.6078,1125.734,0,1946.731,177.13,330.8899,103.3,0,0,1924.244,1110.025,1108.021,23336,47019,0,56657
Head,_3D,True,9,108.26,Straight,Down,120.4019,79.4052,1264.999,0,2169.199,238.4999,387.65,135.46,0,0,1685.968,1512.923,1487.695,44905,66257,0,110554
Head,_3D,True,10,120.14,Left,Same,120.402,79.4052,1484.999,0,2407.691,457.83,387.6099,166.13,0,0,2733.318,2008.147,1141.058,59131,80230,0,142416
Head,_3D,True,11,131.62,Right,Down,286.3714,41.2026,1624.264,0,2659.91,495.12,429.76,216.26,0,0,2330.449,1979.343,2939.029,65739,79864,0,143648
Head,_3D,True,12,142.42,Left,Same,286.3715,41.2026,1844.264,0,2906.775,391.9799,395.6599,187.71,0,0,2369.729,1989.663,2225.169,53822,65057,0,122409
Head,_3D,True,13,154.18,Right,Down,452.3409,2.999992,1983.529,0,3173.929,397.5601,463.33,218.99,0,0,3095.198,1984.855,2947.722,80041,106505,0,138609
Head,_3D,True,14,167.42,Left,Up,452.3409,41.20259,2200.186,0,3475.551,521.98,431.31,266.6,0,0,2401.125,2899.269,1167.46,54220,97248,0,148813
Head,_3D,True,15,176.96,Straight,Down,452.341,2.999992,2416.844,0,3706.604,342.3701,452.35,187.23,0,0,1965.582,834.19,2221.428,72017,81866,602,132480
