method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,22.18824,57.72998,55.73999,28.81999,0,0,46.1311,383.64,740.271,7408,10911,1582,0
Hand,_2D,True,1,10.21999,Right,Same,168.5298,3,171.4133,0,264.6638,643.19,122.3801,180.96,0,0,139.1101,509.3228,1528.736,43212,38109,30266,992
Hand,_2D,True,2,18.53999,Straight,Same,337.0596,3,312.8265,0,487.91,411.52,92.26994,113.97,0,0,479.5291,1161.984,1864.986,51646,11454,35492,206
Hand,_2D,True,3,27,Left,Same,337.0596,3,532.8265,0,729.653,557.75,128.2999,130.05,0,0,866.6009,1206.266,1531.073,48615,10305,33130,27
Hand,_2D,True,4,34.23999,Straight,Same,337.0596,3,752.8265,0,949.5768,231.74,92.06003,68.90001,0,0,461.8513,1120.846,412.589,45498,2413,16596,0
Hand,_2D,True,5,43.17999,Left,Same,168.5298,3,894.2398,0,1220.713,560.2899,140.87,139.2,0,0,494.7321,877.1709,1872.832,56185,11215,34143,0
Hand,_2D,True,6,54.16,Right,Same,168.5298,3,1114.24,0,1521.333,554.14,151.89,159.91,0,0,892.0776,1607.286,2639.983,51431,8620,48036,6162
Hand,_2D,True,7,66.57999,Left,Same,3.051758E-05,3,1255.653,0,1853.336,652.6699,144.87,155.3901,0,0,1273.54,1287.565,2640.3,55165,27937,21229,0
Hand,_2D,True,8,73.19998,Straight,Same,-168.5298,3,1397.066,0,2096.598,378.61,97.24001,104.87,0,0,489.4868,64.66524,1142.698,47514,27336,36240,321
Hand,_2D,True,9,80.45999,Right,Same,-168.5298,3,1617.066,0,2315.142,290.72,98.08002,116.87,0,0,868.6451,1139.568,786.3337,71054,22952,31231,0
Hand,_2D,True,10,86.94,Straight,Same,-168.5298,3,1837.066,0,2541.908,322.99,102.97,130.41,0,0,1583.991,783.2107,422.472,39567,18866,21989,4059
Hand,_2D,True,11,94.85999,Left,Same,-337.0595,3,1978.48,0,2779.33,324.5,83.91,91.83002,0,0,502.5092,1147.099,55.48483,64805,36706,24839,3133
Hand,_2D,True,12,105.44,Right,Same,-337.0595,3,2198.48,0,3081.119,490.95,99.45003,144.4,0,0,947.6068,165.8184,1580.037,46611,19899,41842,2863
Hand,_2D,True,13,117.02,Left,Same,-505.5893,3,2339.893,0,3415.498,533.3699,181.09,176.9899,0,0,1278.155,567.7395,1551.207,46214,39184,20387,1998
Hand,_2D,True,14,128.28,Right,Same,-505.5893,3,2559.893,0,3724.385,587.6701,137.92,185.55,0,0,1287.342,567.6003,1550.968,7313,18324,53341,4481
Hand,_2D,True,15,141.58,Left,Same,-674.1191,3,2701.306,0,4074.691,653.7498,169.26,265.2499,0,0,2011.303,1428.086,1952.749,45080,57249,5870,0
