method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,26.16168,274.06,385.8596,412.9597,0,0,1127.511,463.7908,387.3705,30803,47827,27455,32858
Feet,_2D,True,1,21.92,Right,Same,168.5298,3,171.4133,0,260.0944,795.3701,520.8794,636.5302,0,0,3819.745,956.9077,2321.913,120667,145134,210781,182407
Feet,_2D,False,2,52.28,Straight,Same,337.0596,3,312.8265,4.545339,654.9913,996.2399,561.2815,736.4404,0,0,6423.118,3526.333,3073.676,208495,293838,204290,178598
Feet,_2D,True,3,56.66,Left,Same,337.0596,3,532.8265,0,716.1591,290.2,374.9097,397.7,0,0,754.5543,32.48029,761.5635,41308,49176,24938,15148
Feet,_2D,True,4,72.7,Straight,Same,337.0596,3,752.8265,0,939.7902,697.3801,507.0103,538.6406,0,0,1217.059,1929.321,1554.691,58664,91513,78663,112886
Feet,_2D,True,5,92.06,Left,Same,168.5298,3,894.2398,0,1189.818,534.4099,534.3804,556.79,0,0,3072.564,2054.548,1214.688,145344,214213,106253,131234
Feet,_2D,True,6,108.22,Right,Same,168.5298,3,1114.24,0,1429.421,534.51,492.5,529.1299,0,0,2379.645,537.806,1188.738,60012,102343,88786,118562
Feet,_2D,True,7,123.44,Left,Same,3.051758E-05,3,1255.653,0,1662.992,480.3298,490.0195,467.5898,0,0,3430.593,906.7571,1921.21,69813,119775,74627,84832
Feet,_2D,True,8,137.82,Straight,Same,-168.5298,3,1397.066,0,1888.849,482.05,478.3101,543.3801,0,0,3035.473,1645.31,831.9338,42352,91360,102708,117959
Feet,_2D,True,9,152.94,Right,Same,-168.5298,3,1617.066,0,2114.502,385.98,485.4397,528.3398,0,0,2688.569,863.0945,1901.755,82767,129708,79241,89397
Feet,_2D,True,10,167.86,Straight,Same,-168.5298,3,1837.066,0,2335.224,353.2798,484.4204,531.9402,0,0,2692.296,1562.531,454.2377,92823,114635,111940,117429
Feet,_2D,False,11,201.9,Left,Same,-337.0595,3,1978.48,5.38611,2784.528,989.7999,680.5898,709.0001,0,0,7220.385,2401.151,3500.703,196300,247417,242245,218315
Feet,_2D,True,12,205.74,Right,Same,-337.0595,3,2198.48,0,2841.414,110.17,383.2297,375.0701,0,0,764.0617,38.24466,397.5568,29272,36128,19799,15443
Feet,_2D,True,13,219.88,Left,Same,-505.5893,3,2339.893,0,3070.816,242.2699,476.511,452.0906,0,0,3440.989,1228.713,1185.278,79545,136101,89521,67729
Feet,_2D,True,14,239.82,Right,Same,-505.5893,3,2559.893,0,3373.376,523.3201,524.6108,589.01,0,0,4144.596,633.6857,1588.677,48575,78413,165742,156107
Feet,_2D,True,15,265.6,Left,Same,-674.1191,3,2701.306,0,3798.217,593.2799,585.551,597.2906,0,0,4345.816,1253.013,3841.629,143677,249948,75024,62825
