method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,22.4125,186.4,86.26006,62.00998,0,0,752.2596,776.5579,395.8792,3875,22507,11540,16877
Hand,_3D,False,1,17.16,Right,Same,168.5298,3,171.4133,7.615115,468.7271,1364.99,327.11,422.2401,0,16,2724.658,1395.371,2368.393,48414,119010,38710,91644
Hand,_3D,True,2,19.06001,Left,Up,168.5298,41.2026,388.071,0,519.3817,153.18,90.41,60.03999,-3,3,396.9597,25.11682,378.3466,10095,20549,3674,5472
Hand,_3D,False,3,37.86001,Left,Up,2.560349,79.4052,527.3359,4.765862,972.8807,1015.85,353.2299,361.2,-4,21,1718.159,1795.561,4548.666,46433,182319,14177,45654
Hand,_3D,True,4,42.02,Left,Same,-214.0974,79.4052,489.1333,0,1096.279,321.76,159.36,132.5,-4,0,53.05757,441.3141,407.7285,2938,17000,16808,41634
Hand,_3D,False,5,59.3,Right,Up,-380.0668,117.6078,628.3982,6.249907,1495.901,902.8199,331.6099,360.04,-11,21,979.7366,1789.299,2333.823,32698,79032,281,62585
Hand,_3D,True,6,61.78001,Right,Down,-380.0667,79.4052,845.0559,0,1563.425,116.11,106.92,112.71,-7,0,54.80933,66.22491,37.50244,0,8813,12873,38977
Hand,_3D,False,7,74.28001,Right,Up,-214.0973,117.6078,984.3208,7.614843,1899.73,277.3,240.07,169.5601,-2,18,1361.162,2682.472,4398.643,18117,71030,6499,94434
Hand,_3D,True,8,78.2,Straight,Same,-45.5675,117.6078,1125.734,0,2013.175,122.08,103.74,153.77,-1,5,1140.248,41.92332,395.4156,8080,37592,0,22277
Hand,_3D,False,9,91.6,Straight,Down,120.4019,79.4052,1264.999,7.897972,2376.226,340.83,258.73,249.42,-17,0,215.5709,904.6741,3711.91,124305,146495,0,3469
Hand,_3D,False,10,99.43999,Left,Same,120.402,79.4052,1484.999,10.83285,2567.876,263.49,219.25,187.17,-6,0,154.8925,643.5391,1555.776,41194,45597,28302,32910
Hand,_3D,False,11,134.54,Right,Down,286.3714,41.2026,1624.264,33.67526,3204.65,835.26,594.6401,590.2402,-6,0,2718.49,6904.087,6946.97,86686,274990,14075,130735
Hand,_3D,True,12,161.04,Left,Same,286.3715,41.2026,1844.264,0,3900.662,920.5702,655.69,493.94,-23,16,2063.55,4090.263,3947.33,82428,262041,14064,108694
Hand,_3D,False,13,194.06,Right,Down,452.3409,2.999992,1983.529,6.347023,4626.397,1570.36,648.1198,785.7102,-40,14,3420.112,2452.586,4860.168,76528,274262,41595,173948
Hand,_3D,True,14,204.08,Left,Up,452.3409,41.20259,2200.186,0,4928.549,488.05,253.88,226.6799,0,18,1572.55,919.1402,2252.215,15885,116624,0,51656
Hand,_3D,True,15,232.74,Straight,Down,452.341,2.999992,2416.844,0,5524.139,1773.62,630.9299,838.1702,-21,8,1550.241,2200.8,5477.33,81169,225561,0,6851
