method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,23.78785,97.00999,42.78,34.83998,0,0,766.2014,387.2423,385.5612,4602,29831,4260,23229
Head,_3D,False,1,28.68001,Right,Same,168.5298,3,171.4133,6.331242,449.4993,905.9101,156.57,275.3799,0,0,3685.522,4036.787,2725.43,174721,284893,82353,169010
Head,_3D,True,2,33.09999,Left,Up,168.5298,41.2026,388.071,0,502.6886,154.09,29.94002,47.66,0,0,438.8025,1457.445,18.28055,0,33783,0,442
Head,_3D,True,3,50.42,Left,Up,2.560349,79.4052,527.3359,0,742.0766,490.09,104.1,149.93,0,0,965.9081,3058.867,2277.931,105578,170962,29546,51257
Head,_3D,True,4,67.53999,Left,Same,-214.0974,79.4052,489.1333,0,981.2616,432.74,89.66003,173.61,0,0,2833.028,2710.806,1200.463,95748,160623,52397,89059
Head,_3D,True,5,84.8,Right,Up,-380.0668,117.6078,628.3982,0,1230.837,473.8,109.53,173.46,0,0,1768.729,1627.974,1579.99,119308,195118,61332,95427
Head,_3D,True,6,97.96001,Right,Down,-380.0667,79.4052,845.0559,0,1461.458,467.5399,118.9899,151.5701,0,0,2140.479,1678.345,1209.336,75171,136288,48125,92669
Head,_3D,True,7,112.38,Right,Up,-214.0973,117.6078,984.3208,0,1700.419,383.8,94.51996,136.16,0,0,1395.769,2287.648,1191.196,82103,143996,60043,96289
Head,_3D,True,8,127.32,Straight,Same,-45.5675,117.6078,1125.734,0,1934.101,394.39,78.90002,175.07,0,0,2164.34,2630.889,1912.493,96810,159663,58929,109487
Head,_3D,True,9,140.52,Straight,Down,120.4019,79.4052,1264.999,0,2169.175,442.7599,100.18,177.28,0,0,2081.896,1940.664,1202.129,67713,122356,54138,69964
Head,_3D,True,10,150.84,Left,Same,120.402,79.4052,1484.999,0,2402.704,464.9499,97.3,145.76,0,0,2707.695,2348.25,1156.757,70039,107990,58389,64888
Head,_3D,True,11,162.24,Right,Down,286.3714,41.2026,1624.264,0,2655.366,510.2299,127.78,210.09,0,0,2033.526,1321.151,1201.876,76910,120259,70833,89613
Head,_3D,True,12,173.32,Left,Same,286.3715,41.2026,1844.264,0,2904.267,405.4402,90.24002,211.63,0,0,2102.806,2721.196,2631.223,75306,112617,66217,75355
Head,_3D,True,13,184.42,Right,Down,452.3409,2.999992,1983.529,0,3159.673,311.52,109.36,176.5,0,0,1361.235,1301.364,1207.714,74134,112092,63014,84649
Head,_3D,True,14,195.14,Left,Up,452.3409,41.20259,2200.186,0,3398.994,280.98,89.84,165.44,0,0,1301.847,2337.969,818.2057,87149,110023,62588,81637
Head,_3D,False,15,221.56,Straight,Down,452.341,2.999992,2416.844,7.660592,3755.188,652.6699,231.95,433.91,0,0,4079.209,3798.728,2463.831,95759,157778,63252,107537
