method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,26.29572,158.2999,160.4299,182.73,0,0,775.7374,41.03058,377.3842,12321,20737,0,35763
Feet,_2D,False,1,18.06,Straight,Same,0,3,250,4.409727,379.506,324.2799,417.4799,313.1701,0,0,4596.274,1295.179,3018.438,80503,100130,72600,205814
Feet,_2D,False,2,40.12,Right,Same,168.5298,3,391.4133,17.37402,647.6223,448.19,412.44,521.0402,0,0,4219.492,629.6023,3770.677,65361,119762,13636,89326
Feet,_2D,True,3,47.06,Left,Same,168.5298,3,611.4133,0,766.4222,189.18,181.47,232.94,0,0,820.859,414.6819,1845.256,18777,30623,0,8927
Feet,_2D,True,4,57.81999,Straight,Same,168.5298,3,831.4133,0,995.6528,278.8501,293.5599,291.7,0,0,2421.634,1195.36,2636.383,12968,12605,35530,35264
Feet,_2D,True,5,67.53999,Right,Same,337.0595,3,972.8265,0,1238.799,272.41,289.5001,245.2801,0,0,2365.619,861.922,1193.129,18789,25525,21143,32443
Feet,_2D,True,6,76.49998,Left,Same,337.0595,3,1192.827,0,1484.511,283.39,306.7899,240.39,0,0,1998.085,490.5235,1899.161,23907,40502,11219,16407
Feet,_2D,False,7,89.06001,Straight,Same,337.0595,3,1412.827,6.033328,1833.844,364.86,297.19,305.71,0,0,2411.691,1665.405,2306.699,18779,20820,54489,65509
Feet,_2D,True,8,93.59999,Right,Same,505.5893,3,1554.24,0,1948.977,226.75,167.5099,227.23,0,0,1166.125,407.2534,1132.751,14492,22633,0,0
Feet,_2D,True,9,104.66,Left,Same,505.5893,3,1774.24,0,2237.557,331.25,277.1799,307.98,0,0,2794.565,545.5116,3091.53,38540,69323,23121,32034
Feet,_2D,False,10,119.06,Straight,Same,505.5893,3,1994.24,5.102804,2641.491,398.23,350.44,378.6799,0,0,3932.155,554.144,2694.589,22973,47953,44093,71886
Feet,_2D,True,11,121.6,Right,Same,674.1191,3,2135.653,0,2703.192,161.98,116.56,194.78,0,0,787.0586,410.5983,390.1466,8526,20917,0,0
Feet,_2D,True,12,130.88,Left,Same,674.1191,3,2355.653,0,2947.477,331.93,211.72,328.7399,0,0,2373.763,845.8909,2611.524,13329,39718,10236,19729
Feet,_2D,True,13,141.44,Left,Same,505.5893,3,2497.066,0,3182.679,312.4199,263.7498,352.9999,0,0,2352.66,565.6172,1923.283,15831,70063,18459,27420
Feet,_2D,True,14,150.98,Left,Same,288.9316,3,2458.864,0,3422.098,333.53,255.6898,317.8,0,0,2344.341,913.9534,1586.808,15568,73283,22540,36633
Feet,_2D,True,15,161.16,Right,Same,120.4018,3,2600.277,0,3659.532,325.3699,243.25,312.3299,0,0,3121.753,484.0631,1197.049,14076,42773,22959,56162
