method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,24.85894,61.34001,29.09,80.56999,0,0,27.92732,756.108,20.68567,0,59388,56989,48393
Head,_2D,True,1,9.619995,Straight,Same,0,3,250,0,243.8155,162.22,65.42001,147.87,0,0,79.92174,1920.622,423.8889,336,88550,114416,118747
Head,_2D,True,2,20.23999,Right,Same,168.5298,3,391.4133,0,476.227,151.66,102.68,147.8901,0,0,81.968,1321.534,5823.435,2422,99938,134504,144663
Head,_2D,True,3,32.44,Left,Same,168.5298,3,611.4133,0,712.0278,159.73,112.6199,168.8099,0,0,113.1113,1467.31,3670.585,5456,138014,150382,172255
Head,_2D,True,4,40.48,Straight,Same,168.5298,3,831.4133,0,929.5282,128.26,80.71999,150.59,0,0,74.85179,809.4603,1128.981,0,84071,101981,117977
Head,_2D,True,5,50.06,Right,Same,337.0595,3,972.8265,0,1163.606,130.36,107.54,111.95,0,0,81.64714,853.7881,781.2416,0,111294,134325,150248
Head,_2D,True,6,61.48,Left,Same,337.0595,3,1192.827,0,1422.244,132.83,127.21,158.63,0,0,94.57368,1106.503,1878.686,21281,139506,165433,183352
Head,_2D,True,7,69.65999,Straight,Same,337.0595,3,1412.827,0,1644.101,107.89,84.30998,117.86,0,0,788.2805,1130.286,403.0662,34664,106385,120680,134735
Head,_2D,True,8,79.62,Right,Same,505.5893,3,1554.24,0,1888.556,143.7,52.23997,125.1,0,0,65.44856,868.5847,409.2892,29686,111300,129088,153210
Head,_2D,True,9,89.48,Left,Same,505.5893,3,1774.24,0,2131.932,157.04,119.86,152.11,0,0,93.65352,967.9508,1148.843,4486,121478,134140,156867
Head,_2D,True,10,96.87999,Straight,Same,505.5893,3,1994.24,0,2353.104,124.75,87.85997,130.46,0,0,80.42885,805.276,1125.84,6968,101732,95250,110503
Head,_2D,True,11,106.34,Right,Same,674.1191,3,2135.653,0,2600.188,177.12,92.98997,119.27,0,0,90.22327,847.7653,1493.341,4124,121505,116625,144372
Head,_2D,True,12,116.4,Left,Same,674.1191,3,2355.653,0,2850.006,199.64,130.37,173.64,0,0,88.00127,1349.467,1162.596,5890,120640,152664,169011
Head,_2D,True,13,124.36,Left,Same,505.5893,3,2497.066,0,3080.021,158.65,84.81003,164.12,0,0,81.45297,1928.391,75.79005,3498,87703,97641,121378
Head,_2D,True,14,136.18,Left,Same,288.9316,3,2458.864,0,3341.671,162.54,127.8,183.84,0,0,110.3103,1134.78,1890.446,0,149817,150939,186582
Head,_2D,True,15,145,Right,Same,120.4018,3,2600.277,0,3594.181,113.89,136.07,148.03,0,0,470.5042,879.512,2223.331,21782,100523,111095,143599
