method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,24.23286,30.77,58.94998,17.14001,0,5,1131.047,395.794,23.69389,368,107376,103406,83596
Hand,_3D,False,1,23.19998,Right,Same,168.5298,3,171.4133,6.890795,411.8613,587.61,268.26,339.0299,-9,10,964.0764,3057.368,3027.388,1846,328203,315007,346246
Hand,_3D,True,2,32.03998,Left,Up,168.5298,41.2026,388.071,0,603.6111,455.9701,110.13,215.35,0,7,74.92847,1202.791,775.8514,21058,138761,118925,128334
Hand,_3D,False,3,48.34,Left,Up,2.560349,79.4052,527.3359,8.354465,951.9649,556.51,219.9,421.4599,-4,18,906.9709,679.3863,1931.914,16083,248685,224223,239356
Hand,_3D,False,4,66.67999,Left,Same,-214.0974,79.4052,489.1333,6.794132,1241.193,613.4501,215,290.8101,0,11,1600.996,1520.765,2627.424,1237,265015,244835,278205
Hand,_3D,True,5,72.03998,Right,Up,-380.0668,117.6078,628.3982,0,1350.214,193.72,64.12996,130.21,-6,5,45.60225,1128.244,45.57674,0,65577,68421,78714
Hand,_3D,True,6,86.89999,Right,Down,-380.0667,79.4052,845.0559,0,1591.359,573.1302,165.2401,317.34,-21,1,126.3858,1595.681,1537.173,0,148573,203951,220367
Hand,_3D,True,7,99.56,Right,Up,-214.0973,117.6078,984.3208,0,1831.939,398.7299,155.28,160.7399,-2,25,1923.712,111.1176,67.13283,0,117636,166827,179175
Hand,_3D,True,8,112.04,Straight,Same,-45.5675,117.6078,1125.734,0,2056.051,339.3701,163.44,192.3,-5,5,109.9239,427.5193,1153.611,0,76275,167158,189791
Hand,_3D,True,9,126.04,Straight,Down,120.4019,79.4052,1264.999,0,2292.401,375.7701,170.4499,235.89,-25,2,122.7843,519.077,1513.803,0,82936,171753,187599
Hand,_3D,True,10,141.68,Left,Same,120.402,79.4052,1484.999,0,2534.264,496.3,170.84,317.9101,-7,5,116.793,542.9462,456.3803,0,124312,209902,227656
Hand,_3D,True,11,158.02,Right,Down,286.3714,41.2026,1624.264,0,2799.962,452.4,185.58,264.0201,-21,0,134.5199,904.3636,2235.86,0,158064,232814,235679
Hand,_3D,True,12,172.66,Left,Same,286.3715,41.2026,1844.264,0,3065.46,372.5,184.1901,275.43,-1,0,132.7765,895.8342,1191.705,0,117394,189075,219183
Hand,_3D,True,13,188.8,Right,Down,452.3409,2.999992,1983.529,0,3384.637,369.2099,207.98,187.38,-21,2,136.1982,1660.97,1887.509,0,52525,228373,248971
Hand,_3D,True,14,203.36,Left,Up,452.3409,41.20259,2200.186,0,3694.408,501.7599,221.77,256.9501,0,12,1207.566,592.0551,458.1522,0,106763,186923,218927
Hand,_3D,True,15,215.3,Straight,Down,452.341,2.999992,2416.844,0,3917.206,330.2901,158.25,171.2699,-19,0,487.8211,2631.32,429.7129,0,23027,151135,174251
