method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,21.66909,67.32001,157.77,104.6,0,0,90.46855,778.801,385.2582,0,11619,0,0
Head,_2D,True,1,9.979996,Right,Same,168.5298,3,171.4133,0,268.1997,315.59,247.24,195.3299,0,0,117.4734,1373.131,1164.753,0,74108,0,0
Head,_2D,False,2,29.37999,Left,Same,168.5298,3,391.4133,6.348783,701.1759,589.8699,396.22,376.8199,0,0,247.6277,4105.508,1635.614,0,266776,0,4679
Head,_2D,True,3,32.28,Right,Same,337.0595,3,532.8265,0,779.3093,101.81,135.98,94.77998,0,0,40.95602,780.558,22.6185,0,43968,0,4256
Head,_2D,True,4,41.29999,Straight,Same,505.5893,3,674.2398,0,1010.295,325.62,253.01,216.57,0,0,469.1937,1403.088,452.2578,0,133456,0,18071
Head,_2D,True,5,51.17999,Left,Same,505.5893,3,894.2398,0,1255.861,308.54,249.8001,228.51,0,0,143.9774,1803.448,1524.348,0,150206,0,29256
Head,_2D,True,6,59.94,Left,Same,337.0596,3,1035.653,0,1480.932,214,217.93,167.9,0,0,107.9838,1647.816,1851.57,0,112821,4310,34607
Head,_2D,True,7,68.34,Straight,Same,168.5298,3,1177.066,0,1699.88,147.16,234.69,158.8,0,0,87.79778,1177.694,1841.108,55391,105850,41823,28967
Head,_2D,True,8,77.36,Left,Same,-48.12793,3,1138.864,0,1936.334,188.82,249.4,137.28,0,0,101.6762,1341.893,2576.697,54228,97905,50308,28614
Head,_2D,True,9,86.34,Right,Same,-216.6577,3,1280.277,0,2165.498,170.64,217.3699,135.2,0,0,108.4454,1576.058,2927.649,44276,100067,60473,49164
Head,_2D,True,10,94.65999,Right,Same,-216.6577,3,1500.277,0,2398.336,154.37,223.99,125.88,0,0,67.83237,465.635,2197.439,24153,90109,49737,50898
Head,_2D,True,11,102.56,Straight,Same,-216.6577,3,1720.277,0,2622.06,168.54,232.82,157.65,0,0,456.7466,1541.44,2208.873,2333,87950,54632,52435
Head,_2D,True,12,111.8,Right,Same,-48.12793,3,1861.69,0,2857.406,221.5799,265.38,176.7,0,0,86.44138,950.8013,2944.38,31990,104801,41427,54213
Head,_2D,True,13,121.86,Left,Same,-48.12793,3,2081.69,0,3115.688,249.21,267.9,169.5,0,0,109.819,1335.605,2237.241,25574,122998,45193,56929
Head,_2D,True,14,130.92,Left,Same,-216.6577,3,2223.104,0,3345.993,257.1,231.7501,154.33,0,0,469.9021,923.7568,1495.612,11541,108409,37318,60455
Head,_2D,True,15,140.7,Left,Same,-433.3154,3,2184.901,0,3582.682,226.2701,241.32,163.41,0,0,101.972,1741.329,2588.638,43913,110183,18999,57047
