method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,23.75953,16.29001,18.71002,16.94,0,0,44.06104,386.3165,15.50929,0,58198,17226,29903
Hand,_2D,True,1,15.32001,Right,Same,168.5298,3,171.4133,0,259.8124,529.1101,146.05,131.56,0,0,144.7972,865.8831,433.9705,0,211972,102767,143440
Hand,_2D,True,2,28.58,Straight,Same,337.0596,3,312.8265,0,481.3652,394.99,135.83,104.13,0,0,114.178,805.6243,781.1315,0,164705,94961,110627
Hand,_2D,True,3,44.76001,Left,Same,337.0596,3,532.8265,0,747.2942,691.2999,152.32,161.08,0,0,129.9402,1322.944,1173.349,0,193722,97196,124301
Hand,_2D,True,4,57.64001,Straight,Same,337.0596,3,752.8265,0,968.0844,364.88,132.2901,79.26003,0,0,852.752,1158.657,418.4608,0,145775,82548,115742
Hand,_2D,True,5,71.86002,Left,Same,168.5298,3,894.2398,0,1203.698,523.3101,121.08,127.3899,0,0,121.1238,856.1774,1510.206,0,159283,81406,114461
Hand,_2D,True,6,85.85999,Right,Same,168.5298,3,1114.24,0,1447.871,413.9,128.76,115.08,0,0,122.6471,115.4847,428.335,0,160904,92220,130655
Hand,_2D,True,7,101.7,Left,Same,3.051758E-05,3,1255.653,0,1706.019,540.74,155.86,178.2899,0,0,137.6172,1232.942,801.374,0,198554,98058,132914
Hand,_2D,False,8,126.52,Straight,Same,-168.5298,3,1397.066,4.221014,2113.502,1170.14,236.7599,262.96,0,0,575.0723,2040.878,3012.757,0,245464,122720,184831
Hand,_2D,True,9,129.36,Right,Same,-168.5298,3,1617.066,0,2163.376,230.95,33.13,62.45003,0,0,23.49237,379.404,1457.836,0,28815,16729,21812
Hand,_2D,True,10,145.64,Straight,Same,-168.5298,3,1837.066,0,2389.462,332.9301,199.06,151.2299,0,0,1236.93,1214.353,84.19391,0,198271,119243,133993
Hand,_2D,True,11,157.32,Left,Same,-337.0595,3,1978.48,0,2621.684,497.44,130.99,151.66,0,0,97.7627,1172.844,67.7966,0,130304,93538,88763
Hand,_2D,True,12,171.78,Right,Same,-337.0595,3,2198.48,0,2862.105,448.7801,182.64,151.2399,0,0,186.8198,842.8834,1166.77,0,162217,124206,118335
Hand,_2D,True,13,186.44,Left,Same,-505.5893,3,2339.893,0,3130.608,747.9901,144.56,188.72,0,0,1219.068,1645.435,452.8139,0,157237,123018,121987
Hand,_2D,False,14,223.64,Right,Same,-505.5893,3,2559.893,6.685147,3752.618,1804.97,418.15,514.6202,0,0,3288.146,1611.578,3844.932,0,203742,317953,342026
Hand,_2D,True,15,225.82,Left,Same,-674.1191,3,2701.306,0,3797.347,29.20001,15.13,96.85997,0,0,30.60968,40.47723,18.07645,0,4706,11499,17162
