method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,24.28454,382.3,145.75,148.65,0,0,1287.705,807.4226,2936.448,17415,98054,15735,74220
Feet,_3D,False,1,33.54001,Right,Same,168.5298,3,171.4133,9.394634,442.9856,1336.78,366.2901,493.3,0,0,3217.045,2141.173,6627.345,171644,136720,81295,188855
Feet,_3D,True,2,38.22,Left,Up,168.5298,41.2026,388.071,0,516.9017,314.81,122.28,104.17,0,0,410.7119,42.55504,741.0823,359,83,34792,54737
Feet,_3D,False,3,75.16,Left,Up,2.560349,79.4052,527.3359,7.056257,1108.166,1852.65,450.2599,601.4998,0,0,5486.248,875.1941,4575.281,178287,235162,102685,127718
Feet,_3D,True,4,77.5,Left,Same,-214.0974,79.4052,489.1333,0,1145.248,117,103.47,76.27997,0,0,23.33139,32.41757,735.0726,0,11176,0,27337
Feet,_3D,True,5,91.88004,Right,Up,-380.0668,117.6078,628.3982,0,1372.481,699.56,249.8601,295.1301,0,0,2334.492,839.0591,1153.705,20904,41492,16052,55564
Feet,_3D,False,6,117.32,Right,Down,-380.0667,79.4052,845.0559,7.249517,1788.105,1039.58,384.58,506.5201,0,0,3966.052,1421.835,1970.672,139094,53754,178194,75328
Feet,_3D,False,7,135.18,Right,Up,-214.0973,117.6078,984.3208,82.21072,2019.572,501.7998,246.8001,253.53,0,0,746.1942,621.309,2649.136,27852,98813,13684,117772
Feet,_3D,False,8,155.98,Straight,Same,-45.5675,117.6078,1125.734,9.093442,2287.972,631.02,269.08,346.63,0,0,3811.198,1018.633,1200.549,96096,119827,69485,60964
Feet,_3D,True,9,164.16,Straight,Down,120.4019,79.4052,1264.999,0,2406.513,305.0201,202.65,262.65,0,0,781.601,61.64853,755.1049,38386,36851,27096,15923
Feet,_3D,True,10,179.78,Left,Same,120.402,79.4052,1484.999,0,2655.758,606.1802,293.2,293.4901,0,0,3030.108,851.6003,1522.645,55072,111647,67192,38805
Feet,_3D,True,11,199.88,Right,Down,286.3714,41.2026,1624.264,0,2959.303,1041.31,308.7199,381.68,0,0,2361.151,569.9482,4440.466,62280,14911,106846,84068
Feet,_3D,False,12,232.54,Left,Same,286.3715,41.2026,1844.264,5.684507,3458.032,1363.18,486.05,655.8999,0,0,8305.562,2112.727,3484.658,109434,172063,49215,102696
Feet,_3D,True,13,243.86,Right,Down,452.3409,2.999992,1983.529,0,3643.719,522.7599,242.68,230.56,0,0,2301.657,1880.919,2939.897,43268,0,49025,24216
Feet,_3D,True,14,274.34,Left,Up,452.3409,41.20259,2200.186,0,4101.293,761.2899,378.3298,486.04,0,0,5413.836,1748.847,1997.157,109702,189023,19896,46393
Feet,_3D,False,15,301.26,Straight,Down,452.341,2.999992,2416.844,8.070408,4476.246,650.4402,378.61,418.5701,0,0,5408.461,1856.506,7005.798,93717,142057,124719,164753
