method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,26.23466,67.49001,55.19002,43.06996,0,0,1495.594,1105.397,24.43756,27095,54936,1455,5666
Hand,_2D,True,1,8.419998,Straight,Same,0,3,250,0,243.336,243.04,150.85,120.01,0,0,798.4498,1153.098,52.11026,68511,66948,6740,9442
Hand,_2D,True,2,18.7,Right,Same,168.5298,3,391.4133,0,492.6793,1192.37,200.95,262.83,0,0,1198.205,899.6986,448.8102,86355,91663,28023,12548
Hand,_2D,True,3,28.99998,Left,Same,168.5298,3,611.4133,0,735.5483,1176.48,244.09,370.61,0,0,1197.023,1642.295,449.8742,57656,90142,29092,19034
Hand,_2D,False,4,49.09999,Straight,Same,168.5298,3,831.4133,8.085429,1154.486,1613.52,396.0099,534.35,0,0,1650.581,1087.788,137.696,168514,179024,20695,16584
Hand,_2D,True,5,52.56,Right,Same,337.0595,3,972.8265,0,1233.094,276.86,110.93,128.07,0,0,33.88802,417.5123,19.74622,29215,29867,9510,2521
Hand,_2D,True,6,64.31999,Left,Same,337.0595,3,1192.827,0,1477.865,686.8002,253.9901,191.41,0,0,481.7773,856.1785,73.23154,116924,95728,11259,12278
Hand,_2D,True,7,75.42,Straight,Same,337.0595,3,1412.827,0,1719.157,844.0898,219.51,285.82,0,0,110.1931,1201.578,76.45084,118538,115854,0,15059
Hand,_2D,True,8,86.81999,Right,Same,505.5893,3,1554.24,0,1954.425,702.2,224.93,265.71,0,0,152.6787,1625.123,1166.624,114016,112446,0,14043
Hand,_2D,False,9,104.18,Left,Same,505.5893,3,1774.24,4.654971,2317.966,1136.77,328.6902,350.34,0,0,561.0999,2418.771,1917.247,160216,178424,7313,24746
Hand,_2D,False,10,119.52,Straight,Same,505.5893,3,1994.24,29.13599,2592.707,682.63,354.1599,394.57,-12,12,1963.488,869.8659,98.58527,151533,147003,0,22903
Hand,_2D,False,11,129.7,Right,Same,674.1191,3,2135.653,18.2839,2826.323,575.7301,174.14,247.04,0,0,107.1202,211.9035,1871.252,105333,127961,3357,10376
Hand,_2D,False,12,141.66,Left,Same,674.1191,3,2355.653,6.421942,3117.537,584.5701,227.27,245.34,0,0,2293.216,1213.127,805.5086,127601,154610,4929,9049
Hand,_2D,True,13,147.86,Left,Same,505.5893,3,2497.066,0,3251.442,790.2,94.83,210.48,0,0,54.64429,449.4502,40.29468,77496,80131,837,6266
Hand,_2D,True,14,163.22,Left,Same,288.9316,3,2458.864,0,3605.929,821.6899,241.48,279.01,0,0,2337.688,1385.387,461.9298,169822,199569,0,14194
Hand,_2D,True,15,175.26,Right,Same,120.4018,3,2600.277,0,3845.485,682.87,187.87,269.86,0,0,836.6473,516.2163,70.00342,117716,123660,0,15812
