method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,25.63451,245.54,301.6898,552.3701,0,0,1309.337,1197.157,3290.643,48545,158114,111026,274055
Feet,_3D,False,1,58.42,Right,Same,168.5298,3,171.4133,8.219578,434.5789,2388.581,743.2195,1315.61,0,0,4200.997,3804.5,4268.046,366589,402612,442554,379497
Feet,_3D,True,2,64.72,Left,Up,168.5298,41.2026,388.071,0,491.0468,690.4302,325.4802,652.15,0,0,1138.26,400.6019,398.2037,54594,44266,55730,42217
Feet,_3D,True,3,84.06,Straight,Same,168.5298,41.2026,608.071,0,719.678,934.1401,470.4192,788.9501,0,0,2744.812,1549.652,2996.466,143608,162055,168458,107603
Feet,_3D,False,4,124.3,Left,Up,2.560349,79.4052,747.3359,9.26945,1112.519,2010.871,847.3895,1167.31,0,0,2585.042,379.9945,3455.397,172719,458167,179604,219014
Feet,_3D,True,5,135.72,Left,Up,-210.8058,117.6078,709.7137,0,1207.969,594.6299,368.7402,679.73,0,0,437.8055,791.6215,775.8215,76290,54217,115088,51068
Feet,_3D,True,6,160.76,Straight,Same,-427.4636,117.6078,671.5111,0,1437.633,1367.95,478.6003,879.2503,0,0,3520.253,1244.351,885.4032,99363,122765,153553,168433
Feet,_3D,False,7,200.88,Right,Down,-593.433,79.4052,810.776,5.489964,1783.857,2592.869,799.7601,1197.7,0,0,3356.885,2911.204,2418.262,212473,138791,243512,205881
Feet,_3D,False,8,230.7,Right,Up,-593.433,117.6078,1027.434,37.37896,2077.723,2875.12,914.2598,753.7997,0,0,3659.536,1341.907,1650.458,70734,98583,168262,93781
Feet,_3D,True,9,238.3,Right,Down,-427.4635,79.4052,1166.699,0,2142.598,871.2899,284.7098,686.9399,0,0,424.8257,1504.833,775.9059,30150,43281,38940,23261
Feet,_3D,False,10,281.52,Straight,Down,-261.4941,41.2026,1305.964,7.171323,2529.18,2436.97,1203.26,1209.5,0,0,753.0532,3600.79,2077.493,437184,258981,361851,144854
Feet,_3D,False,11,308.96,Left,Down,-261.494,3.000004,1522.621,39.53968,2760.892,1791.55,599.689,961.1804,0,0,675.2128,1474.525,2347.445,238845,114698,323442,139814
Feet,_3D,False,12,328.04,Right,Same,-92.96425,3.000004,1664.034,34.78305,2944.531,1089.93,561.8806,791.3801,0,0,1682.722,1633.645,848.2351,111891,119255,124013,123770
Feet,_3D,True,13,338.42,Straight,Up,73.00522,41.20261,1803.299,0,3058.392,517.3699,464.76,722.5797,0,0,477.0878,785.111,771.406,95357,77604,83536,38869
Feet,_3D,False,14,375.32,Right,Down,286.3714,3.000011,1765.677,7.466994,3443.744,2225.74,781.1689,1074.38,0,0,1496.588,2331.279,4206.147,317817,232112,337826,246959
Feet,_3D,False,15,463.4,Left,Same,454.9012,3.000011,1907.09,18.14025,4206.423,1614.739,839.8428,1449.531,0,0,3296.477,5387.766,14397.1,702971,644519,367215,293292
