method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,24.27754,62.15001,87.89995,49.98997,0,0,1172.21,1837.441,1471.592,0,16177,0,20763
Hand,_3D,True,1,14.80002,Right,Same,168.5298,3,171.4133,0,257.6236,587.7401,242.17,209.59,0,0,2024.496,1910.496,3679.346,0,31670,0,40866
Hand,_3D,True,2,29.80002,Left,Up,168.5298,41.2026,388.071,0,515.093,673.77,202.14,230.14,0,24,3107.859,1932.369,3687.388,0,33039,0,41673
Hand,_3D,True,3,42.92001,Left,Up,2.560349,79.4052,527.3359,0,736.9931,524.1299,191.26,154.11,-8,30,1610.139,810.0222,794.2496,0,28788,0,36652
Hand,_3D,True,4,57.78,Left,Same,-214.0974,79.4052,489.1333,0,972.8121,725.4,241.7499,255.03,-6,6,2040.551,881.4275,95.92847,0,31993,0,40497
Hand,_3D,True,5,71.34,Right,Up,-380.0668,117.6078,628.3982,0,1206.899,693.6501,253.65,221.34,-2,28,3083.656,1573.362,2614.478,0,29535,0,37774
Hand,_3D,True,6,84.95999,Right,Down,-380.0667,79.4052,845.0559,0,1429.631,709.58,222.31,175.51,-23,0,958.7976,1187.429,1523.906,0,29812,0,37897
Hand,_3D,True,7,99.23999,Right,Up,-214.0973,117.6078,984.3208,0,1675.755,867.0698,280.86,258.25,0,19,3119.002,514.4272,2987.567,0,31207,0,39653
Hand,_3D,True,8,111.98,Straight,Same,-45.5675,117.6078,1125.734,0,1895.75,612.39,274.5499,188.25,-3,2,1293.597,1163.197,1150.419,0,27991,0,35391
Hand,_3D,True,9,124.6,Straight,Down,120.4019,79.4052,1264.999,0,2119.289,667.6299,240.67,192.4699,-24,0,947.4512,1186.815,811.1371,0,27618,0,34881
Hand,_3D,False,10,148.94,Left,Same,120.402,79.4052,1484.999,4.317667,2511.229,1271.68,389.56,421.6099,-33,5,2201.666,3457.476,5215.544,0,54250,0,68077
Hand,_3D,True,11,152.62,Right,Down,286.3714,41.2026,1624.264,0,2577.338,232.22,91.42999,74.40001,-4,0,804.811,397.8318,392.9855,0,8082,0,10126
Hand,_3D,True,12,167.68,Left,Same,286.3715,41.2026,1844.264,0,2811.262,787.9399,232.46,251.9501,-7,4,1691.694,1236.769,1906.249,0,33320,0,41312
Hand,_3D,True,13,180.94,Right,Down,452.3409,2.999992,1983.529,0,3045.55,653.73,226.21,239.79,-29,2,1333.072,1231.959,3342.977,0,29892,0,37551
Hand,_3D,True,14,193.3,Left,Up,452.3409,41.20259,2200.186,0,3285.671,691.7201,233.77,195.01,-2,28,3490.775,850.744,2608.399,0,27740,0,34275
Hand,_3D,True,15,205.12,Straight,Down,452.341,2.999992,2416.844,0,3510.316,534.93,222.81,245.03,-26,1,1726.052,427.1122,2238.795,0,26908,0,32643
