method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,25.36321,44.65999,75.67999,79.21998,0,0,411.7408,383.1342,16.31105,39517,59382,453,21130
Head,_3D,True,1,8.759995,Right,Same,168.5298,3,171.4133,0,257.6889,117.09,242.32,134,0,0,3379.732,3775.045,796.2103,79209,129485,34001,33352
Head,_3D,True,2,14.68001,Left,Up,168.5298,41.2026,388.071,0,508.5226,99.37999,147.07,114.57,0,0,873.2148,1252.64,51.20056,30478,69114,12203,18145
Head,_3D,True,3,21.32001,Straight,Same,168.5298,41.2026,608.071,0,735.0126,126.38,201.13,122.4,0,0,2695.921,2274.957,1501.576,42777,81504,22421,19013
Head,_3D,True,4,29.25999,Left,Up,2.560349,79.4052,747.3359,0,996.4713,123.22,233.46,119.11,0,0,1295.408,1635.24,1149.432,62454,103549,22787,37604
Head,_3D,True,5,35.89999,Left,Up,-210.8058,117.6078,709.7137,0,1230.173,153.13,141.54,158.95,0,0,1703.874,1954.336,1858.836,54799,94911,18709,30706
Head,_3D,True,6,42.48,Straight,Same,-427.4636,117.6078,671.5111,0,1457.022,119.34,163.15,125.99,0,0,2383.561,1158.846,1506.49,52838,85039,25571,34466
Head,_3D,True,7,49.66,Right,Down,-593.433,79.4052,810.776,0,1691.32,123.07,198.55,147.5,0,0,1626.129,1942.735,1518.523,67372,94564,20639,34356
Head,_3D,True,8,55.8,Right,Up,-593.433,117.6078,1027.434,0,1925.001,133.58,156.26,125.43,0,0,1598.643,2981.405,2218.459,49461,79006,22854,29860
Head,_3D,True,9,62.78,Right,Down,-427.4635,79.4052,1166.699,0,2165.173,157.26,162.76,126.06,0,0,1309.898,854.8526,1162.271,52360,85533,20359,36620
Head,_3D,True,10,69.42,Straight,Down,-261.4941,41.2026,1305.964,0,2400.188,157.2,144.21,125.68,0,0,959.7222,1584.9,1524.357,54663,90307,14132,32622
Head,_3D,True,11,75.81999,Left,Down,-261.494,3.000004,1522.621,0,2635.526,149.15,163.69,131.69,0,0,1625.228,1591.77,789.996,49348,94075,6580,25898
Head,_3D,True,12,83.64,Right,Same,-92.96425,3.000004,1664.034,0,2891.112,159.02,167.51,126.41,0,0,3068.977,2730.084,1896.372,62224,111340,7332,39631
Head,_3D,True,13,89.42,Straight,Up,73.00522,41.20261,1803.299,0,3117.467,171.73,176.74,144.79,0,0,1244.229,850.7345,422.9051,38504,85710,9571,34401
Head,_3D,True,14,96.39999,Right,Down,286.3714,3.000011,1765.677,0,3378.427,171.9,155.5,178.39,0,0,2308.545,1675.005,4038.75,44178,92245,352,40037
Head,_3D,True,15,103.36,Left,Same,454.9012,3.000011,1907.09,0,3649.926,158.96,209.3,140.76,0,0,2710.292,2753.735,818.9153,51379,94748,5995,49384
