method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,22.0619,30.07999,39.10001,29.22998,0,0,50.26169,388.1181,1095.585,0,49,0,0
Hand,_3D,True,1,14.52,Right,Same,168.5298,3,171.4133,0,278.2867,760.5,197.9399,201.42,0,2,120.2504,911.9363,2237.47,0,0,0,0
Hand,_3D,True,2,28.06,Left,Up,168.5298,41.2026,388.071,0,540.8924,595.3501,230.31,185.45,0,18,3009.3,1280.364,2600.769,0,35,0,0
Hand,_3D,True,3,39.52,Left,Up,2.560349,79.4052,527.3359,0,773.3667,434.75,201.91,168.47,-5,23,1541.666,431.1342,2583.453,0,68,0,0
Hand,_3D,True,4,52.08,Left,Same,-214.0974,79.4052,489.1333,0,998.1959,519.6099,154.6901,192.68,-1,2,118.823,814.6735,3663.152,0,18,0,0
Hand,_3D,True,5,64.06,Right,Up,-380.0668,117.6078,628.3982,0,1243.548,404.6999,257.15,192.15,0,21,523.009,1989.359,4388.646,0,95,0,0
Hand,_3D,True,6,74.76,Right,Down,-380.0667,79.4052,845.0559,0,1470.329,446.5199,153.36,235.36,-22,0,101.649,822.7606,1859.972,0,293,0,0
Hand,_3D,True,7,85.24,Right,Up,-214.0973,117.6078,984.3208,0,1694.048,507.93,192.0001,226.2,-1,19,1523.511,1514.362,1137.47,0,113,0,0
Hand,_3D,True,8,97.04,Straight,Same,-45.5675,117.6078,1125.734,0,1920.769,793.7401,201.14,252.92,-6,6,102.1604,862.0063,1869.136,0,19,0,0
Hand,_3D,True,9,106.96,Straight,Down,120.4019,79.4052,1264.999,0,2140.427,224.12,151.01,166.56,-15,0,99.24338,1155.232,2925.612,0,11,0,0
Hand,_3D,True,10,118.8,Left,Same,120.402,79.4052,1484.999,0,2380.376,664.1101,214.98,257.04,-9,11,118.6071,874.2416,1512.302,0,7374,0,3710
Hand,_3D,True,11,133.18,Right,Down,286.3714,41.2026,1624.264,0,2665.364,700.2798,266.4,233.7999,-16,0,170.6392,704.2374,5886.297,0,62916,0,0
Hand,_3D,True,12,145.2,Left,Same,286.3715,41.2026,1844.264,0,2915.494,594.96,221.23,237.3599,-6,8,111.8345,1239.465,1864.606,0,120072,0,307
Hand,_3D,True,13,156.66,Right,Down,452.3409,2.999992,1983.529,0,3160.271,686.8101,228.26,204.72,-21,0,135.1116,1240.76,3309.208,0,130750,0,5290
Hand,_3D,True,14,168.5,Left,Up,452.3409,41.20259,2200.186,0,3413.651,617.3599,290.67,282.2599,-10,19,133.445,903.1616,2242.907,0,115636,0,1535
Hand,_3D,True,15,179.46,Straight,Down,452.341,2.999992,2416.844,0,3653.596,510.29,243.84,215.3499,-30,8,115.5341,843.8044,3304.006,0,119691,0,927
