method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,24.1377,63.66002,28.71999,38.02002,0,0,395.4676,27.22763,16.12915,65604,90379,71362,78072
Hand,_3D,True,1,6.800003,Straight,Same,0,3,250,0,242.4496,72.29002,108.1,58.86995,0,0,1526.687,41.26352,1478.691,76599,120650,81469,93155
Hand,_3D,True,2,16,Right,Same,168.5298,3,391.4133,0,574.4997,536.34,141.41,151.39,0,2,2280.076,198.6033,1877.43,67200,154677,56181,86673
Hand,_3D,True,3,25.98001,Left,Up,168.5298,41.2026,608.071,0,940.1398,544.2399,135.2201,169.11,0,16,1564.185,2350.497,822.0579,62087,163519,46586,73380
Hand,_3D,True,4,34.22,Straight,Up,168.5298,79.4052,824.7287,0,1193.756,618.94,159.59,177.32,0,11,1541.865,193.9687,1151.365,55166,124887,46692,72593
Hand,_3D,True,5,40.32001,Straight,Down,168.5298,41.2026,1041.386,0,1415.308,395.4301,110.26,111.96,-15,2,436.2996,440.8708,2556.395,42986,84664,32201,49076
Hand,_3D,True,6,46.10001,Straight,Up,168.5298,79.4052,1258.044,0,1633.973,347.03,123.24,91.88998,0,18,456.2754,796.672,770.9341,43761,81974,28307,47958
Hand,_3D,False,7,62.14,Right,Down,334.4992,41.20259,1397.309,6.268234,2074.23,1181.64,304.15,281.01,-34,25,567.9661,2088.367,1573.973,105731,226298,68155,116724
Hand,_3D,True,8,64.36,Left,Up,334.4992,79.4052,1613.967,0,2136.041,212.31,32.62999,76.31999,-3,0,33.49397,34.55046,732.1115,13719,27209,5359,13177
Hand,_3D,True,9,74.84001,Left,Down,168.5298,41.20259,1753.232,0,2388.512,883.16,151.29,172.26,-22,0,1970.018,904.1238,1507.52,70236,146753,50203,70244
Hand,_3D,True,10,86.53999,Right,Up,168.5297,79.40519,1969.889,0,2656.604,830.09,223.9901,238.21,-8,25,1564.707,541.6409,1171.615,76607,170029,67247,87731
Hand,_3D,True,11,95.24001,Right,Up,334.4991,117.6078,2109.154,0,2887.138,673.2201,181.98,167.15,-5,22,836.8942,472.5769,2581.687,54756,119449,38035,53993
Hand,_3D,True,12,105.42,Left,Down,334.4991,79.40519,2325.812,0,3132.162,775.1001,209.81,126.73,-20,0,856.1036,949.3905,1525.927,71189,156858,40644,63883
Hand,_3D,True,13,114.42,Right,Down,500.4685,41.20259,2465.077,0,3368.914,560.89,242.55,158.7901,-16,0,489.9788,854.0048,1865.881,63764,145848,32775,60352
Hand,_3D,True,14,123.82,Left,Down,500.4685,2.999996,2681.735,0,3651.568,543.51,182.2,214.31,-17,0,2307.3,876.1772,1558.042,73530,150715,24690,63109
Hand,_3D,True,15,130.76,Left,Same,331.9387,2.999996,2823.148,0,3872.819,362.8099,136.51,142.45,0,0,2286.55,2240.454,2225.42,56434,115482,33291,54005
