method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,22.84516,203.55,173.8599,123.04,0,0,2158.499,3394.516,825.525,59572,226314,56848,128126
Hand,_2D,True,1,8.979996,Straight,Same,0,3,250,0,243.9978,180.28,82.48994,81.04002,0,0,1705.376,452.9128,451.9378,67896,102202,60575,87392
Hand,_2D,True,2,19.2,Right,Same,168.5298,3,391.4133,0,485.6452,853.7599,113.6,175.57,0,0,1309.462,538.1844,1549.045,79978,115935,64352,106372
Hand,_2D,True,3,29,Left,Same,168.5298,3,611.4133,0,732.464,701.8199,156.27,130.49,0,0,1662.913,493.7496,1172.981,83013,111132,63037,105072
Hand,_2D,True,4,38.45999,Straight,Same,168.5298,3,831.4133,0,968.4901,734.9199,120.2,173.1,0,0,1681.068,865.8491,1918.387,70876,106402,41799,77291
Hand,_2D,True,5,50.81999,Right,Same,337.0595,3,972.8265,0,1272.349,886.59,149.23,221.5,0,0,2497.931,645.2465,3115.218,100719,141828,86803,140913
Hand,_2D,True,6,60.62,Left,Same,337.0595,3,1192.827,0,1520.598,638.16,141.86,180.11,0,0,2481.108,1231.706,1206.944,82028,110784,60554,93622
Hand,_2D,True,7,69.2,Straight,Same,337.0595,3,1412.827,0,1743.472,683.7601,116.53,197.09,0,0,2099.219,1192.527,446.0754,60743,94867,39180,58332
Hand,_2D,True,8,79.57999,Right,Same,505.5893,3,1554.24,0,2027.162,996.8701,126.21,140.28,0,0,2118.951,908.1945,875.1659,96446,122632,63640,102248
Hand,_2D,True,9,99.89998,Left,Same,505.5893,3,1774.24,0,2587.237,1379.07,329.21,446.3399,0,0,4528.458,1579.571,3640.591,167791,241505,49309,149307
Hand,_2D,True,10,107.48,Straight,Same,505.5893,3,1994.24,0,2827.045,300.6201,132.97,117.48,0,0,1683.38,469.231,808.2927,58845,94609,39882,77518
Hand,_2D,True,11,114.84,Right,Same,674.1191,3,2135.653,0,3058.384,774.0898,145.6499,130.02,0,0,1279.245,488.0162,1871.935,43984,74419,18581,66565
Hand,_2D,True,12,125.06,Left,Same,674.1191,3,2355.653,0,3291.585,589.8999,130.66,196.66,0,0,2412.758,485.8846,1899.821,45396,108509,26035,106803
Hand,_2D,True,13,135.12,Left,Same,505.5893,3,2497.066,0,3532.119,798.2799,168.42,217.16,0,0,3457.662,511.5854,2991.235,39910,74085,12090,103064
Hand,_2D,True,14,145.56,Left,Same,288.9316,3,2458.864,0,3767.686,709.6998,152.7401,201.28,0,0,1684.56,509.4024,1914.374,43347,76362,11191,118737
Hand,_2D,False,15,164.4,Right,Same,120.4018,3,2600.277,4.469842,4144.799,1088.24,270.23,338.03,0,0,2679.114,856.665,2143.089,87832,163186,43816,143493
