method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,23.57786,48.21999,121.0101,27.10002,0,0,76.66373,796.3279,31.90225,7151,187466,12634,128233
Head,_3D,True,1,5.779999,Straight,Same,0,3,250,0,252.4372,60.21001,163.78,49.66003,0,0,97.0209,1171.817,49.64697,24571,55517,41074,56622
Head,_3D,True,2,11.94,Right,Same,168.5298,3,391.4133,0,480.6198,91.14003,139.77,110.85,0,0,93.34839,1009.35,779.2541,27369,56120,32548,57657
Head,_3D,False,3,21.24002,Left,Up,168.5298,41.2026,608.071,7.561951,849.3427,148.66,216.81,156.88,0,0,2438.483,1684.156,2281.898,13156,65034,31381,64488
Head,_3D,False,4,27.88,Straight,Up,168.5298,79.4052,824.7287,10.93187,1112.443,96.13998,176.04,81.96001,0,0,915.7614,1030.453,437.0631,12859,60809,8628,56207
Head,_3D,True,5,30.96002,Straight,Down,168.5298,41.2026,1041.386,0,1232.833,45.46002,107.22,28.54001,0,0,451.403,452.1253,400.2026,0,16301,0,14999
Head,_3D,True,6,37.66,Straight,Up,168.5298,79.4052,1258.044,0,1475.115,92.80997,146.51,71.85001,0,0,884.8663,834.6205,435.2951,0,56203,6355,43440
Head,_3D,True,7,44.14001,Right,Down,334.4992,41.20259,1397.309,0,1708.242,53.22002,173.84,68.39999,0,0,928.3617,1186.614,63.40073,4345,46626,5787,42747
Head,_3D,True,8,52.38,Left,Up,334.4992,79.4052,1613.967,0,2014.411,93.53004,232.39,113.69,0,0,1658.374,1259.736,796.8851,3073,68611,10548,67037
Head,_3D,False,9,62.68002,Left,Down,168.5298,41.20259,1753.232,7.947374,2390.347,158.8201,254.91,137.45,0,0,1364.211,1349.032,836.973,5292,82035,29685,82257
Head,_3D,False,10,70.14001,Right,Up,168.5297,79.40519,1969.889,7.795339,2662.112,100.08,171.6,110.19,0,0,1610.287,1585.805,806.1768,875,61358,16408,61329
Head,_3D,False,11,78,Right,Up,334.4991,117.6078,2109.154,9.767805,2931.672,115.09,175.97,94.08997,0,0,639.6216,1393.654,826.5121,6821,69664,36198,72466
Head,_3D,True,12,89.32001,Left,Down,334.4991,79.40519,2325.812,0,3270.252,114.28,252.43,167.55,0,0,1360.057,1693.93,473.1461,0,84467,6869,86802
Head,_3D,True,13,99.39999,Right,Down,500.4685,41.20259,2465.077,0,3583.065,121.26,251.17,154.7,0,0,1629.707,899.004,799.1964,0,83056,5028,84287
Head,_3D,True,14,106.98,Left,Down,500.4685,2.999996,2681.735,0,3827.868,116.45,166.52,75.76001,0,0,879.3416,1618.538,423.4402,4282,65085,23622,71338
Head,_3D,True,15,113.62,Left,Same,331.9387,2.999996,2823.148,0,4075.29,66.38997,135.6,74.69,0,0,84.93819,924.22,778.3635,2065,55612,51449,68214
