method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,23.31905,191.45,304.78,105.34,0,0,41.18646,748.5458,741.1023,27616,43929,9958,53362
Head,_2D,True,1,7.939987,Right,Same,168.5298,3,171.4133,0,264.6018,439.42,380.0199,190.3,0,0,88.33278,869.4309,1871.485,61341,73524,55150,105412
Head,_2D,True,2,19.03999,Left,Same,168.5298,3,391.4133,0,531.6708,749.2498,500.6001,282.4401,0,0,481.2088,2143.472,2249.569,60769,67142,35199,133456
Head,_2D,True,3,28.51999,Right,Same,337.0595,3,532.8265,0,774.9506,479.84,433.71,215.64,0,0,445.524,2404.648,2943.461,74152,76839,57329,125976
Head,_2D,True,4,35.98,Straight,Same,505.5893,3,674.2398,0,995.0525,358.1501,433.41,166.38,0,0,63.61761,2590.849,2209.73,59176,67032,33713,93324
Head,_2D,True,5,44.21999,Left,Same,505.5893,3,894.2398,0,1224.082,365.88,437.58,210.31,0,0,82.82272,1262.553,2578.556,67834,72771,39047,91318
Head,_2D,True,6,52.15999,Left,Same,337.0596,3,1035.653,0,1465.958,413.26,436.86,189.92,0,0,424.5484,1226.535,416.418,72816,74882,60749,92689
Head,_2D,True,7,58.48,Straight,Same,168.5298,3,1177.066,0,1686.507,321.78,412.9099,194.32,0,0,788.4675,1501.558,3633.392,58518,57529,37710,66173
Head,_2D,True,8,66.84,Left,Same,-48.12793,3,1138.864,0,1935.905,541.8099,468.36,257.5699,0,0,1526.427,1662.344,783.5114,70115,67336,56583,94561
Head,_2D,True,9,74.99998,Right,Same,-216.6577,3,1280.277,0,2195.762,406.4398,419.42,265.85,0,0,1874.056,1313.869,4020.045,68720,67014,58573,100565
Head,_2D,True,10,81.71999,Right,Same,-216.6577,3,1500.277,0,2421.503,276.97,414.8901,194.66,0,0,422.5491,2213.788,2208.312,63829,54931,56298,74026
Head,_2D,True,11,88.29999,Straight,Same,-216.6577,3,1720.277,0,2642.173,348.2899,397.64,164.93,0,0,1860.558,1196.406,1125.245,43845,47718,44587,64158
Head,_2D,True,12,96.2,Right,Same,-48.12793,3,1861.69,0,2883.273,479.94,442.4,266.4,0,0,1517.185,542.3496,2938.358,69674,65439,65790,93776
Head,_2D,True,13,105.02,Left,Same,-48.12793,3,2081.69,0,3161.384,465.0601,461.64,259.93,0,0,4399.928,945.2231,1513.809,74123,66486,62652,81650
Head,_2D,True,14,111.18,Left,Same,-216.6577,3,2223.104,0,3388.279,289.3101,399.2599,185.31,0,0,416.3691,816.6045,2922.466,52921,49053,49223,65001
Head,_2D,True,15,118.2,Left,Same,-433.3154,3,2184.901,0,3632.269,381.57,417.27,205.55,0,0,5114.411,890.8818,1503.361,65441,48084,57887,69215
