method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,26.10207,207.3501,47.09,142.05,0,0,49.07399,765.5244,33.45407,69475,40932,51229,39699
Feet,_2D,True,1,11.66002,Straight,Same,0,3,250,0,246.8812,328.91,125.6,223.95,0,0,2341.86,1286.446,1171.532,166122,116598,126873,73018
Feet,_2D,True,2,26.90001,Right,Same,168.5298,3,391.4133,0,552.9752,346.8,152.26,289.5199,0,0,3875.961,989.549,4093.7,94688,44847,153776,129894
Feet,_2D,True,3,49.90001,Left,Same,168.5298,3,611.4133,0,953.269,420.5898,218.78,399.81,0,0,5025.292,1237.162,3806.158,269789,173530,118536,83740
Feet,_2D,False,4,67.90001,Straight,Same,168.5298,3,831.4133,4.084637,1310.086,434.3799,214.64,336.53,0,0,4286.466,998.3624,3038.508,116351,51498,107351,133029
Feet,_2D,True,5,74.92,Right,Same,337.0595,3,972.8265,0,1452.873,250.47,111.12,190.44,0,0,1237.18,1182.014,2212.451,79016,20437,24924,52728
Feet,_2D,False,6,108.9,Left,Same,337.0595,3,1192.827,6.922967,2022.52,760.39,393.65,488.8901,0,0,7779.011,1502.391,6776.223,214158,117353,77417,171079
Feet,_2D,True,7,115.7,Straight,Same,337.0595,3,1412.827,0,2148.123,281.93,103.13,213.33,0,0,1926.671,808.5928,768.3472,78500,34755,35539,43459
Feet,_2D,True,8,128.86,Right,Same,505.5893,3,1554.24,0,2387.54,369.11,158.9801,263.2701,0,0,3091.327,2032.61,2257.428,128999,90140,119295,133328
Feet,_2D,True,9,143,Left,Same,505.5893,3,1774.24,0,2661.848,334.71,162.79,265.8099,0,0,3469.711,937.2212,1202.37,150350,124288,83513,60266
Feet,_2D,True,10,154.3,Straight,Same,505.5893,3,1994.24,0,2896.299,374.9901,141.66,275.16,0,0,2708.22,1281.652,813.7086,61263,74138,111905,88036
Feet,_2D,False,11,176.7,Right,Same,674.1191,3,2135.653,8.347935,3321.841,633.2302,236.46,401.49,0,0,4333.443,1402.378,4151.213,192688,208027,142450,122442
Feet,_2D,True,12,181.2,Left,Same,674.1191,3,2355.653,0,3411.566,264.42,81.26003,191.3,0,0,1191.178,412.5284,1479.088,42463,39239,40347,29555
Feet,_2D,True,13,193.42,Left,Same,505.5893,3,2497.066,0,3658.899,397.6,148.73,271.05,0,0,2384.338,958.3571,841.3994,106601,105825,47720,44899
Feet,_2D,True,14,203.64,Left,Same,288.9316,3,2458.864,0,3877.042,357.9798,167.33,281.11,0,0,3082.084,1194.389,2244.746,76745,105284,84275,68933
Feet,_2D,True,15,215.68,Right,Same,120.4018,3,2600.277,0,4125.593,374.4399,189.98,289.28,0,0,2022.836,1246.661,2247.534,85433,72864,94299,133446
