method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,24.95419,88.95003,192.19,200.39,0,0,1505.269,768.5757,36.28854,55800,16922,38197,34935
Feet,_3D,False,1,32.74001,Straight,Same,0,3,250,5.405977,497.5718,477.73,413.98,516.0499,0,0,5062.628,1581.637,231.6935,128545,91653,103404,154107
Feet,_3D,False,2,48.52,Right,Same,168.5298,3,391.4133,15.28187,719.6575,225.42,260.1301,328.69,0,0,1254.974,556.3892,89.83987,79043,78538,45059,53741
Feet,_3D,False,3,61.43999,Left,Up,168.5298,41.2026,608.071,11.77534,911.1965,204.08,254.53,291.91,0,0,1582.561,835.5477,67.28055,15098,47466,0,94401
Feet,_3D,False,4,79.55998,Straight,Up,168.5298,79.4052,824.7287,26.29374,1150.847,249.67,271.7699,366.1,0,0,899.6815,1911.772,88.27048,103551,9643,77779,20954
Feet,_3D,False,5,98.55998,Straight,Down,168.5298,41.2026,1041.386,20.23161,1392.432,255.25,304.3701,367.14,0,0,1639.997,156.3979,111.314,87546,71174,23915,109815
Feet,_3D,False,6,119.62,Straight,Up,168.5298,79.4052,1258.044,17.46066,1694.881,334.4402,367.2599,420.3398,0,0,937.5049,553.1764,121.6545,79119,61308,113192,108415
Feet,_3D,False,7,185.18,Right,Down,334.4992,41.20259,1397.309,18.21861,2556.875,1009.88,843.0199,992.3002,0,0,5743.114,2495.831,2622.511,328649,132112,335631,466016
Feet,_3D,False,8,201.74,Left,Up,334.4992,79.4052,1613.967,11.77705,2802.637,303.23,355.6899,429.62,0,0,1292.751,529.9174,113.1414,146026,33351,35496,103275
Feet,_3D,False,9,217.1,Left,Down,168.5298,41.20259,1753.232,23.64741,2993.036,310.92,351.3299,410.4201,0,0,925.5771,1061.969,489.5007,66266,12471,76845,50384
Feet,_3D,False,10,242.9,Right,Up,168.5297,79.40519,1969.889,52.42604,3373.911,607.6001,410.1501,727.13,0,0,1018.037,1078.733,551.11,30060,95096,124177,124397
Feet,_3D,False,11,260.6,Right,Up,334.4991,117.6078,2109.154,11.38705,3561.298,373.4699,359.9999,474.8399,0,0,1277.573,788.9149,1217.219,114495,113482,27981,174759
Feet,_3D,True,12,274.4,Left,Down,334.4991,79.40519,2325.812,0,3726.24,259.21,285.9599,422.3799,0,0,109.0356,100.0702,65.62341,182209,15162,73324,64422
Feet,_3D,False,13,315.66,Right,Down,500.4685,41.20259,2465.077,5.219419,4189.543,862.9897,633.96,883.9603,0,0,1520.38,1490.414,4431.211,158786,91725,175920,222284
Feet,_3D,True,14,334.84,Left,Down,500.4685,2.999996,2681.735,0,4500.495,402.95,419.2301,550.0901,0,0,204.4741,1702.738,132.3981,189473,45145,108028,82368
Feet,_3D,False,15,379.1,Left,Same,331.9387,2.999996,2823.148,7.244217,5008.458,795.5399,744.28,752.9493,0,0,5273.756,4365.544,1091.933,327762,106797,194373,240534
