method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,25.03023,76.53999,167.29,181,0,0,37.90102,24.94339,380.1516,16676,93598,12852,108554
Feet,_2D,True,1,17.54001,Straight,Same,0,3,250,0,243.342,260.17,227.91,272.58,0,0,119.3729,842.6527,1886.248,35887,193687,76230,174410
Feet,_2D,True,2,34.92001,Right,Same,168.5298,3,391.4133,0,485.8034,309.27,243.1701,308.84,0,0,122.5272,523.2147,3348.03,69156,196374,112224,193222
Feet,_2D,False,3,64.32001,Left,Same,168.5298,3,611.4133,6.40465,874.6659,507.7101,302.0998,373.76,0,0,178.9058,1108.641,3042.72,140746,364579,162138,264320
Feet,_2D,True,4,75.16,Straight,Same,168.5298,3,831.4133,0,997.1707,182.4,181.75,243.62,0,0,79.09198,61.01837,1490.204,80741,129754,61650,104816
Feet,_2D,True,5,90.70001,Right,Same,337.0595,3,972.8265,0,1272.206,368.18,277.78,417.5499,0,0,206.5473,925.6589,1214.133,66801,120552,139940,175461
Feet,_2D,True,6,105.32,Left,Same,337.0595,3,1192.827,0,1538.252,460.09,289.2499,347.5699,0,0,198.9284,895.6154,2312.423,116629,227169,75315,93743
Feet,_2D,True,7,117.94,Straight,Same,337.0595,3,1412.827,0,1775.362,331.55,345.0399,361.9499,0,0,209.4161,500.3539,824.6494,49857,159508,152237,176033
Feet,_2D,True,8,132.46,Right,Same,505.5893,3,1554.24,0,2003.275,315.76,354.4901,350.5299,0,0,226.3233,1586.831,1929.292,43074,227160,114009,142617
Feet,_2D,True,9,145.7,Left,Same,505.5893,3,1774.24,0,2233.218,272.3,334.5999,338.29,0,0,564.4699,2638.991,2968.812,24877,218791,49691,101145
Feet,_2D,True,10,158.2,Straight,Same,505.5893,3,1994.24,0,2452.335,306.4601,294.31,299.5499,0,0,206.9937,845.4875,2255.175,19252,180467,112481,152342
Feet,_2D,True,11,173.52,Right,Same,674.1191,3,2135.653,0,2684.237,336.43,318,328.51,0,0,269.7466,1563.665,2630.912,27982,215916,128633,190328
Feet,_2D,True,12,193.4,Left,Same,674.1191,3,2355.653,0,2982.24,595.2101,293.44,458.6698,0,0,240.7965,660.8669,3479.468,26502,308818,33938,42784
Feet,_2D,True,13,208.72,Left,Same,505.5893,3,2497.066,0,3201.815,359.4801,341.8701,364.9001,0,0,241.0843,1224.658,1925.725,9020,213950,93641,184476
Feet,_2D,True,14,225.78,Left,Same,288.9316,3,2458.864,0,3444.195,343.67,303.0899,385,0,0,243.2968,892.5749,3723.067,11518,244441,80145,110688
Feet,_2D,True,15,241.38,Right,Same,120.4018,3,2600.277,0,3673.813,362.96,218.05,271.5699,0,0,188.5513,854.5852,2605.436,3781,152483,108758,157201
