method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,26.03088,71.92996,80.85999,65.60002,0,0,43.31503,761.593,384.8961,35213,59119,58104,58937
Head,_2D,True,1,19.14,Straight,Same,0,3,250,0,243.1139,207.43,159.3699,139.72,0,0,113.4209,3695.615,2587.523,121251,216925,212677,217295
Head,_2D,True,2,38.82001,Right,Same,168.5298,3,391.4133,0,471.3602,194.4,174.02,141.02,0,0,135.4037,3013.109,1509.992,125270,199492,210937,209235
Head,_2D,True,3,59.90001,Left,Same,168.5298,3,611.4133,0,703.3436,158.11,158.8401,162.98,0,0,159.5518,2658.673,2952.365,141172,239068,249315,247481
Head,_2D,True,4,80.12,Straight,Same,168.5298,3,831.4133,0,922.6855,156.09,164.37,121.2,0,0,147.5535,2631.454,2943.945,123517,223227,243506,231940
Head,_2D,True,5,98.32001,Right,Same,337.0595,3,972.8265,0,1152.996,150.67,168.09,137.79,0,0,156.2557,1915.177,3313.223,125785,203767,218001,205577
Head,_2D,True,6,120.3,Left,Same,337.0595,3,1192.827,0,1396.577,142.5199,164.34,136.12,0,0,137.6726,2645.583,2948.737,118457,240383,242714,239004
Head,_2D,True,7,139.26,Straight,Same,337.0595,3,1412.827,0,1617.286,161.94,166.59,156.7401,0,0,133.3341,1895.972,3669.182,81879,188441,206087,198664
Head,_2D,True,8,158.84,Right,Same,505.5893,3,1554.24,0,1847.45,143.9699,157.68,126.59,0,0,129.722,2629.084,4743.289,53362,185643,187951,215209
Head,_2D,True,9,177.74,Left,Same,505.5893,3,1774.24,0,2075.784,155.93,176.1099,139.18,0,0,158.7624,1578.124,1864.991,64407,181242,151640,227369
Head,_2D,True,10,189.8,Straight,Same,505.5893,3,1994.24,0,2295.342,128.91,153.75,104.04,0,0,115.8599,1852.733,1479.668,62599,103537,134461,124690
Head,_2D,True,11,203.1,Right,Same,674.1191,3,2135.653,0,2531.252,165.88,157.35,136.82,0,0,130.7367,1195.187,1857.528,70525,122244,146194,112947
Head,_2D,True,12,219.2,Left,Same,674.1191,3,2355.653,0,2778.708,216.38,176.47,166.5,0,0,125.5913,1628.081,1526.878,72153,160413,176858,164696
Head,_2D,True,13,232.84,Left,Same,505.5893,3,2497.066,0,3010.013,161.91,141.09,139.66,0,0,120.639,452.1799,2209.333,64572,128786,144892,126674
Head,_2D,True,14,246.18,Left,Same,288.9316,3,2458.864,0,3233.324,119.51,133.4,172.9799,0,0,141.166,1528.268,1494.633,62222,118258,140362,121293
Head,_2D,True,15,260.92,Right,Same,120.4018,3,2600.277,0,3475.377,190.95,153.92,170.1101,0,0,119.8862,1601.815,785.8171,49574,133357,150772,125927
