method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,23.75749,59.43997,106.5901,48.45999,0,0,451.8916,1175.89,43.5591,0,121149,145179,175445
Head,_3D,True,1,11.60001,Straight,Same,0,3,250,0,247.0839,129,157.19,116.68,0,0,116.4254,1586.34,784.9456,0,128288,149313,165900
Head,_3D,True,2,23.06,Right,Same,168.5298,3,391.4133,0,479.5934,176.0199,150.75,187.46,0,0,1269.02,1587.673,425.5538,3330,97821,136135,156381
Head,_3D,True,3,37.89999,Left,Up,168.5298,41.2026,608.071,0,735.7919,150.88,207.66,206.75,0,0,948.436,2461.506,1160.109,0,152676,214560,214350
Head,_3D,True,4,48.91998,Straight,Up,168.5298,79.4052,824.7287,0,961.5837,102.94,156.72,106.39,0,0,1612.336,439.3736,420.4478,0,144185,159073,173595
Head,_3D,False,5,65,Straight,Down,168.5298,41.2026,1041.386,6.352698,1307.501,178.41,245.28,192.06,0,0,1730.994,2694.326,2966.625,0,204978,236457,248207
Head,_3D,True,6,69.84,Straight,Up,168.5298,79.4052,1258.044,0,1421.448,55.44998,83.17,43.95003,0,0,837.2303,1134.021,397.9568,0,67110,76762,81189
Head,_3D,True,7,82.53998,Right,Down,334.4992,41.20259,1397.309,0,1674.263,230.8201,204.25,180.11,0,0,910.16,1583.976,1174.122,0,161130,206453,218883
Head,_3D,True,8,94.5,Left,Up,334.4992,79.4052,1613.967,0,1946.938,142.03,178.93,156.12,0,0,1246.416,1258.94,2246.783,7275,173200,173059,187679
Head,_3D,True,9,104.84,Left,Down,168.5298,41.20259,1753.232,0,2183.635,92.89001,215.7,117.97,0,0,1249.727,1671.578,1870.743,0,150988,157940,169995
Head,_3D,True,10,115.04,Right,Up,168.5297,79.40519,1969.889,0,2431.405,101.65,170.45,125.84,0,0,1563.492,906.5942,784.8936,0,135630,154770,166577
Head,_3D,True,11,124.16,Right,Up,334.4991,117.6078,2109.154,0,2662.27,79.56999,141.44,96.43001,0,0,837.8197,1194.218,2221.218,0,98746,123777,142290
Head,_3D,True,12,135.1,Left,Down,334.4991,79.40519,2325.812,0,2921.718,136.31,191.27,110.41,0,0,868.244,1244.03,785.7879,0,137584,156828,173214
Head,_3D,True,13,147.42,Right,Down,500.4685,41.20259,2465.077,0,3181.398,84.15997,156.94,151.65,0,0,879.9939,506.2651,2215.235,0,148434,184160,205584
Head,_3D,False,14,169.04,Left,Down,500.4685,2.999996,2681.735,6.564886,3608.42,204.06,237.8701,225.22,0,0,2083.83,2528.805,2629.758,0,230902,287218,339212
Head,_3D,True,15,174.88,Left,Same,331.9387,2.999996,2823.148,0,3673.761,51.74998,68.07004,50.46999,0,0,76.19186,36.38797,2538.787,0,91253,89405,92576
