method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,22.24368,39.45,32.29999,20.40001,0,0,49.62115,387.4016,376.2212,24388,13698,15398,16894
Hand,_2D,True,1,10.36,Straight,Same,0,3,250,0,242.3183,198.04,89.91998,72.56,0,0,2326.463,1857.561,1143.014,81444,50034,58105,41231
Hand,_2D,True,2,24.18001,Right,Same,168.5298,3,391.4133,0,542.4213,511.5001,105.84,173.66,0,0,3413.782,543.9742,851.6447,17088,11839,89355,71824
Hand,_2D,True,3,59.5,Left,Same,168.5298,3,611.4133,0,1344.473,816.7899,302.3499,445.1599,0,0,8896.745,3360.296,3681.973,287323,169444,228208,185483
Hand,_2D,True,4,71.78,Straight,Same,168.5298,3,831.4133,0,1619.191,453.3199,122.12,151.31,0,0,2712.75,582.0952,512.2358,59853,23139,60425,98471
Hand,_2D,False,5,87.7,Right,Same,337.0595,3,972.8265,7.741796,1981.509,494.1999,140.0501,177.2601,0,0,4545.75,1322.885,1236.174,99118,50533,56640,128038
Hand,_2D,True,6,92.90001,Left,Same,337.0595,3,1192.827,0,2116.914,89.75002,53.11,37.69,0,0,2266.376,395.8734,401.0405,47956,31220,39324,47328
Hand,_2D,True,7,103.26,Straight,Same,337.0595,3,1412.827,0,2362.741,364.94,106.8401,117.9,0,0,2693.995,859.3419,823.6889,53096,32921,55517,87262
Hand,_2D,True,8,112.7,Right,Same,505.5893,3,1554.24,0,2590.046,247.3,115.83,73.63997,0,0,2704.111,448.5426,1152.512,68947,35915,74965,65985
Hand,_2D,True,9,123.02,Left,Same,505.5893,3,1774.24,0,2853.186,383.47,104.3,124.32,0,0,3068.936,1234.534,1537.64,93996,59711,66214,68585
Hand,_2D,True,10,132.14,Straight,Same,505.5893,3,1994.24,0,3079.81,333.07,125.87,111.82,0,0,3415.677,463.2345,815.3387,84044,46589,70091,74034
Hand,_2D,True,11,141.62,Right,Same,674.1191,3,2135.653,0,3315.333,335.5801,114.27,95.80003,0,0,2324.198,1185.532,2609.662,87156,44784,61400,79292
Hand,_2D,True,12,152.58,Left,Same,674.1191,3,2355.653,0,3583.177,470.2899,141.63,141.79,0,0,3084.523,512.0104,844.6175,78900,42090,69352,78935
Hand,_2D,True,13,163.56,Left,Same,505.5893,3,2497.066,0,3832.757,421.6301,113.7701,129.24,0,0,2740.719,503.9704,490.1204,80901,42165,68913,71432
Hand,_2D,True,14,174.46,Left,Same,288.9316,3,2458.864,0,4079.418,363.99,120.66,109.53,0,0,3824.454,1209.265,463.5966,100634,58184,64317,82323
Hand,_2D,False,15,192.94,Right,Same,120.4018,3,2600.277,5.450345,4486.005,603.53,196.35,185.96,0,0,4314.107,1810.233,2367.646,125433,70882,115161,162708
