method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,21.95331,76.72003,123.52,63.12994,0,0,2227.92,2345.27,409.9267,246402,298985,172276,5999
Head,_2D,True,1,11.12,Right,Same,168.5298,3,171.4133,0,248.5797,137.18,200.35,114.91,0,0,110.7389,1596.536,787.1382,139769,168306,143781,33147
Head,_2D,True,2,19.86,Left,Same,168.5298,3,391.4133,0,495.2969,134.91,231.32,90.26999,0,0,1175.992,2312.895,58.022,107646,126361,127173,24344
Head,_2D,True,3,29.34,Right,Same,337.0595,3,532.8265,0,765.6338,175.28,251.36,93.58998,0,0,2293.2,1589.395,788.471,96224,138557,142424,22349
Head,_2D,True,4,36.2,Straight,Same,505.5893,3,674.2398,0,990.2045,104.88,216.5901,89.84001,0,0,803.5465,1900.947,43.23166,72825,103283,104663,11592
Head,_2D,True,5,43.32,Left,Same,505.5893,3,894.2398,0,1217.682,141.85,246.47,74.55,0,0,835.4982,1541.562,54.69878,81341,117821,121388,21855
Head,_2D,True,6,50.62,Left,Same,337.0596,3,1035.653,0,1455.117,200.73,248.7,114.34,0,0,1185.002,812.7783,54.86136,59443,89185,40654,35266
Head,_2D,True,7,56.75999,Straight,Same,168.5298,3,1177.066,0,1681.045,102.21,254.45,79.99001,0,0,3668.809,1547.863,767.0955,72044,88754,24954,31482
Head,_2D,True,8,63.62,Left,Same,-48.12793,3,1138.864,0,1938.274,127.24,309.74,116.66,0,0,1162.648,2661.648,73.87712,75835,101072,40116,28464
Head,_2D,True,9,71.88,Right,Same,-216.6577,3,1280.277,0,2201.171,134.58,312.42,135.05,0,0,2268.662,871.3605,434.9246,98983,126444,19910,38530
Head,_2D,False,10,80.8,Right,Same,-216.6577,3,1500.277,4.053954,2535.531,263.7799,297.7801,135.1,0,0,3010.345,1567.073,1919.132,112383,138460,3379,32776
Head,_2D,True,11,83.96,Straight,Same,-216.6577,3,1720.277,0,2649.882,91.18999,191.21,66.81001,0,0,410.0439,411.3687,399.4077,33183,42136,0,9452
Head,_2D,True,12,91.56,Right,Same,-48.12793,3,1861.69,0,2913.563,153.39,261.64,167.51,0,0,1928.401,1327.173,1583.805,90323,112999,0,25076
Head,_2D,True,13,99.7,Left,Same,-48.12793,3,2081.69,0,3164.8,197.04,283.06,154.43,0,0,2638.519,1619.917,847.9957,54234,90124,726,28522
Head,_2D,True,14,106.86,Left,Same,-216.6577,3,2223.104,0,3403.996,191.22,203.38,108.45,0,0,1892.689,936.7863,803.5112,41917,74952,0,15284
Head,_2D,True,15,114,Left,Same,-433.3154,3,2184.901,0,3649.206,177.68,194.5599,80.52003,0,0,2292.793,1634.067,801.5906,48432,78317,0,15636
