method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,22.90962,59.67001,111.61,59.26997,0,0,802.3682,1862.337,37.18646,73460,39420,0,2340
Head,_2D,True,1,12.62,Right,Same,168.5298,3,171.4133,0,253.9022,161.9,171.0099,153.1899,0,0,1975.849,2326.444,97.30386,121868,56136,0,0
Head,_2D,True,2,25.04001,Left,Same,168.5298,3,391.4133,0,498.9019,195.56,235.08,176.03,0,0,2697.701,2004.816,464.1101,105768,54160,0,0
Head,_2D,True,3,39.26001,Right,Same,337.0595,3,532.8265,0,743.789,220.56,253.95,209.19,0,0,3468.86,2773.291,113.8058,132705,56430,0,0
Head,_2D,True,4,48.58002,Straight,Same,505.5893,3,674.2398,0,967.0256,147.39,219.68,135.71,0,0,2316.082,1882.795,77.44324,102601,59238,0,0
Head,_2D,True,5,59.70001,Left,Same,505.5893,3,894.2398,0,1204.952,191.06,203.33,130.83,0,0,2693.567,1229.161,90.0015,104731,54313,0,0
Head,_2D,True,6,69.16,Left,Same,337.0596,3,1035.653,0,1439.163,181.9,176.21,136.81,0,0,1206.346,3357.045,74.24457,79938,37481,0,0
Head,_2D,True,7,78.70001,Straight,Same,168.5298,3,1177.066,0,1660.962,140.36,161.81,182.22,0,0,1938.252,1205.897,76.0578,77349,20850,0,0
Head,_2D,True,8,92.82001,Left,Same,-48.12793,3,1138.864,0,1908.679,218.8,221.4101,179.5,0,0,2753.534,2395.208,114.7819,113363,43353,0,0
Head,_2D,True,9,104.4,Right,Same,-216.6577,3,1280.277,0,2146.315,189.38,236.61,197.83,0,0,2706.182,2004.167,474.472,99499,52187,0,0
Head,_2D,True,10,114.62,Right,Same,-216.6577,3,1500.277,0,2391.943,206.8,187.39,203.49,0,0,2695.635,1272.816,472.4989,85413,40398,0,0
Head,_2D,True,11,123.06,Straight,Same,-216.6577,3,1720.277,0,2609.538,182.0301,207.26,184.66,0,0,2682.084,2256.077,72.04617,65876,29915,0,0
Head,_2D,True,12,133.18,Right,Same,-48.12793,3,1861.69,0,2844.133,215.7001,229.4,233.7,0,0,2351.018,1968.756,101.279,93165,69045,0,0
Head,_2D,True,13,144.24,Left,Same,-48.12793,3,2081.69,0,3116.044,208.9,253.15,260.56,0,0,3079.339,1659.226,478.4444,94211,62102,0,0
Head,_2D,True,14,152.78,Left,Same,-216.6577,3,2223.104,0,3343.139,206.33,225.82,193.11,0,0,2306.787,2245.983,83.46994,74779,58198,0,0
Head,_2D,True,15,161.04,Left,Same,-433.3154,3,2184.901,0,3578.307,174.4201,251.57,214.6001,0,0,1962.53,1899.887,82.2439,67796,41920,0,0
