method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,22.24539,77.63005,134.15,51.35999,0,0,1212.601,1314.167,414.1649,66786,82287,72569,101748
Feet,_3D,True,1,8.279999,Straight,Same,0,3,250,0,245.1097,273.94,179.29,93.31,0,0,843.2547,467.2403,1499.69,77605,56623,87867,56317
Feet,_3D,True,2,18.06,Right,Same,168.5298,3,391.4133,0,493.0431,394.96,223.3201,123.3,0,0,496.7626,154.2339,812.3456,56304,46561,124127,75745
Feet,_3D,False,3,37.39999,Left,Up,168.5298,41.2026,608.071,4.470174,1065.126,844.7197,411.6201,447.7201,0,0,3949.157,1169.377,2744.671,145466,157019,77679,120663
Feet,_3D,True,4,43.24002,Straight,Up,168.5298,79.4052,824.7287,0,1189.323,126.38,144.6501,74.45998,0,0,103.1531,417.367,756.5742,24578,40995,28155,36492
Feet,_3D,True,5,55.48001,Straight,Down,168.5298,41.2026,1041.386,0,1418.579,414.3999,226.0001,176.3,0,0,218.979,607.1957,461.2562,57165,39500,60313,25368
Feet,_3D,False,6,73.36002,Straight,Up,168.5298,79.4052,1258.044,7.139183,1793.068,490.7899,286.66,288.99,0,0,1745.563,572.5294,861.8938,93883,53213,105238,119880
Feet,_3D,False,7,86.94,Right,Down,334.4992,41.20259,1397.309,13.77711,2061.856,419.79,264.2501,346.91,0,0,649.6653,734.1169,2338.111,114948,85614,72497,71778
Feet,_3D,False,8,109.76,Left,Up,334.4992,79.4052,1613.967,15.18626,2536.243,626.0402,388.7799,328.95,0,0,1105.191,1481.221,2363.507,179873,154316,137876,114290
Feet,_3D,True,9,111.34,Left,Down,168.5298,41.20259,1753.232,0,2582.263,32.18999,119.65,53.08998,0,0,396.5529,375.3953,15.09592,0,15765,0,18793
Feet,_3D,True,10,121.58,Right,Up,168.5297,79.40519,1969.889,0,2827.264,282.34,186.14,182,0,0,1636.24,1230.473,1511.494,15737,60227,58835,77059
Feet,_3D,True,11,131.18,Right,Up,334.4991,117.6078,2109.154,0,3069.559,214.51,208.28,144.8701,0,0,1582.07,132.4844,784.6077,28440,37611,44729,91722
Feet,_3D,False,12,148.76,Left,Down,334.4991,79.40519,2325.812,5.31285,3521.169,716.8398,367.5501,421.2001,0,0,274.8564,1298.854,3105.318,110498,113927,117350,129116
Feet,_3D,False,13,159.9,Right,Down,500.4685,41.20259,2465.077,65.92487,3815.514,392.3199,258.09,349.92,0,0,188.8242,655.7752,1202.329,111527,65189,120979,30213
Feet,_3D,False,14,172.88,Left,Down,500.4685,2.999996,2681.735,51.03571,4184.288,452.06,283.46,324.6801,0,0,267.8126,1056.948,1940.688,114058,69594,74158,51449
Feet,_3D,False,15,198.98,Left,Same,331.9387,2.999996,2823.148,22.48516,4690.986,703.18,550.5001,737.9299,0,0,2018.169,2579.282,4398.169,11203,11748,392060,282641
