method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,22.26227,29.7,27.31001,22.11002,0,0,37.22028,744.9442,1097.294,55334,56820,50765,59922
Hand,_3D,True,1,19.79999,Right,Same,168.5298,3,171.4133,0,264.3184,525.5201,154.13,181.36,0,0,906.4937,1965.26,2625.52,155787,190805,188888,225877
Hand,_3D,True,2,42.10001,Left,Up,168.5298,41.2026,388.071,0,532.4697,658.17,182.0901,198.22,0,42,964.7109,2385.374,480.0056,159665,253459,230185,311886
Hand,_3D,True,3,63.25998,Left,Up,2.560349,79.4052,527.3359,0,768.546,1016.72,201.55,279.7899,0,35,1995.515,552.3501,854.4763,174235,260458,261180,298213
Hand,_3D,False,4,95.47998,Left,Same,-214.0974,79.4052,489.1333,8.40407,1161.455,612.4799,242.74,298.48,-9,37,2516.852,2645.005,3438.384,213947,319188,383770,452169
Hand,_3D,True,5,100.58,Right,Up,-380.0668,117.6078,628.3982,0,1238.489,179.84,83.14999,61.63998,0,4,1128.741,753.3046,1831.977,36363,58659,64771,75964
Hand,_3D,True,6,120.12,Right,Down,-380.0667,79.4052,845.0559,0,1467.249,685.12,200.9101,159.87,-34,0,3049.485,1229.139,825.7988,151622,225158,231497,277732
Hand,_3D,True,7,137.76,Right,Up,-214.0973,117.6078,984.3208,0,1698.458,514.96,223.79,167.12,0,33,1262.185,2370.617,2615.961,130048,207382,231330,264579
Hand,_3D,True,8,155.32,Straight,Same,-45.5675,117.6078,1125.734,0,1933.254,519.1499,218.7999,176.02,0,0,1270.51,481.8364,2978.834,143321,220956,239384,270767
Hand,_3D,False,9,206.56,Straight,Down,120.4019,79.4052,1264.999,7.420285,2305.899,1512.29,397.2,551.96,-30,4,4451.213,2346.301,8275.21,227450,628951,408045,619819
Hand,_3D,True,10,214.78,Left,Same,120.402,79.4052,1484.999,0,2423.58,100.34,115.9,38.81,0,0,1903.865,39.80475,758.5898,32660,111560,87171,124007
Hand,_3D,True,11,242.24,Right,Down,286.3714,41.2026,1624.264,0,2683.256,871.1401,254.45,304.52,-31,3,3859.919,1339.087,3759.291,98276,365012,210101,363082
Hand,_3D,True,12,316.74,Left,Same,286.3715,41.2026,1844.264,0,3163.839,2173.23,610.2197,905.27,-24,15,6067.354,4079.404,9046.284,153997,680125,326059,667234
Hand,_3D,True,13,338,Right,Down,452.3409,2.999992,1983.529,0,3395.834,567.2902,261.22,218.46,-32,2,2382.275,518.8573,1550.292,40665,198775,90612,237456
Hand,_3D,True,14,359.14,Left,Up,452.3409,41.20259,2200.186,0,3623.118,925.7899,211.42,297.84,-8,34,2021.835,1667.243,1562.379,55582,235914,110808,249291
Hand,_3D,True,15,380.8,Straight,Down,452.341,2.999992,2416.844,0,3845.99,424.2599,255.9701,193.01,-39,0,3085.283,1942.592,3696.703,76846,285610,63752,264056
