method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,21.94107,97.40997,93.55002,72.01007,-7,7,2085.683,1540.993,2233.489,0,0,0,4529
Hand,_3D,True,1,11.88,Straight,Same,0,3,250,0,244.7769,79.14003,117.44,68.00002,0,0,2237.709,1874.731,4379.662,0,0,10155,47543
Hand,_3D,True,2,26.86002,Right,Same,168.5298,3,391.4133,0,498.7588,821.2598,279.32,320.39,-4,1,1338.327,2053.704,4065.725,0,0,4433,40338
Hand,_3D,False,3,64.76001,Left,Up,168.5298,41.2026,608.071,4.322164,886.8159,1755.791,508.3198,770.6099,-15,68,5195.747,2319.88,6349.485,0,0,0,19586
Hand,_3D,False,4,86.45999,Straight,Up,168.5298,79.4052,824.7287,5.72066,1108.575,1650.9,442.7001,771.65,-22,17,1657.008,1632.202,1923.13,0,0,0,804
Hand,_3D,True,5,98.64001,Straight,Down,168.5298,41.2026,1041.386,0,1222.836,1159.22,326.6301,552.3201,-22,0,123.8233,1552.59,2249.064,0,0,0,240
Hand,_3D,False,6,127.7,Straight,Up,168.5298,79.4052,1258.044,7.105923,1581.645,3723.571,1065.1,1501.11,-35,31,1475.224,2857.119,5599.604,0,0,0,11242
Hand,_3D,False,7,156.02,Right,Down,334.4992,41.20259,1397.309,9.478563,1907.576,3191.669,997.0402,1089.63,-14,35,1486.939,2417.249,4186.825,0,0,0,1925
Hand,_3D,False,8,177.04,Left,Up,334.4992,79.4052,1613.967,18.97407,2128.463,2944.23,1157.05,1045.64,-32,2,242.3214,2307.304,2705.091,0,3251,0,0
Hand,_3D,False,9,211.12,Left,Down,168.5298,41.20259,1753.232,12.96375,2291.619,2662.6,1085.48,1199.26,-30,18,3679.1,3169.719,5680.081,0,250,0,0
Hand,_3D,False,10,237.58,Right,Up,168.5297,79.40519,1969.889,6.307722,2630.105,3337.46,911.6691,1081.71,-1,41,2563.869,1377.018,6324.279,0,0,0,0
Hand,_3D,True,11,242.98,Right,Up,334.4991,117.6078,2109.154,0,2669.512,1017.46,516.0302,344.64,0,0,45.29266,771.4619,401.1244,0,0,0,0
Hand,_3D,False,12,283.32,Left,Down,334.4991,79.40519,2325.812,6.717359,3111.562,5661.741,1850.52,1857.51,-59,0,504.2734,2543.161,6862.413,0,0,0,0
Hand,_3D,True,13,291.24,Right,Down,500.4685,41.20259,2465.077,0,3201.05,1073.36,715.8601,430.48,-18,0,93.67792,1550.773,2222.475,0,0,0,0
Hand,_3D,False,14,322.82,Left,Down,500.4685,2.999996,2681.735,7.031246,3580.241,4464.941,1182.099,1703.34,-38,0,738.5239,4842.329,6731.763,0,0,0,0
Hand,_3D,True,15,326.58,Left,Same,331.9387,2.999996,2823.148,0,3653.177,811.82,460.3102,426.12,0,0,52.28551,414.6411,1115.485,0,0,0,0
