method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,26.90533,227,116.54,90.67999,0,0,3025.193,606.9027,793.7012,119852,48054,89072,92052
Head,_3D,True,1,11.52,Right,Same,168.5298,3,171.4133,0,242.7415,187.6,162.2899,134.14,0,0,2379.559,1387.822,105.9597,99866,52420,61663,75137
Head,_3D,True,2,18.53999,Left,Up,168.5298,41.2026,388.071,0,471.194,242.75,161.67,89.51997,0,0,1257.956,1202.491,77.03661,68521,23115,40012,48089
Head,_3D,True,3,27.96,Straight,Same,168.5298,41.2026,608.071,0,696.3625,321.33,156.37,103.16,0,0,1983.181,1570.094,1527.854,99165,37701,77399,69058
Head,_3D,True,4,35.14,Left,Up,2.560349,79.4052,747.3359,0,927.8391,337.2599,151.52,94.70003,0,0,2287.206,2358.374,1881.425,76856,32988,64641,46551
Head,_3D,True,5,42.06,Left,Up,-210.8058,117.6078,709.7137,0,1170.631,324.96,165.03,72.46999,0,0,1206.338,1289.25,817.3279,74630,32481,73008,52059
Head,_3D,False,6,51.35999,Straight,Same,-427.4636,117.6078,671.5111,3.490717,1537.362,367.72,193.26,102.08,0,0,1984.041,2635.927,809.921,87950,42683,72693,51100
Head,_3D,True,7,54.54,Right,Down,-593.433,79.4052,810.776,0,1634.781,146.58,129.73,25.32999,0,0,798.572,28.82497,1110.058,33156,17738,31811,20012
Head,_3D,True,8,61.74,Right,Up,-593.433,117.6078,1027.434,0,1880.394,178.01,189.46,78.66,0,0,1264.501,1191.154,1872.169,78040,37815,62695,46322
Head,_3D,True,9,69.57999,Right,Down,-427.4635,79.4052,1166.699,0,2114.743,482.11,170.09,166.21,0,0,845.6641,831.9351,1513.881,70860,22590,37976,26882
Head,_3D,True,10,78.76,Straight,Down,-261.4941,41.2026,1305.964,0,2344.097,305.8001,220.71,101.5001,0,0,534.9016,3005.98,487.6517,92276,49822,59358,50177
Head,_3D,True,11,87.07999,Left,Down,-261.494,3.000004,1522.621,0,2591.31,471.99,204.87,125.19,0,0,2328.394,2722.458,819.9598,76774,47282,60604,49774
Head,_3D,True,12,95.33999,Right,Same,-92.96425,3.000004,1664.034,0,2853.756,362.21,203.2799,112.98,0,0,2662.902,1680.326,1572.489,80625,53532,58566,49937
Head,_3D,False,13,105.72,Straight,Up,73.00522,41.20261,1803.299,8.002704,3240.948,600.39,255.34,141.18,0,0,2376.533,2047.535,1227.603,89175,54455,88777,71678
Head,_3D,True,14,107.6,Right,Down,286.3714,3.000011,1765.677,0,3312.499,45.99998,178.58,45.34999,0,0,1107.681,385.4968,17.35458,18800,11270,14034,10993
Head,_3D,True,15,116.26,Left,Same,454.9012,3.000011,1907.09,0,3621.644,318.88,240.02,134.19,0,0,2340.573,1547.933,844.9191,88912,57226,68083,52374
