method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_3D,True,0,0,Straight,Same,0,3,30,0,25.78257,118.02,189.86,107.72,0,0,781.0378,786.5025,742.9449,30737,52544,28192,81854
Feet,_3D,False,1,30.28,Right,Same,168.5298,3,171.4133,4.469441,448.1727,439.8102,471.0999,420.1699,0,0,4339.965,2393.862,4144.898,170850,182585,98210,281146
Feet,_3D,False,2,47.86002,Left,Up,168.5298,41.2026,388.071,11.61749,639.6234,230.35,302.81,226.99,0,0,1610.525,97.20975,3670.694,88294,82303,69628,158834
Feet,_3D,False,3,77.01999,Straight,Same,168.5298,41.2026,608.071,10.81287,892.746,339.7401,434.7299,387.71,0,0,1016.494,288.6385,4094.386,121410,99967,54246,189172
Feet,_3D,False,4,89.48001,Left,Up,2.560349,79.4052,747.3359,36.75594,1164.242,271.63,367.5501,272.54,0,0,912.4465,548.7592,1939.597,51211,90868,0,71171
Feet,_3D,False,5,103.1,Left,Up,-210.8058,117.6078,709.7137,17.14061,1377.457,278.0299,347.6901,269.33,0,0,1981.542,859.6956,1883.088,52598,46911,42380,47487
Feet,_3D,True,6,109.4,Straight,Same,-427.4636,117.6078,671.5111,0,1496.883,140.2401,254.31,171.59,0,0,443.6816,419.6666,2195.003,0,0,38589,57619
Feet,_3D,True,7,121.2,Right,Down,-593.433,79.4052,810.776,0,1725.474,234.39,346.64,255.63,0,0,1615.227,813.4694,2232.147,40827,5173,51474,18426
Feet,_3D,True,8,138.2,Right,Up,-593.433,117.6078,1027.434,0,1978,318.41,362.4701,316.8,0,0,2342.414,883.9117,810.4284,78737,47776,34406,98357
Feet,_3D,True,9,154.02,Right,Down,-427.4635,79.4052,1166.699,0,2251.703,270.64,385.23,309.9101,0,0,901.6999,602.4277,1903.972,66422,14373,126120,90077
Feet,_3D,False,10,174.38,Straight,Down,-261.4941,41.2026,1305.964,7.853464,2636.997,429.61,474.09,431.3001,0,0,2118.992,1626.03,3765.101,120065,51838,70299,25938
Feet,_3D,True,11,179.72,Left,Down,-261.494,3.000004,1522.621,0,2738.271,175.7,232.25,162.31,0,0,473.1256,386.5211,752.1987,5559,8676,0,355
Feet,_3D,True,12,195.72,Right,Same,-92.96425,3.000004,1664.034,0,3008.468,355.2199,413.1799,308.14,0,0,2439.406,645.567,2641.154,39771,31576,71680,122228
Feet,_3D,True,13,209.56,Straight,Up,73.00522,41.20261,1803.299,0,3248.477,311.9299,351.83,290.84,0,0,2368.237,1229.398,1915.787,41180,75467,28150,98102
Feet,_3D,True,14,219.96,Right,Down,286.3714,3.000011,1765.677,0,3487.167,249.0399,371.4602,235.17,0,0,1348.895,864.9379,1930.374,47045,333,62770,95317
Feet,_3D,False,15,280.68,Left,Same,454.9012,3.000011,1907.09,7.756645,4626.191,1430.77,1223.95,1596.51,0,0,10153.53,3406.011,7968.384,294362,343369,236154,352531
