method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,23.63655,67.63998,149.53,99.55,0,0,1523.396,2544.764,747.1849,18569,26248,39623,14247
Feet,_2D,True,1,12.84,Straight,Same,0,3,250,0,251.5104,346.56,290.68,258.72,0,0,3060.259,813.52,2236.409,28088,36029,67718,36274
Feet,_2D,True,2,22.71999,Right,Same,168.5298,3,391.4133,0,477.715,272.67,205.05,196.53,0,0,3407.724,437.1224,802.9362,23447,30357,34583,14789
Feet,_2D,True,3,34.12,Left,Same,168.5298,3,611.4133,0,729.3407,248.94,240.94,205.5501,0,0,3099.965,819.5171,4032.778,51864,73749,31719,28205
Feet,_2D,True,4,44.84,Straight,Same,168.5298,3,831.4133,0,956.1462,285.97,258.28,240.5201,0,0,2336.331,1160.048,2228.763,17458,32461,43027,13160
Feet,_2D,True,5,56.31999,Right,Same,337.0595,3,972.8265,0,1191.336,286.36,261.95,225.49,0,0,3068.127,813.4169,1532.155,13904,31842,45469,24521
Feet,_2D,False,6,74.3,Left,Same,337.0595,3,1192.827,4.368543,1559.425,382.1401,356.12,264.52,0,0,3947.416,1252.794,2290.129,69417,88784,45928,31147
Feet,_2D,True,7,79.2,Straight,Same,337.0595,3,1412.827,0,1674.092,130.45,191.56,129.63,0,0,812.5863,41.3251,35.4214,0,8668,31115,24804
Feet,_2D,True,8,89.31999,Right,Same,505.5893,3,1554.24,0,1897.967,205.03,222.12,160.75,0,0,2389.072,1541.554,2229.404,15184,32872,23810,12681
Feet,_2D,True,9,100.52,Left,Same,505.5893,3,1774.24,0,2132.976,247.5699,272.09,195.32,0,0,2356.109,453.7622,2594.722,24277,35723,34207,19924
Feet,_2D,True,10,110.4,Straight,Same,505.5893,3,1994.24,0,2352.966,292.56,267.14,211.88,0,0,2002.179,1866.656,1862.875,32962,45283,16915,19849
Feet,_2D,True,11,123.34,Right,Same,674.1191,3,2135.653,0,2647.126,216.8601,300.52,198.6201,0,0,3126.988,2278.453,1544.485,0,13317,80107,74474
Feet,_2D,True,12,137.86,Left,Same,674.1191,3,2355.653,0,2975.751,395.58,318.8799,272.69,0,0,3216.025,1962.831,1905.861,105116,125257,16226,21957
Feet,_2D,True,13,146.92,Left,Same,505.5893,3,2497.066,0,3194.778,195.64,239.77,206.71,0,0,2000.974,89.97614,1154.335,18921,31242,19231,22085
Feet,_2D,True,14,157.48,Left,Same,288.9316,3,2458.864,0,3439.347,286.76,288.36,219.05,0,0,2417.395,847.2234,1521.474,23660,34956,48768,39208
Feet,_2D,False,15,199.14,Right,Same,120.4018,3,2600.277,5.759982,4231.373,761.1301,626.6797,641.56,0,0,9312.069,2193.747,6131.283,34537,77576,266178,237586
