method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,22.45938,198.03,77.24998,92.12999,0,0,160.7711,550.0918,1484.084,5323,113835,430,50332
Hand,_3D,True,1,15.62,Straight,Same,0,3,250,0,246.2081,378.17,139.14,147.87,0,1,151.3479,1177.34,5814.781,10531,238578,642,168498
Hand,_3D,True,2,29.45999,Right,Same,168.5298,3,391.4133,0,484.7109,566.2099,111.36,142.64,0,0,113.6095,512.943,1150.894,16380,217920,479,129653
Hand,_3D,True,3,43.85999,Left,Up,168.5298,41.2026,608.071,0,736.2279,648.2999,118.2499,230.38,0,20,1574.141,532.6754,1876.124,99685,218398,335,123046
Hand,_3D,False,4,66.16,Straight,Up,168.5298,79.4052,824.7287,8.219406,1078.963,1071.28,199.9,250.58,-13,18,1721.424,1277.715,3345.297,149941,297821,2321,196806
Hand,_3D,True,5,71.44,Straight,Down,168.5298,41.2026,1041.386,0,1193.645,144.81,64.41003,68.02,-7,0,783.4541,391.9305,741.9037,43396,66800,133,39843
Hand,_3D,False,6,91.06,Straight,Up,168.5298,79.4052,1258.044,7.623475,1542.904,1081.6,226.8901,263.41,-3,16,3142.366,3896.247,2633.84,173309,278604,31129,165535
Hand,_3D,True,7,98.51999,Right,Down,334.4992,41.20259,1397.309,0,1671.396,331.83,125.21,132.75,-19,0,1186.934,796.243,1121.612,65562,102902,18549,54112
Hand,_3D,True,8,118.52,Left,Up,334.4992,79.4052,1613.967,0,2053.024,1141.34,246.54,269.16,0,17,2077.07,1519.697,3739.139,188164,305336,82940,207575
Hand,_3D,False,9,140.92,Left,Down,168.5298,41.20259,1753.232,9.270519,2451.2,952.1,285.8,357.62,-15,18,2429.377,1440.429,1944.764,222612,341699,126987,203599
Hand,_3D,False,10,154.42,Right,Up,168.5297,79.40519,1969.889,9.862055,2668.615,556.2001,137.5,171.81,-2,10,875.797,1300.88,432.539,118034,201978,76043,122207
Hand,_3D,False,11,206.44,Right,Up,334.4991,117.6078,2109.154,7.614474,3341.973,3848.881,757.0804,921.7402,-18,7,8135.547,3040.423,8706.612,445568,723678,263949,416437
Hand,_3D,False,12,242.4,Left,Down,334.4991,79.40519,2325.812,14.38349,3653.022,2898.66,1433.93,915.1398,-22,19,5242.586,2831.28,2112.553,94003,273098,271375,286050
Hand,_3D,True,13,258.44,Right,Down,500.4685,41.20259,2465.077,0,3900.093,590.6199,187.27,195.72,-21,0,2371.456,109.674,2945.241,0,23735,13240,130865
Hand,_3D,True,14,274.54,Left,Down,500.4685,2.999996,2681.735,0,4156.667,847.04,202.3299,248.76,-14,2,2738.793,577.0521,1179.327,32500,95111,184063,180677
Hand,_3D,True,15,288.06,Left,Same,331.9387,2.999996,2823.148,0,4377.111,800.0201,187.2999,244.01,0,0,3050.557,1190.91,1172.908,61580,152720,100507,115754
