method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,22.33405,75.30002,142.88,69.12003,0,0,417.3817,396.0186,16.48874,13309,53003,21389,69575
Head,_3D,True,1,13.18,Right,Same,168.5298,3,171.4133,0,250.0276,184.68,352.67,187.76,0,0,2393.602,1993.837,2624.55,94880,114287,138075,216707
Head,_3D,True,2,22.8,Left,Up,168.5298,41.2026,388.071,0,491.6806,219.18,256.9,167.23,0,0,2030.886,1959.488,2608.373,64399,53937,93832,153487
Head,_3D,True,3,32.62,Left,Up,2.560349,79.4052,527.3359,0,727.7388,218.9599,298.18,178.3201,0,0,1325.205,1236.69,1154.427,82445,58853,106237,158501
Head,_3D,False,4,48.9,Left,Same,-214.0974,79.4052,489.1333,5.10954,1136.712,291.55,388.18,233.27,0,0,2216.006,2143.23,1584.552,120338,109058,166913,249917
Head,_3D,True,5,52.14,Right,Up,-380.0668,117.6078,628.3982,0,1232.592,101.11,178.74,90.70001,0,0,435.4444,385.791,384.8122,20664,16036,26624,48244
Head,_3D,True,6,61.06,Right,Down,-380.0667,79.4052,845.0559,0,1475.137,185.04,269.2501,175.7,0,0,918.1268,1166.621,2582.766,66595,52556,90133,147422
Head,_3D,True,7,70.25999,Right,Up,-214.0973,117.6078,984.3208,0,1711.939,201.85,312.47,116.32,0,0,1322.676,1604.752,1159.095,67177,63858,83932,139986
Head,_3D,True,8,78.48,Straight,Same,-45.5675,117.6078,1125.734,0,1946.096,174.83,313.2601,125.2201,0,0,923.395,1851.122,1504.048,63603,67460,75151,127223
Head,_3D,True,9,86.75999,Straight,Down,120.4019,79.4052,1264.999,0,2168.167,176.12,301.58,121.46,0,0,1229.877,1484.663,2928.205,77312,83747,83603,128534
Head,_3D,True,10,95.56,Left,Same,120.402,79.4052,1484.999,0,2406.308,196.35,294.89,129.28,0,0,1609.166,840.6656,1155.315,64485,87062,87710,139762
Head,_3D,True,11,104.5,Right,Down,286.3714,41.2026,1624.264,0,2675.276,214.65,280.3199,132.69,0,0,1647.889,889.5092,1174.289,69624,84181,78988,137377
Head,_3D,True,12,115.66,Left,Same,286.3715,41.2026,1844.264,0,2963.983,217.2599,351.7899,161.1501,0,0,2320.143,2424.351,1894.462,87009,81985,96544,169729
Head,_3D,True,13,125.7,Right,Down,452.3409,2.999992,1983.529,0,3231.438,236.8201,323.98,146.18,0,0,1278.557,989.647,3349.526,84869,88432,87635,161944
Head,_3D,True,14,135.6,Left,Up,452.3409,41.20259,2200.186,0,3496.577,245.37,334.65,180.87,0,0,1283.267,1619.089,1888.416,73697,87387,76105,149093
Head,_3D,True,15,143.4,Straight,Down,452.341,2.999992,2416.844,0,3725.199,184.1801,274.7599,151.37,0,0,1576.241,815.1453,1509.153,76680,79966,75431,124329
