method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,25.47,119.27,151.34,77.91006,0,0,1251.657,87.63202,2572.505,71838,178660,91578,94456
Hand,_2D,False,1,85.73999,Straight,Same,0,3,250,4.844721,557.8246,5371.961,1139.43,1167.3,-16,13,3614.806,3073.71,16562.53,747637,1360364,355604,472750
Hand,_2D,True,2,90.12,Right,Same,168.5298,3,391.4133,0,630.5151,263.71,130,64.27998,0,0,428.7041,401.937,24.66089,41668,71184,65236,44350
Hand,_2D,False,3,115.54,Left,Same,168.5298,3,611.4133,4.301016,996.9806,1433.23,355.97,298.8301,0,0,1387.577,2787.182,5163.908,217809,374409,319525,221987
Hand,_2D,True,4,122.92,Straight,Same,168.5298,3,831.4133,0,1110.516,362.93,160.2,98.51997,0,0,105.6504,421.0911,752.2716,64140,112671,72116,68519
Hand,_2D,True,5,137.2,Right,Same,337.0595,3,972.8265,0,1335.745,505.67,232.8799,181.96,0,0,1258.676,1180.65,1514.404,150117,187919,156718,116570
Hand,_2D,False,6,162.36,Left,Same,337.0595,3,1192.827,3.956436,1686.816,1470.97,334.8299,347.54,0,0,2833.337,1714.428,4459.118,282880,364087,218638,171259
Hand,_2D,True,7,169.2,Straight,Same,337.0595,3,1412.827,0,1799.021,284.8799,160.57,132.42,0,0,424.4769,401.9871,26.59749,91494,104317,66021,45771
Hand,_2D,True,8,186.6,Right,Same,505.5893,3,1554.24,0,2046.74,700.85,248.99,246.4799,0,0,1261.215,501.5107,1891.804,202866,253654,185503,144561
Hand,_2D,True,9,203.12,Left,Same,505.5893,3,1774.24,0,2285.152,682.35,329.6,250.53,0,0,2336.068,1945.478,1881.719,178776,246034,179138,136620
Hand,_2D,True,10,217.98,Straight,Same,505.5893,3,1994.24,0,2505.25,591.3099,219.83,255.47,0,0,1613.788,1188.603,1144.48,153503,221946,136059,122091
Hand,_2D,True,11,234.38,Right,Same,674.1191,3,2135.653,0,2752.505,599.52,209.4899,239.12,0,0,2678.01,860.4816,1512.965,190994,255208,139526,147274
Hand,_2D,True,12,250.1,Left,Same,674.1191,3,2355.653,0,2990.236,689.1498,191.13,202.39,0,4,1950.474,520.688,1144.838,181626,243052,151915,161262
Hand,_2D,True,13,265.26,Left,Same,505.5893,3,2497.066,0,3219.567,570.6499,161.8599,160.52,0,0,891.5604,110.75,1152.347,199396,221488,108779,146921
Hand,_2D,True,14,279.78,Left,Same,288.9316,3,2458.864,0,3441.794,732.09,173.8199,246.0701,0,0,168.8161,834.1663,2582.489,210720,224463,134534,143752
Hand,_2D,True,15,337.88,Right,Same,120.4018,3,2600.277,0,4181.954,3853.23,689.6904,1089.461,0,0,3822.216,3633.733,10437.12,690586,903738,461593,525341
