method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,24.6093,69.79999,128.08,51.78,0,0,851.2534,1931.528,1123.931,31419,26257,25679,35621
Head,_3D,True,1,11.39999,Right,Same,168.5298,3,171.4133,0,249.5054,276.43,197.2601,132.11,0,0,154.8217,2367.549,474.7936,75322,77038,47015,105422
Head,_3D,True,2,22.66,Left,Up,168.5298,41.2026,388.071,0,511.2911,275.2299,212.29,162.02,0,0,2418.258,1850.647,2334.258,62375,66821,31928,76504
Head,_3D,True,3,31.54001,Left,Up,2.560349,79.4052,527.3359,0,751.7627,159.44,188,115.19,0,0,1257.57,980.1681,813.1833,29866,53829,41534,70720
Head,_3D,True,4,40.45999,Left,Same,-214.0974,79.4052,489.1333,0,1008.866,204.34,197.9,145.2199,0,0,955.2273,1742.184,1209.989,3087,69005,67300,94376
Head,_3D,True,5,48.35999,Right,Up,-380.0668,117.6078,628.3982,0,1272.652,181.47,186.12,128.65,0,0,1667.109,623.8905,811.29,4672,74993,73799,91809
Head,_3D,True,6,54.35999,Right,Down,-380.0667,79.4052,845.0559,0,1510.598,178.66,160.4,108.78,0,0,553.1216,848.9714,416.5234,3393,64098,43936,77552
Head,_3D,True,7,60.66,Right,Up,-214.0973,117.6078,984.3208,0,1745.619,198.03,177.91,93.54996,0,0,547.8259,1633.345,439.7246,34120,56454,51829,75384
Head,_3D,True,8,65.28,Straight,Same,-45.5675,117.6078,1125.734,0,1980.335,195.04,157.6599,105.3,0,0,899.5399,890.1865,1157.793,40382,40162,50232,56330
Head,_3D,True,9,69.94,Straight,Down,120.4019,79.4052,1264.999,0,2207.784,82.48004,181.79,100.66,0,0,167.4495,1854.512,42.59787,47921,37925,48474,47455
Head,_3D,True,10,76.28,Left,Same,120.402,79.4052,1484.999,0,2489.804,186.74,196.29,135.84,0,0,947.5164,991.796,829.2747,61979,41952,71243,64150
Head,_3D,True,11,84.79999,Right,Down,286.3714,41.2026,1624.264,0,2798.683,255.51,195.83,130.91,0,0,1338.067,1721.095,478.0065,85429,66944,84258,88298
Head,_3D,True,12,93.03998,Left,Same,286.3715,41.2026,1844.264,0,3082.873,162.53,210.81,132.65,0,0,1636.751,2104.667,826.5424,91190,73852,91169,101485
Head,_3D,True,13,99.63998,Right,Down,452.3409,2.999992,1983.529,0,3364.464,185.47,195.4001,133.23,0,0,552.2468,627.8427,449.1365,73386,62418,78647,86662
Head,_3D,True,14,107.44,Left,Up,452.3409,41.20259,2200.186,0,3619.522,139.11,243.84,143.07,0,0,2052.107,1783.008,458.9971,75569,59920,91090,91662
Head,_3D,True,15,113.72,Straight,Down,452.341,2.999992,2416.844,0,3849.599,106.34,175.8901,115.9001,0,0,1390.765,437.9259,59.77917,64670,53378,63648,67681
