method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,25.04281,38.37997,82.87001,23.60004,0,0,1113.349,1464.239,740.0085,103336,87936,104902,117906
Feet,_2D,True,1,14.75998,Right,Same,168.5298,3,171.4133,0,261.9677,200.1899,187.37,96.08003,0,0,3332.503,531.9598,4027.533,128964,134567,81425,180103
Feet,_2D,True,2,28,Left,Same,168.5298,3,391.4133,0,505.4189,215.02,185.33,103.77,0,0,4046.84,492.2875,2950.644,132032,159847,58313,129012
Feet,_2D,True,3,48.89999,Right,Same,337.0595,3,532.8265,0,854.8618,224.35,230.52,153.14,0,0,3448.301,1484.025,2997.474,94028,136079,170807,266327
Feet,_2D,True,4,62.67999,Straight,Same,505.5893,3,674.2398,0,1087.339,135.77,187.19,79.23997,0,0,1900.47,459.9182,2578.554,172086,162163,121905,163440
Feet,_2D,True,5,75.19998,Left,Same,505.5893,3,894.2398,0,1328.962,149.9201,156.83,82.53,0,0,4774.141,467.7793,1860.684,144786,134236,65350,122797
Feet,_2D,False,6,92.07999,Left,Same,337.0596,3,1035.653,4.948139,1666.856,190.18,207.49,106.7601,0,0,5187.184,849.9436,4399.304,193145,192972,133837,194961
Feet,_2D,True,7,98.15997,Straight,Same,168.5298,3,1177.066,0,1783.072,62.81001,120.36,53.78,0,0,770.2438,49.74533,390.0469,81401,82705,23379,54590
Feet,_2D,True,8,112.08,Left,Same,-48.12793,3,1138.864,0,2014.75,182.7899,145.86,88.61003,0,0,3695.533,833.5367,1861.163,121763,145368,84608,156766
Feet,_2D,True,9,126.34,Right,Same,-216.6577,3,1280.277,0,2263.732,199.6599,186.71,117.56,0,0,2996.94,549.7031,2953.035,83832,107487,130554,187836
Feet,_2D,True,10,139.94,Right,Same,-216.6577,3,1500.277,0,2513.877,184.67,165.51,92.19,0,0,1538.677,134.0308,2577.742,115389,135761,133122,164917
Feet,_2D,True,11,150.2,Straight,Same,-216.6577,3,1720.277,0,2732.757,126.87,164.05,63.00008,0,0,2598.963,1143.679,1847.008,112296,120920,90631,118154
Feet,_2D,True,12,165.02,Right,Same,-48.12793,3,1861.69,0,3006.427,181.14,141.83,109.31,0,0,4048.745,564.2146,1147.656,82866,124508,110693,158023
Feet,_2D,False,13,191.78,Left,Same,-48.12793,3,2081.69,6.70201,3422.705,266.57,236.7,171.1201,0,0,5583.624,1355.172,3007.804,339674,319626,156392,253675
Feet,_2D,False,14,204.6,Left,Same,-216.6577,3,2223.104,8.540855,3626.31,137.78,124.86,82.78999,0,0,2242.141,517.4432,1861.253,151850,132101,45499,148898
Feet,_2D,True,15,213.52,Left,Same,-433.3154,3,2184.901,0,3746.119,110.59,104.23,63.95,0,0,1510.935,423.0315,2913.875,96106,99630,41166,86378
