method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_3D,True,0,0,Straight,Same,0,3,30,0,22.89068,48.69997,52.84996,27.69,0,0,766.3161,1096.833,735.3202,79571,69510,33606,46875
Hand,_3D,True,1,16.02002,Right,Same,168.5298,3,171.4133,0,264.3512,458.1099,125.7101,77.98004,0,0,2622.775,850.1862,1150.982,167719,178805,111232,156564
Hand,_3D,True,2,33.88,Left,Up,168.5298,41.2026,388.071,0,533.0883,481.1899,157.34,140.66,0,31,1545.263,914.7892,2583.343,207529,208876,123666,170996
Hand,_3D,True,3,50.78,Straight,Same,168.5298,41.2026,608.071,0,762.2502,457.86,105.33,90.47998,-5,4,464.0804,808.0845,1501.699,202641,199783,119123,159397
Hand,_3D,True,4,69.12003,Left,Up,2.560349,79.4052,747.3359,0,1008.838,561.68,164.66,121.44,0,35,1586.126,913.9484,2956.294,238069,226899,148597,190703
Hand,_3D,True,5,85.84,Left,Up,-210.8058,117.6078,709.7137,0,1250.255,257.1,142.5599,106.45,-8,28,858.526,1573.058,1137.594,222618,203892,145553,168748
Hand,_3D,True,6,103.48,Straight,Same,-427.4636,117.6078,671.5111,0,1487.737,526.9199,132.01,119.5501,-13,18,475.8578,837.1525,1501.274,247357,209979,143704,193174
Hand,_3D,True,7,121.42,Right,Down,-593.433,79.4052,810.776,0,1715.599,438.94,133.42,125.9801,-17,0,114.8842,870.6699,1148.77,257974,213025,163815,193313
Hand,_3D,True,8,137.44,Right,Up,-593.433,117.6078,1027.434,0,1963.196,556.17,131.28,141.16,-12,44,2273.311,498.2605,1508.903,209258,181988,133865,166946
Hand,_3D,True,9,154.28,Right,Down,-427.4635,79.4052,1166.699,0,2203.692,429.14,125.7701,98.5201,-43,15,124.7819,502.0746,1859.251,252294,184881,138169,180690
Hand,_3D,True,10,172.88,Straight,Down,-261.4941,41.2026,1305.964,0,2427.259,526.13,123.8699,108.44,-22,2,108.4681,1192.921,1859.067,227049,194298,152255,190360
Hand,_3D,True,11,193.22,Left,Down,-261.494,3.000004,1522.621,0,2661.284,353.8201,144.7699,146.5901,-27,4,2341.459,136.0489,3321.812,244040,191893,168665,195873
Hand,_3D,True,12,212.52,Right,Same,-92.96425,3.000004,1664.034,0,2906.424,783.2398,127.1601,176.73,-6,0,3728.938,1279.41,3335.813,198037,172664,152710,181856
Hand,_3D,False,13,238.38,Straight,Up,73.00522,41.20261,1803.299,7.145653,3282.431,412.57,267.21,177.23,-10,6,2156.395,564.2772,1178.076,309150,280250,175525,239435
Hand,_3D,True,14,244.2,Right,Down,286.3714,3.000011,1765.677,0,3358.982,175.68,51.59001,39.40996,0,0,762.9371,395.1255,1461.744,77623,65951,22062,58246
Hand,_3D,True,15,262.32,Left,Same,454.9012,3.000011,1907.09,0,3628.073,581.1699,184.2899,161.47,-1,0,3376.977,957.1968,1543.88,200908,189283,125780,179013
