method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,21.69338,96.78998,187.49,100.12,0,0,46.93707,422.791,385.2703,27972,51804,2275,48012
Head,_2D,True,1,10.72002,Right,Same,168.5298,3,171.4133,0,251.1908,194.6,311.9901,178.91,0,0,1260.14,2280.779,2620.757,84987,113029,87992,139890
Head,_2D,True,2,18.64,Straight,Same,337.0596,3,312.8265,0,470.4816,137.07,320.28,171.39,0,0,1546.672,774.7954,1866.162,66319,88266,57353,101303
Head,_2D,True,3,27.28001,Left,Same,337.0596,3,532.8265,0,721.0104,196.73,362.63,150.3699,0,0,1575.273,1308.133,1520.622,64923,84435,52471,107393
Head,_2D,True,4,34.52,Straight,Same,337.0596,3,752.8265,0,950.1146,177.91,310.6001,138.97,0,0,1532.696,831.2965,1520.58,66593,86058,55085,103274
Head,_2D,True,5,44.46001,Left,Same,168.5298,3,894.2398,0,1212.614,234.0201,298.7301,199.87,0,0,3050.458,1034.47,847.0311,85031,104026,69432,135446
Head,_2D,True,6,52.72002,Right,Same,168.5298,3,1114.24,0,1452.926,177.59,312.21,157.45,0,0,1569.892,1223.18,2608.936,74176,95310,66470,115684
Head,_2D,True,7,61.62001,Left,Same,3.051758E-05,3,1255.653,0,1731.77,210.84,325.5999,161.04,0,0,2663.269,987.381,3700.226,78582,104573,66513,126008
Head,_2D,True,8,67.92,Straight,Same,-168.5298,3,1397.066,0,1950.698,146.86,264.8599,139.99,0,0,1532.277,1127.337,3652.465,55285,69504,39038,81880
Head,_2D,True,9,75.2,Right,Same,-168.5298,3,1617.066,0,2192.653,170.3,286.17,152.9899,0,0,1218.003,1192.655,1527.523,67757,83929,52151,105012
Head,_2D,True,10,82.06001,Straight,Same,-168.5298,3,1837.066,0,2418.074,196.38,287.79,151.71,0,0,1944.784,839.9323,1160.573,63976,82137,39095,100153
Head,_2D,True,11,88.84001,Left,Same,-337.0595,3,1978.48,0,2650.09,172.2501,289.75,163.13,0,0,1230.129,2271.577,1857.86,64596,79406,34541,93488
Head,_2D,True,12,97.40001,Right,Same,-337.0595,3,2198.48,0,2896.16,185.98,312.62,146.4001,0,0,2004.073,1618.099,1885.225,83740,108608,51866,126774
Head,_2D,True,13,105.52,Left,Same,-505.5893,3,2339.893,0,3141.365,165.97,318.91,157.26,0,0,2294.353,1916.763,2223.572,79192,100915,55659,114382
Head,_2D,True,14,115.02,Right,Same,-505.5893,3,2559.893,0,3425.858,180.22,296.14,177.19,0,0,2338.775,959.9403,1915.887,93012,112490,61806,131355
Head,_2D,True,15,124.54,Left,Same,-674.1191,3,2701.306,0,3705.966,189.5799,355.2701,171.86,0,0,2393.323,995.8589,1913.108,92361,117343,67900,136759
