method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,23.40339,276.1201,256.86,215.09,0,0,2394.467,2703.094,4807.79,0,52627,0,48148
Head,_3D,True,1,13.98001,Straight,Same,0,3,250,0,245.5117,282.8799,292.71,224.67,0,0,3779.988,2251.346,1872.619,0,31819,0,29183
Head,_3D,True,2,26.26001,Right,Same,168.5298,3,391.4133,0,472.4817,257.06,187.34,182.39,0,0,3436.353,1575.035,1155.365,0,28075,0,26097
Head,_3D,True,3,38.34,Left,Up,168.5298,41.2026,608.071,0,718.3873,273.85,227.7101,159.12,0,0,2768.898,1559.756,1178.375,0,27775,0,26020
Head,_3D,True,4,49.48001,Straight,Up,168.5298,79.4052,824.7287,0,946.5551,234.5499,240.7799,184.1701,0,0,1690.948,2604.068,2583.208,0,25143,0,23758
Head,_3D,True,5,60.45999,Straight,Down,168.5298,41.2026,1041.386,0,1170.558,274.68,208.26,173.01,0,0,2686.249,2585.813,1506.69,0,25195,0,23889
Head,_3D,True,6,71.69998,Straight,Up,168.5298,79.4052,1258.044,0,1394.788,221.98,237.4,127,0,0,2006.657,1522.327,2241.858,0,25194,0,23873
Head,_3D,True,7,84.13998,Right,Down,334.4992,41.20259,1397.309,0,1635.068,322.5001,256.34,214.3599,0,0,3471.297,2297.365,1167.2,0,28980,0,27255
Head,_3D,True,8,96.84,Left,Up,334.4992,79.4052,1613.967,0,1867.294,374.5201,270.9,212.68,0,0,2350.523,3028.85,2953.786,0,28910,0,27445
Head,_3D,True,9,107.94,Left,Down,168.5298,41.20259,1753.232,0,2104.626,230.39,281.24,167.3499,0,0,2713.435,1895.984,1516.45,0,25430,0,24592
Head,_3D,True,10,119.84,Right,Up,168.5297,79.40519,1969.889,0,2341.724,306.31,220.26,189.4,0,0,2378.35,1933.301,1885.856,0,27532,0,26265
Head,_3D,True,11,131.28,Right,Up,334.4991,117.6078,2109.154,0,2571.892,233.22,211.13,143.1,0,0,3048.79,823.7155,1875.34,0,26694,0,25351
Head,_3D,True,12,145.24,Left,Down,334.4991,79.40519,2325.812,0,2822.076,372.09,221.52,165.26,0,0,2377.856,2682.493,3002.065,0,32296,0,31397
Head,_3D,True,13,157.58,Right,Down,500.4685,41.20259,2465.077,0,3068.085,171.3099,215.66,153.73,0,0,2360.365,2268.132,801.5021,0,28742,0,27635
Head,_3D,True,14,170.54,Left,Down,500.4685,2.999996,2681.735,0,3324.611,315.4,232.51,151.43,0,0,2750.82,1582.57,2264.372,0,30055,0,28602
Head,_3D,True,15,182.62,Left,Same,331.9387,2.999996,2823.148,0,3550.413,186.36,212.36,141.6,0,0,3439.602,2988.672,2591.334,0,28111,0,27299
