method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,24.70708,106.28,192.84,52.54999,-13,13,797.0185,401.1803,392.9517,0,1509,0,5901
Hand,_2D,True,1,13.89999,Right,Same,168.5298,3,171.4133,0,273.1479,768.1401,115.35,187.57,0,0,2809.347,1253.978,1531.941,0,0,0,0
Hand,_2D,True,2,28.96,Left,Same,168.5298,3,391.4133,0,547.7921,942.3599,155.29,279.6401,0,0,1658.634,1265.668,462.6379,0,121,0,0
Hand,_2D,True,3,43.57999,Right,Same,337.0595,3,532.8265,0,794.8226,752.71,140.99,144.41,0,0,1672.725,1957.412,447.0533,0,2811,0,193
Hand,_2D,True,4,56.21999,Straight,Same,505.5893,3,674.2398,0,1014.014,491.5101,131.19,195.16,0,0,2392.13,97.52728,794.3547,0,8118,0,6590
Hand,_2D,True,5,70.54,Left,Same,505.5893,3,894.2398,0,1244.311,880.34,124.54,208.9201,0,0,2419.403,835.4436,796.2537,0,0,0,0
Hand,_2D,True,6,83.12,Left,Same,337.0596,3,1035.653,0,1470.566,607.91,98.95001,228.38,0,0,2400.388,825.7961,71.50591,0,0,0,4578
Hand,_2D,True,7,98.76,Straight,Same,168.5298,3,1177.066,0,1706.581,988.8299,150.12,296.92,0,0,2788.073,1255.019,456.5187,0,0,0,0
Hand,_2D,True,8,112.7,Left,Same,-48.12793,3,1138.864,0,1934.677,771.85,140.24,282.95,0,0,1687.143,472.1836,432.687,0,3975,0,2317
Hand,_2D,True,9,128.92,Right,Same,-216.6577,3,1280.277,0,2189.912,1080.54,182.79,340.73,0,0,3155.737,905.3549,1184.211,0,3564,0,13459
Hand,_2D,True,10,146.74,Right,Same,-216.6577,3,1500.277,0,2468.964,1060.63,185.02,367.0601,0,0,2811.825,209.5803,1920.439,0,0,0,0
Hand,_2D,True,11,161.6,Straight,Same,-216.6577,3,1720.277,0,2694.351,935.7,164.08,384.11,0,0,2453.911,937.92,1185.181,0,0,0,717
Hand,_2D,True,12,177.62,Right,Same,-48.12793,3,1861.69,0,2967.651,1267.75,244.1399,352,0,0,2066.698,552.9768,1544.917,0,0,0,0
Hand,_2D,True,13,201.74,Left,Same,-48.12793,3,2081.69,0,3275.829,1397.24,334.85,386.35,-13,11,2869.537,1131.214,1595.387,0,0,0,0
Hand,_2D,True,14,214.58,Left,Same,-216.6577,3,2223.104,0,3502.464,857.22,119.8,240.4,0,0,2744.262,503.6175,428.9454,0,0,0,0
Hand,_2D,True,15,227.4,Left,Same,-433.3154,3,2184.901,0,3745.97,724.4498,122.46,245.98,0,0,2392.611,852.1804,1531.794,0,0,0,0
