method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,22.91737,57.90002,32.84998,136.06,0,0,414.3538,736.8257,13.95566,0,44173,21063,25388
Head,_3D,True,1,18.34,Right,Same,168.5298,3,171.4133,0,257.9141,202.22,121.27,201.37,0,0,2041.346,2375.584,1503.135,0,221445,116825,163278
Head,_3D,True,2,33.17999,Left,Up,168.5298,41.2026,388.071,0,511.4837,212.03,143.62,244.74,0,0,1682.241,2313.683,795.5394,0,172537,80648,115031
Head,_3D,True,3,49.86,Straight,Same,168.5298,41.2026,608.071,0,741.9835,232,124.75,229.3199,0,0,1726.827,2635.208,426.0936,0,166488,90145,137263
Head,_3D,True,4,66.33998,Left,Up,2.560349,79.4052,747.3359,0,981.335,247.43,107.57,218.98,0,0,2027.449,1620.564,427.3909,0,196888,120679,120189
Head,_3D,True,5,79.68001,Left,Up,-210.8058,117.6078,709.7137,0,1224.592,179.9199,124.9701,214.1299,0,0,1385.494,1923.328,797.1725,0,178794,101310,95722
Head,_3D,True,6,92.55998,Straight,Same,-427.4636,117.6078,671.5111,0,1450.747,166.07,103.4,204.54,0,0,2013.198,1496.979,410.806,0,161194,99155,111259
Head,_3D,True,7,107.32,Right,Down,-593.433,79.4052,810.776,0,1692.149,190.4301,127.21,195.61,0,0,2059.186,2665.112,441.0773,0,168231,112026,141293
Head,_3D,True,8,121.52,Right,Up,-593.433,117.6078,1027.434,0,1946.335,174.0699,96.75999,217,0,0,1338.198,1263.156,435.2137,0,163188,99182,107421
Head,_3D,True,9,136.16,Right,Down,-427.4635,79.4052,1166.699,0,2184.898,200.26,86.41997,182.5399,0,0,2386.388,1542.169,418.4764,0,192091,98407,121870
Head,_3D,True,10,150.3,Straight,Down,-261.4941,41.2026,1305.964,0,2413.933,181.31,108.6,196.99,0,0,1692.808,1510.879,56.68683,0,176352,102112,106016
Head,_3D,True,11,165.28,Left,Down,-261.494,3.000004,1522.621,0,2652.47,280.94,98.40997,242.6699,0,0,2374.095,1237.566,73.98839,0,179761,90183,104821
Head,_3D,True,12,180.12,Right,Same,-92.96425,3.000004,1664.034,0,2895.624,194.31,122.52,212.51,0,0,1274.062,1965.557,417.4044,0,157209,109718,119180
Head,_3D,False,13,201.68,Straight,Up,73.00522,41.20261,1803.299,6.394453,3297.835,341.04,202.2401,273.2899,0,0,1802.276,1691.667,1199.693,0,219640,169153,167604
Head,_3D,True,14,207.62,Right,Down,286.3714,3.000011,1765.677,0,3405.659,110.04,51.99001,165.39,0,0,487.2214,389.2445,390.6554,0,60367,46482,51578
Head,_3D,True,15,224.8,Left,Same,454.9012,3.000011,1907.09,0,3694.843,188,161.29,216.63,0,0,2070.981,3207.719,799.4056,0,202733,127013,143267
