method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,22.52655,38.12001,100.93,32.57001,0,0,1129.851,30.79053,737.1362,0,0,0,3433
Feet,_2D,True,1,8.960007,Right,Same,168.5298,3,171.4133,0,285.5486,128.88,180.93,163.05,0,0,176.9575,904.9521,3690.625,2391,3332,23343,72374
Feet,_2D,True,2,17.60001,Straight,Same,337.0596,3,312.8265,0,560.7651,132.19,220.19,114.19,0,0,188.6974,509.954,1879.443,78518,59672,7873,8169
Feet,_2D,True,3,24.90001,Left,Same,337.0596,3,532.8265,0,787.6454,100.08,168.79,132.28,0,0,528.03,455.1875,3299.963,40335,32467,19794,23224
Feet,_2D,False,4,37.02,Straight,Same,337.0596,3,752.8265,6.420873,1142.458,244.94,252.58,279.34,-1,0,965.8135,523.088,4433.047,53985,37501,2509,21216
Feet,_2D,True,5,41.64,Left,Same,168.5298,3,894.2398,0,1278.267,83.82999,126.11,31.59001,0,0,811.9146,759.0492,1473.464,0,0,4089,10445
Feet,_2D,False,6,55.66,Right,Same,168.5298,3,1114.24,3.716454,1745.612,297.05,303.9,188.85,0,0,652.3452,314.5308,4158.25,55308,54415,58667,89556
Feet,_2D,True,7,62.98001,Left,Same,3.051758E-05,3,1255.653,0,1958.209,96.28998,175.85,87.53999,0,0,869.3698,479.2899,1163.989,27930,21400,2957,13565
Feet,_2D,True,8,71.86,Straight,Same,-168.5298,3,1397.066,0,2248.868,183.14,197.88,135.61,0,0,563.1339,164.1835,2303.407,6867,10314,11388,85354
Feet,_2D,True,9,77.76001,Right,Same,-168.5298,3,1617.066,0,2484.166,97.74004,151.96,52.82999,0,0,478.5867,809.389,1131.945,30831,29511,8190,8183
Feet,_2D,False,10,89.02,Straight,Same,-168.5298,3,1837.066,3.962144,2883.737,296.2499,236.36,252.65,0,0,1117.427,1140.957,3137.275,52496,45796,30239,78660
Feet,_2D,False,11,104.8,Left,Same,-337.0595,3,1978.48,9.296072,3394.589,355.4099,412.9301,214.61,0,0,2263.559,902.3596,3207.525,51581,40709,24155,87353
Feet,_2D,True,12,115.68,Right,Same,-337.0595,3,2198.48,0,3779.457,222.96,217.96,130.35,0,0,202.8685,607.6337,885.822,28919,19481,25802,71160
Feet,_2D,True,13,128.34,Left,Same,-505.5893,3,2339.893,0,4122.632,281.33,249.67,208.9,0,0,652.3779,1086.538,3413.221,58123,68912,2424,13307
Feet,_2D,False,14,142.38,Right,Same,-505.5893,3,2559.893,6.220179,4577.21,317.57,336.28,203.25,0,0,685.2755,547.8615,3179.367,73665,78505,43602,93377
Feet,_2D,True,15,150.1,Left,Same,-674.1191,3,2701.306,0,4849.218,131.72,220.1,133.87,0,0,528.5773,869.3591,1880.153,33877,37582,0,0
