method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,24.63441,42.13997,50.14998,35.97003,0,0,426.0366,24.10207,377.3972,24403,33378,18651,31086
Hand,_2D,True,1,9.460007,Right,Same,168.5298,3,171.4133,0,277.5784,470.0599,137.73,160.9,0,0,1531.068,855.9035,3290.498,56314,88467,93418,58547
Hand,_2D,True,2,16.62001,Straight,Same,337.0596,3,312.8265,0,498.8406,172.75,127.57,115.11,0,0,3308.479,412.8513,2195.086,72625,82536,84730,41301
Hand,_2D,True,3,24.96001,Left,Same,337.0596,3,532.8265,0,756.2322,515.98,100.21,134.42,0,0,1525.831,842.3286,1143.909,87355,98504,97772,54985
Hand,_2D,False,4,37.82001,Straight,Same,337.0596,3,752.8265,4.265663,1141.15,821.4301,240.56,215.25,0,0,2655.693,513.5256,2974.535,132985,141308,140038,76880
Hand,_2D,True,5,40.58,Left,Same,168.5298,3,894.2398,0,1222.5,274.36,133.68,59.94002,0,0,29.17583,45.98651,388.82,31377,30846,36287,7624
Hand,_2D,True,6,54.68001,Right,Same,168.5298,3,1114.24,0,1534.506,1106.59,270.7599,238.4899,0,0,531.4388,1154.685,5873.983,130842,141888,166667,100790
Hand,_2D,True,7,65.3,Left,Same,3.051758E-05,3,1255.653,0,1781.121,646.29,240.2401,170.79,0,0,476.9543,866.0857,2236.825,119364,122625,121611,74928
Hand,_2D,True,8,74.48,Straight,Same,-168.5298,3,1397.066,0,2006.492,580.52,218.6999,140.91,0,0,105.2919,1249.819,3303.859,91752,103575,93328,85798
Hand,_2D,True,9,84.46001,Right,Same,-168.5298,3,1617.066,0,2252.509,992.47,234.4999,187.2,0,0,823.405,1233.583,2588.935,103275,113652,81536,83264
Hand,_2D,True,10,94.02,Straight,Same,-168.5298,3,1837.066,0,2499.26,730.6,247.03,202.3,0,0,1555.977,473.9101,1879.018,107717,114685,60993,85323
Hand,_2D,True,11,103.48,Left,Same,-337.0595,3,1978.48,0,2728.705,882.52,281.61,260.0701,0,0,834.1992,916.7373,1521.466,108585,93968,55887,74273
Hand,_2D,True,12,117.1,Right,Same,-337.0595,3,2198.48,0,3019.011,1056.79,294.68,272.04,0,0,500.2025,623.3353,2626.145,151047,141789,57962,77184
Hand,_2D,True,13,128.94,Left,Same,-505.5893,3,2339.893,0,3275.3,803.43,315.55,250.7101,0,0,468.5547,916.3925,2247.388,137391,122129,50037,65588
Hand,_2D,False,14,148.68,Right,Same,-505.5893,3,2559.893,6.409746,3684.352,1394.02,420.0799,409.33,0,0,1296.482,1752.34,4839.312,212564,213711,124995,128205
Hand,_2D,True,15,152.5,Left,Same,-674.1191,3,2701.306,0,3762.651,298.31,196.85,122.86,0,0,771.1312,1128.355,748.2427,44257,45700,17933,24453
