method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_2D,True,0,0,Straight,Same,0,3,30,0,22.61424,50.91002,34.44998,83.06999,0,0,62.49612,738.7209,734.9292,24668,2705,20691,0
Head,_2D,True,1,9.400009,Straight,Same,0,3,250,0,246.2033,293.13,160.91,160.44,0,0,532.1074,3334.644,2959.34,69720,42758,23965,0
Head,_2D,True,2,17.70001,Right,Same,168.5298,3,391.4133,0,495.2153,289.67,131.9601,180.74,0,0,139.2595,1312.507,1525.611,60267,22601,20908,0
Head,_2D,True,3,25.76001,Left,Same,168.5298,3,611.4133,0,750.1255,262.94,140.49,144.2,0,0,180.2804,1977.391,2953.583,55192,42704,23231,70
Head,_2D,True,4,32.74001,Straight,Same,168.5298,3,831.4133,0,972.6632,184.2,141.42,137.03,0,0,1652.986,812.2432,450.6851,50984,34590,36183,0
Head,_2D,True,5,39.88,Right,Same,337.0595,3,972.8265,0,1208.686,288.01,115.68,170.48,0,0,166.4174,1174.673,2243.559,43098,21805,8977,0
Head,_2D,True,6,48.26001,Left,Same,337.0595,3,1192.827,0,1469.45,217.71,136.66,185.6599,0,0,914.1353,1624.805,2604.42,57004,43381,35122,0
Head,_2D,True,7,55.36,Straight,Same,337.0595,3,1412.827,0,1691.499,241.68,115.5,162.83,0,0,863.9487,1258.614,1869.307,1484,36078,7820,0
Head,_2D,True,8,62.62,Right,Same,505.5893,3,1554.24,0,1917.257,238.64,127.19,162,0,0,909.2362,1182.316,798.73,5208,37352,27209,1055
Head,_2D,True,9,70.58002,Left,Same,505.5893,3,1774.24,0,2165.027,188.94,123.55,163.9901,0,0,1251.592,887.1434,2243.972,18114,31073,16866,647
Head,_2D,True,10,78.66,Straight,Same,505.5893,3,1994.24,0,2401.433,238.08,149.72,197.48,0,0,1618.721,1287.649,834.9681,0,21227,10238,0
Head,_2D,True,11,85.32001,Right,Same,674.1191,3,2135.653,0,2631.135,211.61,145.93,165.52,0,0,882.686,1175.052,1855.299,4131,20535,11560,0
Head,_2D,True,12,94.10001,Left,Same,674.1191,3,2355.653,0,2882.328,194.72,159.82,198.4,0,0,1264.806,898.1173,1875.416,12327,31757,21612,0
Head,_2D,True,13,101.24,Left,Same,505.5893,3,2497.066,0,3107.304,168.74,87.62999,163.8001,0,0,859.9115,1591.51,1871.629,6826,8833,20597,0
Head,_2D,True,14,109.12,Left,Same,288.9316,3,2458.864,0,3347.88,264.53,111.39,186.34,0,0,1277.699,1263.309,1913.181,15735,12085,45030,0
Head,_2D,True,15,119.64,Right,Same,120.4018,3,2600.277,0,3613.508,313.22,167.28,223.8199,0,0,926.4507,689.2704,2638.017,1360,25055,44626,0
