method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,24.09617,121.1,135.31,118.1099,0,0,1536.092,2282.341,2219.337,146231,192109,220634,194786
Feet,_2D,True,1,8.479996,Straight,Same,0,3,250,0,244.9874,213.13,227.24,189.8,0,0,2638.94,2238.06,426.5907,104103,146635,120832,93669
Feet,_2D,True,2,20.3,Right,Same,168.5298,3,391.4133,0,524.2463,416.01,207.6099,319.9599,0,0,5245.59,944.6412,489.367,86006,127450,131405,122007
Feet,_2D,True,3,31.42,Left,Same,168.5298,3,611.4133,0,784.0388,342.5,202.5801,302.84,0,0,4952.62,1286.958,3020.62,120377,158886,93212,75339
Feet,_2D,True,4,40.3,Straight,Same,168.5298,3,831.4133,0,1005.936,330.32,194.6,187.78,0,0,3070.696,1242.973,800.0821,83596,111636,135037,119727
Feet,_2D,True,5,48.58,Right,Same,337.0595,3,972.8265,0,1241.817,325.8999,161.8501,187.12,0,0,2740.191,1244.271,820.499,80121,91870,127632,107835
Feet,_2D,True,6,58.8,Left,Same,337.0595,3,1192.827,0,1533.162,338.72,191.92,205.99,0,0,4245.549,559.9417,1998.549,86471,117411,78873,73137
Feet,_2D,True,7,66.8,Straight,Same,337.0595,3,1412.827,0,1752.075,230.87,171.23,187.35,0,0,3128.475,1920.057,1532.436,38852,64049,36788,41261
Feet,_2D,True,8,75.98,Right,Same,505.5893,3,1554.24,0,2002.326,288.1701,208.4899,173.5699,0,0,3905.002,548.0076,1223.917,49965,74913,55327,59993
Feet,_2D,True,9,85.94,Left,Same,505.5893,3,1774.24,0,2240.518,275.5299,242.2,206.5399,0,0,4301.495,3047.128,1564.035,62200,91119,57218,58681
Feet,_2D,True,10,93.98,Straight,Same,505.5893,3,1994.24,0,2459.696,210.67,174.5,132.54,0,0,3515.191,1181.734,1878.163,11937,21940,34144,41896
Feet,_2D,True,11,102.08,Right,Same,674.1191,3,2135.653,0,2714.152,326.7,184.26,172.15,0,0,3127.657,532.7538,2276.054,28229,36672,57265,46834
Feet,_2D,True,12,111.84,Left,Same,674.1191,3,2355.653,0,2969.514,196.36,215.99,165.83,0,0,3969.558,1612.444,3040.809,47845,63177,32331,32652
Feet,_2D,True,13,120.32,Left,Same,505.5893,3,2497.066,0,3212.476,192.44,159.37,178.64,0,0,2776.022,1246.268,1564.62,42119,64459,4080,3954
Feet,_2D,False,14,130.96,Left,Same,288.9316,3,2458.864,6.091802,3569.915,247.73,215.07,187.71,0,0,3509.056,543.1364,3023.936,25183,43382,76927,57831
Feet,_2D,True,15,135.42,Right,Same,120.4018,3,2600.277,0,3715.654,97.40001,137.34,104.13,0,0,1897.222,416.2443,46.20198,9272,12742,3925,5772
