method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Head,_3D,True,0,0,Straight,Same,0,3,30,0,24.01545,126.05,325.2801,154.03,0,0,427.2696,812.8882,398.1947,0,549,41255,20332
Head,_3D,True,1,12.96002,Right,Same,168.5298,3,171.4133,0,256.5002,301.74,425.5,312.38,0,0,526.1902,2345.281,1878.225,0,0,130804,7990
Head,_3D,True,2,32.74002,Left,Up,168.5298,41.2026,388.071,0,578.5658,422.6299,461.2198,421.5999,0,0,3168.626,3114.952,6260.615,0,0,104049,25725
Head,_3D,True,3,49,Left,Up,2.560349,79.4052,527.3359,0,859.4105,317.5899,496.48,378.2299,0,0,1743.684,2208.416,2636.354,0,0,134900,32
Head,_3D,True,4,63.56,Left,Same,-214.0974,79.4052,489.1333,0,1101.854,354.7499,412.9902,315.1801,0,0,2070.204,2095.721,2987.176,0,0,179094,0
Head,_3D,True,5,76.95999,Right,Up,-380.0668,117.6078,628.3982,0,1342.082,309.1099,434.0401,267.96,0,0,2020.623,1665.442,4420.511,0,0,138008,48
Head,_3D,True,6,89.70001,Right,Down,-380.0667,79.4052,845.0559,0,1585.401,347.91,472.1399,341.15,0,0,1666.017,1574.178,3687.455,0,0,125435,97
Head,_3D,True,7,102.52,Right,Up,-214.0973,117.6078,984.3208,0,1819.141,310.43,409.39,298.9701,0,0,941.5995,1649.624,3321.127,0,0,197637,10860
Head,_3D,True,8,114.92,Straight,Same,-45.5675,117.6078,1125.734,0,2048.044,336.1299,445.4799,345.94,0,0,3402.043,1959.313,2607.68,0,16,155613,894
Head,_3D,False,9,138.16,Straight,Down,120.4019,79.4052,1264.999,4.325644,2456.938,575.1401,508.1699,437.3401,0,0,3315.634,4026.774,5579.262,0,0,26585,2191
Head,_3D,True,10,142.18,Left,Same,120.402,79.4052,1484.999,0,2525.475,130.92,319.43,169.03,0,0,422.8779,426.6638,396.7273,0,0,363,0
Head,_3D,False,11,165.4,Right,Down,286.3714,41.2026,1624.264,7.977609,2942.859,458.7501,508.7099,422.1799,0,0,3999.04,3960.048,5199.474,0,17,99683,2500
Head,_3D,True,12,169.42,Left,Same,286.3715,41.2026,1844.264,0,3020.691,123.35,341.48,192.54,0,0,1157.188,394.6934,747.7381,0,0,45623,4625
Head,_3D,True,13,182.2,Right,Down,452.3409,2.999992,1983.529,0,3261.029,323.2701,473.42,288.18,0,0,2003.358,1950.423,3690.75,0,0,156892,30054
Head,_3D,True,14,196.36,Left,Up,452.3409,41.20259,2200.186,0,3525.246,301.7701,430.11,323.4499,0,0,931.3658,2135.781,1924.754,0,7,135787,975
Head,_3D,True,15,208.62,Straight,Down,452.341,2.999992,2416.844,0,3757.427,314.38,444.37,279.78,0,0,975.9258,1915.66,1159.389,0,0,130650,3546
