method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Hand,_2D,True,0,0,Straight,Same,0,3,30,0,23.81232,30.01001,77.95004,32.53001,0,0,439.9286,1191.651,1101.576,10479,41816,12701,44071
Hand,_2D,True,1,9.880005,Right,Same,168.5298,3,171.4133,0,260.5158,600.3301,166.87,132.57,0,0,2666.369,1260.548,1547.265,67467,85141,95582,134198
Hand,_2D,True,2,17.48001,Left,Same,168.5298,3,391.4133,0,489.7714,393.03,195.28,86.54997,0,0,2305.859,1166.73,794.8657,46697,48507,54772,91386
Hand,_2D,True,3,24.64001,Right,Same,337.0595,3,532.8265,0,732.7709,284.7001,212.1401,78.36,0,0,1567.723,460.1754,3316.969,52770,63005,63889,96433
Hand,_2D,True,4,30.86002,Straight,Same,505.5893,3,674.2398,0,957.0203,392.8499,172.91,112.27,0,0,845.5671,426.0524,797.8207,46124,47729,54084,81546
Hand,_2D,True,5,39.22,Left,Same,505.5893,3,894.2398,0,1233.883,501.11,185.9601,159.22,0,0,2316.21,908.1851,2262.436,58826,68051,57893,106322
Hand,_2D,True,6,45.68002,Left,Same,337.0596,3,1035.653,0,1456.15,238.87,200.4,107.44,0,0,1610.163,1504.267,1164.588,57922,72835,71159,99131
Hand,_2D,False,7,56.42001,Straight,Same,168.5298,3,1177.066,4.821426,1812.556,580.0699,250.09,222.45,0,0,1295.136,905.0765,2289.084,81658,78672,89599,137725
Hand,_2D,False,8,66.88,Left,Same,-48.12793,3,1138.864,7.86635,2104.252,330.51,214.0401,174.24,0,0,901.0903,148.9523,1908.019,70458,80285,87189,152566
Hand,_2D,True,9,69.34,Right,Same,-216.6577,3,1280.277,0,2187.655,89.86002,83.46001,61.01999,0,0,45.51663,375.1774,17.11743,15356,17650,19670,35072
Hand,_2D,True,10,77.98001,Right,Same,-216.6577,3,1500.277,0,2455.884,381.42,222.04,150.01,0,0,902.848,480.048,1900.149,60212,60322,82392,118058
Hand,_2D,True,11,84.66,Straight,Same,-216.6577,3,1720.277,0,2680.937,328.11,174.63,119.06,0,0,119.4235,780.4008,1489.939,52306,52819,67362,94070
Hand,_2D,True,12,93.24002,Right,Same,-48.12793,3,1861.69,0,2962.022,312.6401,234.71,129.65,0,0,529.0132,527.0576,2270.321,63298,66589,98219,119930
Hand,_2D,True,13,103.68,Left,Same,-48.12793,3,2081.69,0,3253.612,460.4,259.3201,192.7901,0,0,2372.015,1631.76,3711.478,79288,93135,112390,152926
Hand,_2D,True,14,110.82,Left,Same,-216.6577,3,2223.104,0,3480.018,265.76,234.6001,121.25,0,0,525.6354,1514.906,1880.002,46794,58813,68019,94941
Hand,_2D,True,15,119.22,Left,Same,-433.3154,3,2184.901,0,3720.409,410.8101,243.9499,196.35,0,0,872.6376,502.0931,1181.273,58219,55449,71739,118427
