method,mode,hit,coin,time,direction,altitude,x,y,z,missdistance,traveldistance,hand x, hand y, hand z, left button, right button, head x, head y, head z, left toe, left heel, right toe, right heel
Feet,_2D,True,0,0,Straight,Same,0,3,30,0,24.98974,149.53,51.68001,39.09,0,0,1168.336,1471.619,21.99051,0,0,0,3004
Feet,_2D,True,1,14.32,Right,Same,168.5298,3,171.4133,0,254.3713,242.15,117.01,122.77,0,0,3114.784,868.5203,72.60144,6642,6606,26038,52126
Feet,_2D,True,2,26.3,Straight,Same,337.0596,3,312.8265,0,473.6171,272.82,121.78,163.71,0,0,2740.464,812.2863,54.45055,12422,39345,9415,21164
Feet,_2D,True,3,40.25999,Left,Same,337.0596,3,532.8265,0,740.4286,259.3899,132.3699,135.29,0,0,2744.744,866.9589,450.7076,41771,99344,11347,22081
Feet,_2D,True,4,51.28,Straight,Same,337.0596,3,752.8265,0,967.4487,211.4201,94.23,106.19,0,0,2771.992,1531.75,54.90797,0,4407,16156,31538
Feet,_2D,True,5,64.2,Left,Same,168.5298,3,894.2398,0,1228.951,294.48,138.11,146.88,0,0,3106.269,1222.416,453.0603,38477,98818,16606,26587
Feet,_2D,True,6,78.06,Right,Same,168.5298,3,1114.24,0,1492.647,309.44,129.2,169.8,0,0,2737.601,1221.966,1152.628,4310,40832,40872,101962
Feet,_2D,True,7,92.86,Left,Same,3.051758E-05,3,1255.653,0,1809.026,287.1599,191.76,189.48,0,0,3182.087,571.1675,864.3217,63448,124020,30724,44138
Feet,_2D,True,8,104.32,Straight,Same,-168.5298,3,1397.066,0,2040.606,258.1201,118.46,149.0999,0,0,3144.773,452.7143,418.3613,9245,19842,23988,67328
Feet,_2D,True,9,114.62,Right,Same,-168.5298,3,1617.066,0,2268.345,227.66,109.44,111.91,0,0,2408.27,793.7518,416.5329,2258,23829,12523,38198
Feet,_2D,True,10,124.54,Straight,Same,-168.5298,3,1837.066,0,2492.07,263.57,100.36,136.27,0,0,2776.644,2939.396,54.65691,3786,38200,3539,6164
Feet,_2D,False,11,141.72,Left,Same,-337.0595,3,1978.48,4.32085,2863.728,380.0399,209.84,209.68,0,0,4293.507,570.3524,1586.43,18011,83582,45069,111527
Feet,_2D,True,12,148.32,Right,Same,-337.0595,3,2198.48,0,2998.087,223.45,80.90997,82.86002,0,0,1947.559,774.9736,40.54741,845,29729,10631,18392
Feet,_2D,True,13,164.66,Left,Same,-505.5893,3,2339.893,0,3343.061,347.1501,207.51,234.34,0,0,3171.808,940.51,1226.25,65116,123704,34701,51197
Feet,_2D,True,14,175.86,Right,Same,-505.5893,3,2559.893,0,3605.532,300.3399,140.1,169.16,0,0,2750.153,1931.81,1149.498,756,26520,40253,75625
Feet,_2D,True,15,191.88,Left,Same,-674.1191,3,2701.306,0,3970.827,367.3101,204.81,241.1499,0,0,3589.958,596.0047,1270.827,72690,138531,26997,33889
